4.244379	t a e r a
3.907475	a i h e
3.907475	h a e a t a
3.907475	h i h i r i
3.907475	k a r o a
3.907475	k u h u a
3.907475	m a r i a
3.907475	m a u k u
3.907475	m o n i t a
3.907475	m o r o k i
3.907475	p a o k a
3.907475	p a r a i h e
3.907475	p o k a i n a
3.907475	r i p e n e
3.626843	f a n a k e
3.59116	h o r a p a
3.570571	a h a h a
3.570571	a n a N a
3.570571	f a t a r a N i
3.570571	h a p o r i
3.570571	k a r a w a
3.570571	k a r o r e
3.570571	k e N e
3.570571	k e r e w a
3.570571	k o r a u
3.570571	m a m a h a
3.570571	m a r e t i
3.570571	n a n a h i
3.570571	n i h a
3.570571	p o p a
3.570571	p u r o t u
3.570571	r u h a
3.570571	t a p u i
3.570571	u k u i a
3.570571	w a i n a
3.25635	k o m e
6.670357	r o h a
6.634674	n a o
6.333453	m u m u
6.29777	a t o
5.960866	h a n e
5.693234	i n e
5.693234	m u i
5.623962	t a k o
4.950154	p a e a
4.682522	n u m i
4.61325	f a f a
4.61325	f i t a
4.345618	u k i
3.975125	r a t o
3.939442	f e n u
3.939442	f i u a
3.939442	n i n i
3.939442	N o r e
3.602538	m a k u r u
3.602538	t a r a i a
3.602538	n a h o
3.265634	a n i n i
3.265634	k o e k a
3.265634	t a o n a
3.265634	u k e
3.265634	k i m o
2.964413	a h u r u
2.92873	e t i t a
2.92873	k a u N a
2.92873	m a i n a
2.92873	N a h u r u
2.92873	N a N a h u
2.92873	p e i r a
2.92873	p e r e k i
2.92873	p u t u a
2.92873	r a n a
2.92873	r o t i
2.92873	t a i k a
2.92873	t a k e k e
2.92873	t a m a h i n e
2.92873	t i m i
2.92873	r a i h i
2.661098	m a e
2.661098	m i N i
2.627509	r a o a
2.591826	f a o n a
2.591826	h e i h a n a
2.591826	h i a N a
2.591826	k a f i
2.591826	k a m e t a
2.591826	k a p u n i
2.591826	k o f a k i
2.591826	k o k a k o
2.591826	k o r i h i
2.591826	k o r o p a
2.591826	k u p a e
2.591826	m a i p i
2.591826	m a n i n i
2.591826	m e r e n i
2.591826	m o k a i
2.591826	m u r u N a
2.591826	N a e r e
2.591826	N u h a
2.591826	p a r e h e
2.591826	p o t a e a
2.591826	r a k a i n a
2.591826	r a n u i
2.591826	r a w a k a
2.591826	r e i n a
2.591826	r e m e
2.591826	t a p u a e
2.591826	t a r a t a
2.591826	t e r e i
2.591826	t i a r e
2.591826	t o m a
2.591826	t u k u n a
2.591826	w a h a N a
2.591826	w e r a N a
2.324194	k o t o
1.98729	w a n a N a
14.430527	e p a
7.692447	k o k i
7.355543	n e n e
7.052228	p e h i
7.018639	p o a
6.37842	u N a
6.007927	N o N o
5.671023	t e r i
5.671023	t e k e
5.367708	r o k i
5.367708	r o m i
5.334119	p o h e
4.997215	n a k u
4.323407	h o t o
4.020092	t u N a
4.020092	w e t a
3.986503	e w e
3.986503	m a p u
3.986503	m i o
3.683188	w e r u
3.649599	t a u t e
3.649599	h e n i
3.649599	k a k u
3.649599	n u k e
3.346284	r i k o
3.312695	t a i k o
3.312695	n o n e
3.312695	N o u
3.00938	n i t i
2.975791	k e k o
2.975791	p i o i
2.975791	k a i a
2.975791	w e k u
2.975791	k o e a
2.975791	t o n e
2.672476	p a r o
2.638887	p a r o r i
2.638887	r a t i
2.638887	w e w e
2.638887	h u k e
2.638887	k a e a
2.638887	m e m e
2.638887	m i k o
2.335572	h o N a
2.335572	f e N u
2.335572	n o h u
2.335572	r o k e
2.301983	a r i a
2.301983	h o a t a
2.301983	h u r i a
2.301983	k a n a p a
2.301983	p a r i a
2.301983	p i u a
2.301983	r i p i a
2.301983	r u r u k u
2.301983	t a o r a
2.301983	t a r a k i
2.301983	w e a
2.301983	k a r a t i
2.301983	n a h e
2.301983	N a h u
2.301983	N a k u
2.301983	N i h a
2.301983	p e i a
1.998668	a p i
1.998668	h o r u
1.998668	p o N i
1.965079	e h u N a
1.965079	k a r a p a
1.965079	k a t e n e
1.965079	k a u i
1.965079	m a t i k a
1.965079	m o t e
1.965079	N a h u a
1.965079	N a p u
1.965079	o p a
1.965079	p a p a p a
1.965079	p a r a h a
1.965079	p u n e N a
1.965079	r e f e
1.965079	r e h i a
1.965079	r o t u
1.965079	t a r e k a
1.965079	t e m e
1.965079	t e r e a
1.965079	t i o k a
1.965079	t o h i p a
1.965079	t u e k e
1.965079	h a n a r a
1.965079	k a u k a
1.965079	k o a u
1.965079	o r e a
1.965079	r u p i
1.661764	f a N o
1.661764	n o i
1.661764	f e k u
1.661764	h o n u
1.661764	k e m o
1.628175	a h e i a
1.628175	a N a N a
1.628175	a o N a
1.628175	a r o a
1.628175	f a i a o
1.628175	f a n a t u
1.628175	f u r u t u
1.628175	h a h a o
1.628175	h a h a r i
1.628175	h a h u
1.628175	h a h u N a
1.628175	h i a k o
1.628175	h u k e a
1.628175	h u r a i n a
1.628175	i r i N a
1.628175	k a h u k i
1.628175	k a p a n a
1.628175	k a p u N a
1.628175	k i k i k i
1.628175	k o n a k a
1.628175	k u r u k i
1.628175	m a h u h u
1.628175	m a i k a
1.628175	m e r e N i
1.628175	n a n a t i
1.628175	N a r o a
1.628175	N a t a r i
1.628175	n i k i
1.628175	n u n u m i
1.628175	o h i a
1.628175	o h o u
1.628175	o m e k a
1.628175	p a p u
1.628175	p a r a m u
1.628175	p a r a r e
1.628175	p u a N a
1.628175	p u k a n a
1.628175	p u r i n i
1.628175	r a r a k a
1.628175	r o h e N a
1.628175	t a a r a
1.628175	t a i n a h i
1.628175	t a k e o
1.628175	t a p a i
1.628175	t a r a w a
1.628175	t a u r u
1.628175	t i o k e
1.628175	t o p e N a
1.628175	t u m e r a
1.628175	u h a
1.628175	u r a N a
1.628175	w o n a
1.32486	m i h i a
1.32486	N a h e
1.32486	N o r i
1.32486	r e k i
8.074318	f e t e
7.063606	n i f a
6.389798	u t e
5.71599	n a t u
5.379086	e r o
4.705278	f e t a
4.368374	r o k u
4.03147	h a n i
4.03147	m e N e
3.694566	n a w a
3.694566	r e t e
3.357662	r i f a
3.357662	a n i
3.357662	n o t i
3.020758	o i o i
3.020758	h e N a
3.020758	t u t e
3.020758	k o k e
2.683854	m i h a
2.683854	w e i
2.683854	k e o
2.34695	n e n e h u
2.34695	t i n e i
2.34695	k u h a
2.34695	p e w a
2.34695	r e t o
2.34695	m u n a
2.34695	r o r a
2.010046	a u r u
2.010046	h o h o r o
2.010046	k o p e n u
2.010046	m a u r u
2.010046	N a f a
2.010046	t a i r a N a
2.010046	h o t a
2.010046	m i r u
2.010046	n a k e
2.010046	p e h o
1.673142	a h a r a
1.673142	a i t u
1.673142	a t e a
1.673142	h a h a n i
1.673142	h e i a
1.673142	h o N e
1.673142	h o r o a
1.673142	k a k a o
1.673142	k u m e a
1.673142	n o n o k e
1.673142	N u N u
1.673142	o r u a
1.673142	r e i t a
1.673142	t a n u k u
1.673142	t o t a
1.673142	t u a k i
1.673142	w e h e a
1.673142	a N o
1.673142	e t e
1.673142	h e m i
1.673142	k e w a
1.673142	m a N e
1.673142	t o t i
1.336238	a r i h i
1.336238	h a k i n a
1.336238	h a r o r e
1.336238	h e u a
1.336238	k a m e
1.336238	k o e m i
1.336238	k o h i k a
1.336238	m a t a i
1.336238	p a w a
1.336238	p e r e i
1.336238	p i r a
1.336238	p o n u
1.336238	t a p e h a
1.336238	t i e k e
1.336238	t o e a
1.336238	t o u a
1.336238	t u t e a
1.336238	u n a h i
1.336238	u t o
1.336238	h a r a u
1.336238	m e h o
1.336238	n a n e
1.336238	w a k i
0.999334	a r e a
0.999334	a u h i
0.999334	e h u a
0.999334	f u r u
0.999334	h u h i
0.999334	h u n u a
0.999334	k a r a e
0.999334	k a r a i t i a n a
0.999334	k e r e p e
0.999334	k i t e a
0.999334	m a h e n o
0.999334	m a k e r e
0.999334	m a n a n a
0.999334	N a N a r e
0.999334	n e k e a
0.999334	p a r a r a
0.999334	p e n u a
0.999334	p i r i t a
0.999334	p u k a h u
0.999334	r i r i k a
0.999334	t i a k a
0.999334	t i k i a
0.999334	t u h e n e
0.999334	w a w a u
0.999334	w i h i
0.66243	a m a r u
0.66243	a r a k i
0.66243	f a n a N a
0.66243	f e i N a
0.66243	f e o r o
0.66243	h a k e n a
0.66243	h a p a i a
0.66243	h e p a
0.66243	h e r u a
0.66243	h i k i n a
0.66243	h i n o
0.66243	h i r a k a
0.66243	h o h o k i
0.66243	h o k i o i
0.66243	i o k a
0.66243	k a n e i
0.66243	k a p e a
0.66243	k a p o a
0.66243	k a r o r i
0.66243	k o e t i
0.66243	k o h u N a
0.66243	k o k o e a
0.66243	k o u N a
0.66243	k u p i
0.66243	m a e a
0.66243	m a e h e
0.66243	m a h o
0.66243	m a i e a
0.66243	m a k e n u
0.66243	m a m a k u
0.66243	m a N i
0.66243	m a r a k e
0.66243	m a r e w a
0.66243	n a i a n e i
0.66243	N a k i N a
0.66243	N a t e
0.66243	n a t i a
0.66243	N e N e r e
0.66243	n o h o a
0.66243	N o N o r o
0.66243	o r i t e
0.66243	p a h i k e t e
0.66243	p a k e r e
0.66243	p a k o h e
0.66243	p a N u
0.66243	p a p u a
0.66243	p a r a i a
0.66243	p a r e t i
0.66243	p e h e
0.66243	p e p e a
0.66243	p o a t a
0.66243	p o p o t o
0.66243	p o r o k a
0.66243	p u a k a
0.66243	r a f i t i
0.66243	r a i r a k a
0.66243	r a p a i a
0.66243	r a p a k i
0.66243	r e r e w e
0.66243	r o N a
0.66243	r o r o i
0.66243	r o t u a
0.66243	t a i o h i
0.66243	t a o k i
0.66243	t i r i k i
0.66243	t i t o i
0.66243	t o h i t o
0.66243	t u h i a
0.66243	t u k e a
0.66243	t u p e a
0.66243	t u r u t u
0.66243	w a h u
0.66243	w a w a r a
0.66243	w i h i k i
0.66243	w u r u h i
10.444024	k i n i
7.074984	k o n u
6.73808	r a n u
5.727368	a f e
5.727368	h o h e
5.390464	w a n i
5.05356	N o r u
5.05356	o n i
4.716656	f a r u
4.716656	m u h u
4.379752	n a n u
4.379752	r e p e
4.379752	h e k a
4.379752	m i N o
4.042848	k o p u
4.042848	t e p e
4.042848	h a w a
4.042848	h o n i
4.042848	h e N i
4.042848	n e f a
4.042848	N e n e
4.042848	N e o
3.705944	N a e
3.705944	h u m u
3.705944	t e N i
3.705944	u p a
3.36904	r a f i
3.36904	i k i
3.36904	k u n e
3.36904	i p o
3.36904	k a w i
3.032136	h o h o
3.032136	p o r i
3.032136	h e t i
3.032136	h e k o
3.032136	k a n e
3.032136	N u n u
2.695232	a r a i
2.695232	i h e
2.695232	r i f i
2.695232	m i k u
2.695232	N a h a
2.695232	N e i
2.695232	N u e
2.695232	t a m u
2.358328	p o k e r e
2.358328	k o p e
2.358328	m o i
2.358328	N a N e
2.358328	n o p e
2.358328	p o t a
2.358328	r i p a
2.358328	t u f a
2.358328	h e n e
2.358328	N o N e
2.358328	r e u
2.358328	t i N o
2.021424	a m i o
2.021424	m a u r i
2.021424	n a p e
2.021424	t a f a
2.021424	t a r i a
2.021424	t i n a k u
2.021424	t o t o r o
2.021424	f a f e
2.021424	i t o
2.021424	m e r o
2.021424	p o n i
2.021424	r u r i
2.021424	t a f i
2.021424	t e o
2.021424	f e n e
2.021424	k e h a
2.021424	k e h o
2.021424	k i t o
2.021424	k u h i
2.021424	m e t o
2.021424	N e h e
2.021424	n e w a
2.021424	r u e
2.021424	r u k a
2.021424	o m o
2.021424	p e t u
2.021424	r i o
2.021424	u t i
1.68452	k e k e r e
1.68452	k o h u k i
1.68452	m a h a N a
1.68452	m a N o
1.68452	m o m o t u
1.68452	N e N e
1.68452	N o h i
1.68452	n o n i
1.68452	p a t u a
1.68452	p e t o
1.68452	p o h e w a
1.68452	r a h u a
1.68452	t a t a i
1.68452	t a t a r a
1.68452	t i t i n a
1.68452	t o r o a
1.68452	e k o
1.68452	f a n e
1.68452	f e f e
1.68452	h o p o
1.68452	k e r o
1.68452	k u k a
1.68452	N a f i
1.68452	N i o
1.68452	N i t a
1.68452	N o N i
1.68452	p a h o
1.68452	t e t e a
1.68452	f e k o
1.68452	N o t o
1.68452	N o t u
1.347616	e r i
1.347616	h a k u r e
1.347616	h a o a
1.347616	h i a p o
1.347616	h i e
1.347616	h o a i n a
1.347616	h o k u
1.347616	k a w e a
1.347616	k o f a i
1.347616	k o k i r o
1.347616	k o r e p e
1.347616	k o r o a
1.347616	k u e n e
1.347616	m a h e n i
1.347616	m a m a h u
1.347616	m a o a
1.347616	m e m e n e
1.347616	p a h a
1.347616	p a h e k o
1.347616	p a i a
1.347616	p a r u a
1.347616	p e a u
1.347616	r e i a
1.347616	r o p e
1.347616	r o r o a
1.347616	t a m e m e
1.347616	t a p o n a
1.347616	t o r e a
1.347616	u p e
1.347616	a m i
1.347616	e o
1.347616	e t i
1.347616	h i p o
1.347616	h u m e
1.347616	k u t e
1.347616	m o h e
1.347616	n a h i
1.347616	N e k i
1.347616	N e t e
1.347616	n o k o
1.347616	o f a
1.347616	o N e
1.347616	p a p e
1.347616	p e h i a
1.347616	p e r o
1.347616	p o h a
1.347616	t a m o
1.347616	t a N e
1.347616	t i n e
1.347616	h a h o
1.347616	h a N o
1.347616	i t a r i a n a
1.347616	N e N a
1.347616	n i n a
1.347616	N i r u
1.347616	n i t a
1.347616	t u N u
1.010712	a f e a
1.010712	a u a h i
1.010712	f a f a u
1.010712	f a N a a
1.010712	f a r a r a
1.010712	f a r i t e
1.010712	f e n e k i
1.010712	f e r e a
1.010712	f e r e r e i
1.010712	f e t i
1.010712	f i f i t a
1.010712	h a h a k e
1.010712	h a h a k i
1.010712	h a n u m i
1.010712	h e h e N i
1.010712	h o k a i
1.010712	h o r e a
1.010712	h u h u a
1.010712	h u h u n u
1.010712	i m u
1.010712	i n a t i
1.010712	i r i a
1.010712	k a e
1.010712	k a h a k i
1.010712	k a k a n o
1.010712	k a k a r a
1.010712	k a r a m u
1.010712	k a r e a
1.010712	k a u t a u
1.010712	k a w a k a
1.010712	k e h e
1.010712	k e t i
1.010712	k i a t o
1.010712	k o i r o
1.010712	k o m a
1.010712	k o u e
1.010712	k o u n u
1.010712	k u a r a
1.010712	k u m a r a
1.010712	k u r u a
1.010712	m a i t i
1.010712	m a k a k a
1.010712	m a m a t i
1.010712	m a m a u
1.010712	m a o k a
1.010712	m a o t a
1.010712	m a r u r e
1.010712	m a t i t i
1.010712	m e t a
1.010712	m i n a k a
1.010712	m o h o a
1.010712	m o r e a
1.010712	m u h a
1.010712	n a h u a
1.010712	n a n a i
1.010712	n a n a u
1.010712	n a n i
1.010712	N a N i
1.010712	N e r i
1.010712	n o n o i
1.010712	n o n o t i
1.010712	o p e t i
1.010712	p a k i n a
1.010712	p a n o n i
1.010712	p a o e
1.010712	p a o i
1.010712	p a p a r e
1.010712	p a p a t u
1.010712	p a r a h i
1.010712	p a w e
1.010712	p a w e r o
1.010712	p i n e a
1.010712	p i n i
1.010712	p i r a r a
1.010712	p o N e r e
1.010712	r a p e
1.010712	r a r a k u
1.010712	r a w e a
1.010712	r e a r e a
1.010712	r e r e h u
1.010712	r e r e w a
1.010712	r e t u a
1.010712	r o r i a
1.010712	r o r o h u
1.010712	r u r e a
1.010712	t a k u n e
1.010712	t a m i r o
1.010712	t a t e a
1.010712	t a u r i
1.010712	t i t i t i
1.010712	t o h u a
1.010712	t o k a i
1.010712	t o p e a
1.010712	t o r o r e
1.010712	t o t a r a
1.010712	t o t o a
1.010712	t u a N i
1.010712	t u r u a
1.010712	u p a u p a
1.010712	u t u a
1.010712	w a h a a
1.010712	w a i u
1.010712	w a w a e
1.010712	w i r i a
1.010712	h e h a
1.010712	h o n o a
1.010712	i r e
1.010712	k a m i
1.010712	k e N o
1.010712	k i h u
1.010712	k i u
1.010712	k o t e
1.010712	m e t i
1.010712	m o n e
1.010712	m o u a
1.010712	N a k e
1.010712	n a p a
1.010712	N a u e
1.010712	N a w i
1.010712	N e a
1.010712	N e r o
1.010712	N o e
1.010712	o h e
1.010712	p e o
1.010712	p u p u h a
1.010712	r e h o
1.010712	r u h e
1.010712	t a f e
1.010712	t a t e
1.010712	t a w e
1.010712	t e w e
1.010712	w e k i
1.010712	w e k o
0.673808	a n e a
0.673808	a p o a
0.673808	a t i t i
0.673808	a t i u
0.673808	a u a r e
0.673808	a w e k e
0.673808	a w e k o
0.673808	e m e
0.673808	e t o
0.673808	f a f a i
0.673808	f a f a t i
0.673808	f a i n e
0.673808	f a N a i
0.673808	f a n u i
0.673808	f a r i
0.673808	f e k i
0.673808	f e t a u
0.673808	f e t e N i
0.673808	f e t o
0.673808	f i f i f i
0.673808	f i t i a
0.673808	h a k o k o
0.673808	h a N a a
0.673808	h a N a i
0.673808	h a n u
0.673808	h a r a k i
0.673808	h a r a r e
0.673808	h a u p a
0.673808	h a u r a
0.673808	h a w a i k i
0.673808	h a w e n e
0.673808	h e h e
0.673808	h e k i
0.673808	h e m o a
0.673808	h e n u m i
0.673808	h i k a w e
0.673808	h i k o i
0.673808	h i w a i
0.673808	h o n a
0.673808	h o n i a
0.673808	h o r i a
0.673808	h u e n e
0.673808	h u k u
0.673808	i a n a
0.673808	i e r e
0.673808	i h a
0.673808	i n a k i
0.673808	i n a N a
0.673808	i n o h i
0.673808	i o i o
0.673808	k a f a k i
0.673808	k a f e
0.673808	k a f e n a
0.673808	k a h o r e
0.673808	k a i k a
0.673808	k a k a r e
0.673808	k a k a r u
0.673808	k a k a w a
0.673808	k a n o i
0.673808	k a n o t i
0.673808	k a r a n e t e
0.673808	k a r i a
0.673808	k a r i p i
0.673808	k a r o r o
0.673808	k a r u r e
0.673808	k a t i k i
0.673808	k a u a f i
0.673808	k a u t o
0.673808	k e i a
0.673808	k e t o
0.673808	k e u
0.673808	k i f i
0.673808	k i k i w i
0.673808	k i p i
0.673808	k i r e a
0.673808	k o e r e
0.673808	k o e r o
0.673808	k o f a o
0.673808	k o h e i
0.673808	k o h i a
0.673808	k o i r e
0.673808	k o k i r i
0.673808	k o k o h u
0.673808	k o k o i
0.673808	k o m o u
0.673808	k o n a n u
0.673808	k o n i h i
0.673808	k o r a N a
0.673808	k o r o n i
0.673808	k o u r e
0.673808	k u f a
0.673808	k u n a
0.673808	k u p e N a
0.673808	k u r e
0.673808	k u r e p e
0.673808	m a e k o
0.673808	m a h e
0.673808	m a h e r e
0.673808	m a h e u
0.673808	m a h i n e
0.673808	m a h i r i
0.673808	m a n a h a
0.673808	m a n e a
0.673808	m a r a N a i
0.673808	m a r u a
0.673808	m a t a k i
0.673808	m a t a N a
0.673808	m a t u k u
0.673808	m e m e k e
0.673808	m e m e N e
0.673808	m i n a i a
0.673808	m i n o
0.673808	m i r e
0.673808	m i t i a
0.673808	m o h u
0.673808	m o m o k a
0.673808	m o m o t o
0.673808	m o n i a
0.673808	m o n o a
0.673808	m o n o w a
0.673808	m o r u
0.673808	m o r u a
0.673808	m u h a n i
0.673808	n a i t i
0.673808	n a n o
0.673808	n a n u a
0.673808	n a p u
0.673808	N a r u a
0.673808	n a t u a
0.673808	N a w a r i
0.673808	n e i t i
0.673808	n o h e a
0.673808	n o k a
0.673808	N o t e a
0.673808	n o t i a
0.673808	n u n u
0.673808	N u t u a
0.673808	o k e a
0.673808	o r a N a
0.673808	o w a
0.673808	p a f i r i
0.673808	p a i k a
0.673808	p a i N a
0.673808	p a k a r a
0.673808	p a k a u
0.673808	p a k e k a
0.673808	p a k i a
0.673808	p a k i n i
0.673808	p a k i r i
0.673808	p a k o k i
0.673808	p a n a a
0.673808	p a n o k o
0.673808	p a o w e
0.673808	p a r a N a
0.673808	p a r a r i
0.673808	p a r u r e
0.673808	p e k a i a
0.673808	p e p e k e
0.673808	p e p e r e
0.673808	p e r e a
0.673808	p e r e i n a
0.673808	p e r e r u
0.673808	p e r i
0.673808	p e t a u
0.673808	p i h a N a
0.673808	p i h o
0.673808	p i h o p a
0.673808	p i k a
0.673808	p i p i r o
0.673808	p i r a u
0.673808	p i r o a
0.673808	p o a i n a
0.673808	p o a u
0.673808	p o k i a
0.673808	p o N i a
0.673808	p o p o p o
0.673808	p o p o r e
0.673808	p o p o r o
0.673808	p o r e k u
0.673808	p u h a u
0.673808	p u n u
0.673808	p u p u k u
0.673808	p u p u n i
0.673808	p u p u t u
0.673808	p u r a N a
0.673808	p u t e
0.673808	r a f i a
0.673808	r a i a
0.673808	r a i h a
0.673808	r a i n a
0.673808	r a k e a
0.673808	r a n u a
0.673808	r a p i a
0.673808	r a p o i
0.673808	r a r a p i
0.673808	r a r e a
0.673808	r a r u a
0.673808	r a t o a
0.673808	r a u N a
0.673808	r a u r i
0.673808	r e h u a
0.673808	r e k u
0.673808	r e p e r a
0.673808	r i a k i
0.673808	r i k o n a
0.673808	r i n i
0.673808	r i p o a
0.673808	r i t e N a
0.673808	r i t u a
0.673808	r o a k a
0.673808	r o a u
0.673808	r o n i
0.673808	r o r e a
0.673808	r o u a
0.673808	r u a o
0.673808	r u a w a i
0.673808	r u r u t u
0.673808	r u t i k i
0.673808	t a f a N a
0.673808	t a f a r a
0.673808	t a h a e
0.673808	t a h a N a
0.673808	t a i N a
0.673808	t a i o
0.673808	t a k a a
0.673808	t a r a N a
0.673808	t a r e k e
0.673808	t a t a r e
0.673808	t a u r a
0.673808	t a u t a
0.673808	t a u t i
0.673808	t a w a i
0.673808	t e p e a
0.673808	t e r e p u
0.673808	t i N a
0.673808	t i o r a
0.673808	t i r a u
0.673808	t i t o N a
0.673808	t i u t i
0.673808	t o p u
0.673808	t o r e k e
0.673808	t o r o u k a
0.673808	t o t o h e
0.673808	t o t o h i
0.673808	t o t o i
0.673808	t u a i
0.673808	t u k i a
0.673808	t u p a
0.673808	t u p a n a
0.673808	t u t a e
0.673808	t u t a N a t a N a
0.673808	t u t u k i
0.673808	t u t u r u
0.673808	u e a
0.673808	u h o
0.673808	u N a a
0.673808	u n a k a
0.673808	u r u h i
0.673808	w a e r e
0.673808	w a u a
0.673808	w e r e a
0.673808	w e t e a
0.673808	w i w i
0.673808	a n e
0.673808	a u t a
0.673808	e p e
0.673808	e w a
0.673808	f a N e
0.673808	f e k a
0.673808	f e N o
0.673808	h a N e
0.673808	h o k e
0.673808	h o n e a
0.673808	h u h u k a
0.673808	i k o
0.673808	i k u
0.673808	i n o
0.673808	k a h e
0.673808	k a r e h u
0.673808	k e n o
0.673808	k o n e
0.673808	k u a w a
0.673808	m a r i N a
0.673808	m a r u r u
0.673808	m e n o
0.673808	m o N a
0.673808	m o u N a
0.673808	m u k i
0.673808	N e h i
0.673808	n e k u
0.673808	N e t a
0.673808	N e t u
0.673808	N o h o
0.673808	N o h u
0.673808	N o i o
0.673808	N o r o
0.673808	N u r e
0.673808	p a r a h e
0.673808	p a r e N a
0.673808	p i f i
0.673808	p i w a
0.673808	p o n e
0.673808	p o t u
0.673808	r a h e
0.673808	r e m o
0.673808	r e N o
0.673808	r o r u
0.673808	t a w i
0.673808	t e h o
0.673808	t e m o
0.673808	t e n o
0.673808	t i a m u
0.673808	t o p i
0.673808	t u k a
0.673808	u a N a
0.673808	u N u
0.673808	w a t e
0.336904	a e h a
0.336904	a f i f i
0.336904	a h a e
0.336904	a h a k u
0.336904	a h a n a
0.336904	a h e i
0.336904	a h e u
0.336904	a h u N a
0.336904	a i h u
0.336904	a i i i
0.336904	a i n a
0.336904	a i N a
0.336904	a k i k o
0.336904	a k o n a
0.336904	a m a i a
0.336904	a m e n e a
0.336904	a m i n e a
0.336904	a m i n o
0.336904	a m o a
0.336904	a n a n a
0.336904	a n a r a
0.336904	a n a u
0.336904	a N e a
0.336904	a n i n a
0.336904	a N i t u
0.336904	a N o r e
0.336904	a n u h e
0.336904	a o p o r i
0.336904	a p a e
0.336904	a p a i
0.336904	a p e
0.336904	a p e r e
0.336904	a p o i a
0.336904	a p u a
0.336904	a r a k a
0.336904	a r a N i
0.336904	a r a u
0.336904	a r e i N a
0.336904	a r i N a
0.336904	a r o r o
0.336904	a r u r e
0.336904	a t a N a
0.336904	a t i r u
0.336904	a t o a
0.336904	a u f i
0.336904	a u i n a
0.336904	a u r a k i
0.336904	a u r i
0.336904	a u t o
0.336904	a w a i
0.336904	a w a i h o
0.336904	a w e a
0.336904	a w e k a
0.336904	a w e r e
0.336904	e a e a
0.336904	e a o i a
0.336904	e h a k e
0.336904	e h i n u
0.336904	e k u
0.336904	e m o h i
0.336904	e N a i o
0.336904	e n a N a
0.336904	e N e
0.336904	e n e a
0.336904	e N i
0.336904	e p a i a
0.336904	e p a r e h i
0.336904	e r e a
0.336904	e r e m a
0.336904	e r o a
0.336904	e t e a
0.336904	f a f e a
0.336904	f a i h a N a
0.336904	f a k a a r i
0.336904	f a k a r u a
0.336904	f a k i a
0.336904	f a k o u
0.336904	f a n a u a
0.336904	f a n o a
0.336904	f a n o k e
0.336904	f a n o N a
0.336904	f a p u
0.336904	f a r a N i
0.336904	f a t a a
0.336904	f a t i a
0.336904	f a t i t i r i
0.336904	f a t o
0.336904	f a t o r o
0.336904	f a u a
0.336904	f e a o
0.336904	f e a u
0.336904	f e f e i
0.336904	f e f e N i
0.336904	f e i
0.336904	f e i n u
0.336904	f e N i
0.336904	f e N u a
0.336904	f e p u
0.336904	f e r e i
0.336904	f e r u
0.336904	f e t e a
0.336904	f e t e k e
0.336904	f e t o k i
0.336904	f i f i u
0.336904	f i k a i a
0.336904	f i n a
0.336904	f i r o i a
0.336904	f i t o
0.336904	f o n o
0.336904	h a h a k a
0.336904	h a i a
0.336904	h a k a a
0.336904	h a k e a
0.336904	h a k e k a
0.336904	h a k e r e
0.336904	h a k u k u
0.336904	h a m a i a
0.336904	h a m o a
0.336904	h a m u a
0.336904	h a N a i a
0.336904	h a n a k e
0.336904	h a N a N a
0.336904	h a N a t a
0.336904	h a N e r e
0.336904	h a n i a
0.336904	h a N i n a
0.336904	h a N o N i
0.336904	h a N o r o
0.336904	h a N u t u
0.336904	h a o n a
0.336904	h a p a r a
0.336904	h a p e a
0.336904	h a p u r u
0.336904	h a p u t a
0.336904	h a r a n u
0.336904	h a r e t o
0.336904	h a r i a
0.336904	h a r o t u
0.336904	h a r u r u
0.336904	h a t a i
0.336904	h a t e
0.336904	h a t e t e
0.336904	h a t i
0.336904	h a u i
0.336904	h a u N a
0.336904	h a u t a
0.336904	h a w e
0.336904	h a w i n i
0.336904	h e i r i
0.336904	h e k e a
0.336904	h e m o N a
0.336904	h e n a
0.336904	h e N e r e
0.336904	h e N o
0.336904	h e p e
0.336904	h e t i a
0.336904	h e u e N a
0.336904	h e w a r o
0.336904	h i a m o
0.336904	h i h i h i
0.336904	h i h i k o
0.336904	h i h i r a
0.336904	h i h o r e a
0.336904	h i h u e
0.336904	h i i a
0.336904	h i k a i a
0.336904	h i k a k a
0.336904	h i m a t i
0.336904	h i n a k i
0.336904	h i n a N i
0.336904	h i n a u
0.336904	h i n e N a
0.336904	h i n i p i
0.336904	h i n o N a
0.336904	h i o r e
0.336904	h i p a a
0.336904	h i p e r a
0.336904	h i p o r a
0.336904	h i r a N a
0.336904	h i r a u
0.336904	h i r i a
0.336904	h i r o u
0.336904	h i t a u
0.336904	h i t i k i
0.336904	h i w a a
0.336904	h i w i a
0.336904	h o a k a
0.336904	h o e a
0.336904	h o e h a
0.336904	h o h o r e
0.336904	h o h o t a
0.336904	h o i m a k o
0.336904	h o k i k i
0.336904	h o k o i
0.336904	h o n a e
0.336904	h o N a i a
0.336904	h o N e a
0.336904	h o N e r e
0.336904	h o N o
0.336904	h o n o r e
0.336904	h o p o a
0.336904	h o p u a
0.336904	h o r e r a
0.336904	h o r e t e
0.336904	h o r o p i
0.336904	h o t e
0.336904	h o t i k i n a
0.336904	h o t o a
0.336904	h o u a
0.336904	h o u h i
0.336904	h o u i
0.336904	h o u t o
0.336904	h u a i
