item,logprob
ofAtOI,-12.52357
NAfipe,-9.849323
kofIfa,-10.83548
upipEO,-16.17252
toIatO,-11.77067
koAkiI,-11.82036
uiameA,-11.05254
tEpeha,-9.800422
ioutOu,-12.45123
kuunia,-9.658177
eEheha,-9.540138
ioeomO,-12.17128
eIhiaA,-12.61644
moNueo,-15.82004
iAmiwi,-11.04249
wUrapO,-10.93345
mIhaiE,-11.87672
EtotOI,-13.3332
IwIpEO,-16.66496
ekIoNU,-11.01569
uAnuku,-11.45898
fEkopi,-11.38668
ImaAnO,-11.93217
okIfea,-13.23459
hawenI,-12.77406
apANOo,-13.29404
aetEkE,-12.84352
hIapei,-11.78573
fatAiE,-12.38376
NirAmi,-11.99306
ENaOki,-12.03238
riaenu,-9.441555
nOhoie,-10.19558
koutOi,-9.003245
apenaA,-10.56636
remunO,-11.16441
opAkii,-9.785353
hUkENi,-10.28011
mUtefa,-12.69248
NuimAi,-13.7618
anOtoI,-10.46074
meNUpi,-12.26409
epawie,-10.99233
nEnumi,-12.54756
UatANI,-10.90733
meiufa,-12.04297
hekiii,-8.543142
NotEfI,-16.8325
oufinI,-13.23993
uAhAta,-12.40518
ahEreo,-10.56807
uNehau,-12.41438
hInAhO,-12.35833
tofEnE,-12.50073
akuArE,-12.90672
noNUpO,-12.96234
kaiANO,-11.13064
foaene,-10.06204
wUnerO,-14.76794
OmAakI,-10.80558
pifIta,-12.04469
wiNAiE,-12.43016
OununO,-11.68624
UroeNi,-11.3974
hOpukI,-11.20175
wIpOkE,-12.41839
uNeNai,-11.34355
OfInAa,-15.39487
eofaNI,-13.11235
rUtofA,-12.6354
peniNi,-10.98988
nIrIia,-13.84805
kumukU,-11.32732
anIonI,-17.49117
ItIonI,-17.4661
ENetUI,-14.73019
oNoApi,-9.551214
ometOI,-11.62556
nOmOwA,-9.090048
ItamAI,-15.73753
eNuemi,-11.36868
winofi,-10.5538
ipiNAa,-10.16628
rEmemu,-9.952846
ruwihi,-10.00123
hahIkA,-11.43125
ANOpEO,-17.38704
uruuno,-11.9672
faeNoU,-12.299
AahEnA,-9.293353
AkEwie,-10.32337
fIokAI,-17.82076
NoepEO,-16.08
omOmAI,-13.26516
rErifi,-13.2233
AifOnE,-11.74808
EhiANU,-12.49112
anofEa,-11.86815
kupEnA,-6.984381
AmAmuA,-10.21674
rEtOea,-13.40164
hiaamU,-11.99227
eafIno,-13.82338
NEnAme,-11.02486
tiNAhi,-8.108082
tofefA,-12.81494
pUhUra,-9.722817
AutetO,-11.17567
aefOno,-14.25385
nikahU,-10.73538
OfepAA,-13.31097
muirEi,-12.36837
OAtueo,-10.28294
niwEpE,-15.07694
kENiua,-11.19804
rOpIfe,-13.08016
ekierI,-10.62326
ikuhEa,-9.987139
fItAfu,-14.09222
IhoNAe,-12.16716
hapAiE,-12.22603
Auaefu,-13.63239
EtiuNu,-12.92428
NerakU,-13.18426
nenanI,-13.99653
hAtEnE,-9.486029
rAwIpo,-12.15562
imIpOI,-14.07601
oekeku,-9.700831
waienA,-9.072656
oahufa,-12.12078
kONUre,-14.09074
hUkanI,-13.87308
tuUhiu,-13.86878
noemua,-9.836344
rAwaNI,-11.29708
ENatEi,-13.27366
piAkuA,-11.12816
fEretA,-12.74073
kAferU,-10.10664
AerEnE,-9.924494
pIwEkE,-12.82176
wOpAkA,-12.84475
AnAkiI,-11.77947
orEurO,-17.10058
UaNEna,-13.85084
heumoe,-8.436957
ukuhie,-10.95824
imiaiE,-11.44554
ahukiI,-12.12678
mArEpu,-11.45451
muhuwE,-14.34281
huteho,-9.227492
pIpakA,-11.21333
hUkarU,-11.43974
uhUpOI,-14.47263
eaekiI,-12.98729
ekeutE,-12.75519
OAnarO,-10.99958
teNowA,-11.40914
NOpefA,-15.24556
UritEA,-13.31962
wetoNU,-12.46701
akoNOu,-12.73317
eowehU,-11.72025
aukUko,-10.28877
imiNOo,-13.23875
tIpuhi,-7.766015
aefOmu,-14.21837
ewAiNO,-10.70458
EkotUI,-11.57496
rumiAu,-13.49491
iakufe,-9.740461
NONopa,-14.06582
oNepOu,-12.7914
pANOkI,-12.69745
Irouou,-15.59439
wUnopE,-14.83282
howaka,-8.620183
petOno,-10.0805
wurafA,-13.29927
ANohAo,-12.25106
tANefu,-13.74069
rEtApI,-13.50084
rimewI,-10.76863
witAkU,-12.24859
Enoteu,-12.84256
wOuNAi,-12.43599
nErAiE,-10.10067
