item,logprob
wurUA,-4.834625
aAnaa,-8.994527
etewI,-7.712999
epepU,-5.933414
otifI,-6.089475
kIoNU,-8.712369
etueu,-8.229495
EfaiO,-7.923796
irAnO,-6.218841
kunio,-6.627584
Anemo,-6.704149
fAoku,-5.711654
iNAfu,-9.021318
uirIi,-7.834912
Eruhe,-6.133249
onEro,-6.794617
parIa,-3.803505
afEri,-5.740181
enAura,-7.265756
uroohI,-9.492555
aNAmAu,-7.03437
utUaiA,-6.117123
aAirii,-11.86133
futoNo,-8.120636
ANUtuA,-6.421016
emoIta,-8.444188
oweame,-9.194526
onIokI,-8.301376
tepUhE,-6.45621
konEpE,-6.266119
mIpewi,-9.30061
rOtife,-8.009312
wurife,-8.519265
etiNoU,-7.963349
nAtEtE,-5.935082
anIrIi,-8.873589
Omuneu,-9.512947
Nenuii,-9.616268
OuNAwe,-7.403638
Oiaomi,-8.71847
rApUpu,-5.840988
aetIro,-7.944674
AitiwE,-8.178925
Anuiui,-7.26817
roahOi,-7.529403
tOmemi,-6.417718
uniAkU,-7.847065
rurEwE,-6.121197
riAkuI,-6.964376
oNApAA,-8.162433
kOwAtu,-6.745339
iwEwau,-7.844167
tUhetE,-6.122698
kUfAfa,-6.302363
ihEpaa,-7.822633
OtUAro,-7.113415
opuehu,-8.045211
ehUtua,-6.45307
ehiAmo,-8.137294
kOfIfa,-5.81324
aNUreU,-8.05089
iriomo,-8.477487
foahai,-8.895792
newApu,-8.032703
otoena,-7.425492
tIrime,-7.225537
NUhikI,-6.316834
eotOfA,-10.83499
nUmUfa,-7.548459
fifanI,-5.60944
ouNinE,-8.842232
fOmeau,-8.86693
OhAtiU,-7.314439
mUfeNA,-7.032216
aohOpo,-8.049422
kUremi,-6.380802
ofAtOI,-8.509172
NAfipe,-8.277025
kofIfa,-5.81324
upipEO,-8.484992
toIatO,-6.857088
koAkiI,-7.416409
uiameA,-7.884755
tEpeha,-6.11601
ioutOu,-9.030754
kuunia,-8.849484
eEheha,-10.14253
ioeomO,-10.79923
eIhiaA,-9.20945
moNueo,-10.00968
iAmiwi,-8.842952
wUrapO,-6.986064
mIhaiE,-7.606779
EtotOI,-7.002061
IwIpEO,-9.049986
ekIoNU,-10.55836
uAnuku,-7.324135
fEkopi,-6.25979
ImaAnO,-9.932633
okIfea,-8.150834
hawenI,-5.853896
apANOo,-9.723527
aetEkE,-7.327955
hIapei,-7.090276
fatAiE,-6.428121
NirAmi,-7.440869
ENaOki,-6.954317
riaenu,-8.053448
nOhoie,-8.140442
koutOi,-6.445098
apenaA,-6.706792
remunO,-8.553674
opAkii,-8.159074
hUkENi,-6.222827
mUtefa,-7.665251
NuimAi,-9.036791
anOtoI,-6.949836
meNUpi,-7.866026
epawie,-9.521167
nEnumi,-6.748637
UatANI,-7.282045
meiufa,-9.357692
hekiii,-9.756738
