item,logprob
Nipo,-7.487987
UaNe,-6.786565
Urio,-5.681174
mAko,-4.520659
ofEa,-5.655322
wUra,-5.041456
nIrI,-5.899675
itaI,-5.758827
nEri,-6.154602
oera,-7.266884
ONue,-7.201802
NuNA,-6.310564
ONAe,-7.762766
OAke,-8.37425
otEA,-7.671153
AkaU,-5.204508
raNE,-4.782871
hOke,-4.028098
Iheo,-6.845334
uaiE,-7.405456
erIi,-7.873981
aAha,-9.429251
AkUI,-5.507575
fafu,-9.07483
amIi,-8.714414
kOkE,-3.715504
OAkO,-8.77518
kuaA,-6.087828
OotI,-8.782865
eina,-6.398789
fefO,-7.167354
kinI,-4.142188
eNaO,-6.117894
rEro,-4.63828
NoNA,-6.020941
AakI,-7.895889
muNi,-5.543684
nopo,-6.041984
hItU,-5.083741
Nufe,-7.051869
rerI,-4.869031
opOI,-5.715711
kitO,-4.750182
fOno,-6.521828
ANea,-6.340959
Niwe,-7.418119
moeo,-5.039561
hEpi,-6.232663
OAki,-8.173037
Aupu,-6.538663
aoNu,-6.74113
fEre,-3.62564
eEra,-7.505774
orIi,-6.682933
nutE,-5.670496
tItA,-5.902223
anaA,-6.331047
Urowe,-7.350511
Uniko,-6.53062
wIheo,-8.084352
mAhOu,-5.258242
EpakU,-6.685669
eaiAo,-11.65125
iuaiE,-10.46572
aAihi,-10.53441
wOpOI,-7.766465
upawI,-7.647566
pOkAI,-7.061529
tAatO,-7.263088
nEtue,-7.615521
ufafu,-12.11775
eaipU,-9.330206
eikUI,-8.898608
moNue,-7.35295
uNeNi,-6.764635
rOkeA,-7.131993
paaNI,-6.347014
ImEpi,-8.682359
noane,-6.39641
ENaAu,-8.687206
Nouhu,-6.809886
iNonE,-7.434143
afanE,-6.712844
arEhE,-5.199924
unArE,-7.427471
mUmOu,-6.858072
hUtaI,-5.334103
ihEri,-6.398687
kaanE,-6.158633
wureU,-7.274744
OheNu,-6.805575
rOpOI,-6.053322
NukAI,-8.979066
Erewi,-7.392445
pEorI,-6.047389
pAnOu,-6.790353
kOnie,-7.793634
omipu,-7.950537
kINau,-6.444635
OiauE,-10.05099
ONUti,-7.334359
UkahI,-5.821583
amApU,-6.886327
ahekI,-6.201023
fiuiA,-8.941002
UrUta,-5.589598
OtAue,-8.426994
tIfea,-6.085716
pUtio,-5.424154
NunAe,-9.365932
ImuhU,-6.87151
ouaaa,-10.83664
paaiE,-8.17475
apefO,-9.413755
UrApI,-7.558683
awAkU,-7.042158
pupAu,-7.231961
hikIi,-7.13708
IhAmi,-7.252148
rahuI,-5.378275
tAifO,-11.3526
ouomO,-9.067261
oufAi,-8.87796
eiafa,-10.29268
OwiwI,-7.563642
OotoA,-11.34742
tiroA,-6.738429
tIeNU,-7.55441
kEiaA,-11.76401
Owanu,-6.661175
AitOI,-7.396115
hoaoA,-9.628765
orEwe,-5.880558
kOnoi,-5.013805
apiui,-7.122785
uaAfu,-12.16196
pofae,-7.224959
eNUhe,-8.080527
pAumo,-7.165173
ahUhO,-6.522744
OrUke,-6.101554
OrIhu,-6.306411
mIeke,-5.873876
hIkeu,-7.312549
fAepe,-6.579884
Aiwea,-8.36887
EnawI,-7.083711
OtaNu,-7.134895
hemAI,-8.568801
hiNoA,-6.707095
eriNA,-8.516265
NakaU,-6.055148
hAuii,-9.369262
NaurE,-6.251863
koNoU,-6.022297
iumoI,-10.13275
etinI,-6.543936
iwEki,-6.697945
OAteU,-9.925646
EnaNI,-6.911085
ufANI,-7.124652
eweNU,-8.270133
kOutu,-5.059523
pEiNa,-5.297062
OipUA,-8.91197
ewauE,-8.283175
imAmO,-8.528879
nErue,-8.312496
pEofe,-7.260896
imutO,-7.120974
remue,-7.832514
ONUpO,-9.207935
rUtAa,-7.867841
meAnO,-9.342567
awiwE,-7.516263
uhaiE,-8.056202
kowea,-5.041799
ImOne,-6.897106
wAhIi,-7.558649
wOpEO,-8.072315
epEmu,-8.145631
poifA,-7.957647
niehA,-10.23314
IkikO,-6.350616
aNene,-6.415315
wapEO,-7.667421
ENiwE,-8.099126
ENifI,-7.743089
pOpaI,-5.397514
eNaNE,-7.705366
wahIi,-7.15851
unAnA,-7.353663
ueuta,-7.099808
omaAi,-8.832363
OukuI,-7.177651
foukO,-8.766114
itUwI,-8.444437
aNEnE,-6.415315
Awita,-7.218168
eNefO,-10.62735
ErapU,-6.977916
Ukepu,-7.48595
kIore,-5.658003
opANu,-7.960501
maaNO,-7.497484
Afuiu,-11.78395
NAiwI,-7.971348
uhukO,-6.772979
eomAI,-11.22989
nUmeo,-8.055584
ImEni,-7.457608
ErAwA,-8.220867
ikEme,-7.761311
OtaNI,-5.992916
uiteU,-7.860902
tIahu,-5.476766
omErE,-6.353215
tUkEA,-6.295307
kUtOI,-5.487524
ipupo,-7.199075
uakie,-8.314512
ekUte,-7.245487
owAmo,-9.119347
ImEnA,-8.050421
enekE,-5.22718
mofAO,-7.908451
fiAma,-9.048832
NOotU,-9.506357
AfaNi,-6.680017
NOpEO,-7.518183
NuunO,-9.32287
topIi,-8.156328
EhehO,-7.422625
wAiwI,-8.459059
tAinE,-5.179543
oNONo,-6.435361
Omiko,-6.618296
OfIri,-5.522038
ahIue,-8.983244
Imuri,-6.351046
hIewI,-8.845297
AfAeA,-9.295775
nUpEO,-7.584837
kiOmo,-7.41956
eIhoA,-11.13805
rUriU,-6.374714
wakUI,-6.098886
hiUrA,-8.6102
Iwepe,-7.75029
eaifI,-8.95566
noAtO,-7.270806
noepE,-8.746095
ienie,-12.98468
ErANI,-8.262031
epUmu,-7.334668
opeNU,-7.327284
fEawe,-6.775654
AnOkI,-6.473653
wEneA,-7.344625
nekIi,-8.311873
utAwE,-7.371034
pENaO,-6.231741
kuIhu,-6.26372
NeipU,-7.579523
Iteru,-7.266201
iwiti,-6.045247
otErE,-5.979383
EpufI,-7.681581
omofe,-8.048906
iowaA,-13.0239
Okoie,-7.18241
poiNO,-5.420268
ahekU,-6.713696
hUnao,-5.919227
nimei,-8.384032
tUNoa,-5.99827
tUAmo,-6.548051
tOami,-6.982761
EkerO,-5.78355
nuaiO,-7.721476
enofi,-8.231191
iwIpU,-8.229535
uneNu,-7.670398
huomO,-7.588184
ItIfi,-6.831103
AirAu,-9.560898
wEpEO,-7.352384
rArUa,-5.465436
ameAo,-10.89379
NApui,-7.169095
pEpEO,-6.182383
iwirE,-6.104816
UareU,-7.443959
oNUho,-8.882638
UahIi,-8.431346
AwIwI,-7.514628
rUhAu,-7.651326
iwawE,-6.461659
UrIia,-5.952454
okEru,-6.268367
piaao,-10.17867
OmOmA,-8.214139
ukIho,-6.700372
UrIfa,-6.670974
apuhU,-5.854011
ufahe,-9.419371
hUorO,-5.771785
AakIi,-11.03815
EiNAu,-9.784825
tiNoU,-6.506702
AiakE,-8.129245
wAmao,-6.848919
Naefu,-9.924933
NEkEi,-6.776769
Ehaho,-7.425463
inohU,-5.715861
Oweru,-6.828917
eonoA,-9.573494
tuoke,-6.306243
unife,-7.720197
ukIro,-6.137318
AuNAo,-9.194374
afeNU,-7.167467
EpuNe,-7.960934
AtEme,-7.276606
iaerO,-9.399353
kANOo,-9.476403
OnutE,-6.817295
inaNI,-5.872738
eEteU,-9.936938
uhOnI,-6.477577
UnoNU,-8.18905
umeta,-6.972194
pIhIa,-3.674158
eomio,-9.593192
Uarae,-6.855599
tUAme,-6.432435
aikIi,-8.370403
eoeiA,-12.73225
iniei,-9.716062
puAno,-7.040831
IrawE,-6.412474
oapEO,-8.76166
IreNU,-7.502287
aorAo,-9.000734
fipie,-8.871371
pApOi,-5.282658
irawi,-6.793443
hEaoA,-9.724036
aunOu,-7.516229
Eiati,-8.863318
itIhA,-7.74853
ENapa,-7.185245
inEti,-5.798794
amUhi,-5.728996
iNaiE,-8.124788
fatEA,-6.964685
rUkue,-6.538873
wekAo,-9.065872
wurUA,-7.653375
aAnaa,-11.62289
etewI,-8.259766
epepU,-7.182787
otifI,-6.888338
kIoNU,-8.277508
etueu,-8.487419
EfaiO,-8.814535
irAnO,-7.889992
kunio,-6.304424
Anemo,-7.521896
fAoku,-7.051777
iNAfu,-12.36359
uirIi,-8.073173
Eruhe,-7.360719
onEro,-7.160147
parIa,-3.894633
afEri,-5.832519
enAura,-8.589333
uroohI,-8.122644
aNAmAu,-10.39718
utUaiA,-8.524579
aAirii,-13.14328
futoNo,-7.656993
ANUtuA,-8.280814
emoIta,-8.506579
oweame,-10.39732
onIokI,-7.692427
tepUhE,-7.354895
konEpE,-6.422241
mIpewi,-9.999218
rOtife,-7.884397
wurife,-8.46035
etiNoU,-8.641691
nAtEtE,-6.961679
anIrIi,-9.657603
Omuneu,-9.982316
Nenuii,-10.2589
OuNAwe,-9.013969
Oiaomi,-9.876057
rApUpu,-7.082146
