item,logprob
pAnOu,-8.077286
kOnie,-8.479392
omipu,-8.013845
kINau,-6.830687
OiauE,-11.70751
ONUti,-8.561301
UkahI,-7.786078
amApU,-8.068851
ahekI,-7.752487
fiuiA,-9.018114
UrUta,-7.625458
OtAue,-8.314767
tIfea,-5.363401
pUtio,-5.736469
NunAe,-9.726581
ImuhU,-9.379389
ouaaa,-10.93896
paaiE,-9.854252
apefO,-11.27465
UrApI,-9.558108
awAkU,-7.695059
pupAu,-7.888386
hikIi,-8.253946
IhAmi,-7.851962
rahuI,-7.733117
tAifO,-10.93003
ouomO,-10.95735
oufAi,-9.378239
eiafa,-10.36959
OwiwI,-9.791316
OotoA,-11.44178
tiroA,-7.134214
tIeNU,-8.146083
kEiaA,-12.76055
Owanu,-6.975979
AitOI,-9.956406
hoaoA,-9.658818
orEwe,-7.512688
kOnoi,-5.599027
apiui,-7.048333
uaAfu,-15.96079
pofae,-8.119893
eNUhe,-9.559648
pAumo,-7.129194
ahUhO,-9.294381
OrUke,-7.970496
OrIhu,-8.294314
mIeke,-5.763395
hIkeu,-7.5242
fAepe,-6.61643
Aiwea,-8.512957
EnawI,-8.507429
OtaNu,-7.598022
hemAI,-9.053938
hiNoA,-6.8153
eriNA,-8.601453
NakaU,-7.965091
hAuii,-9.403034
NaurE,-8.588574
koNoU,-10.53225
iumoI,-10.43114
etinI,-10.82921
iwEki,-7.531153
OAteU,-11.05045
EnaNI,-9.983363
ufANI,-9.266663
eweNU,-9.386212
kOutu,-5.142376
pEiNa,-7.107839
OipUA,-10.92727
ewauE,-9.331813
imAmO,-10.70619
nErue,-7.65241
pEofe,-9.181516
imutO,-8.487538
remue,-7.934239
ONUpO,-10.86976
rUtAa,-8.160254
meAnO,-10.38593
awiwE,-7.903345
uhaiE,-9.772933
kowea,-5.756852
ImOne,-7.599185
wAhIi,-9.311185
wOpEO,-10.543
epEmu,-9.574333
poifA,-8.018102
niehA,-10.85539
IkikO,-10.08972
aNene,-6.457186
wapEO,-10.93522
ENiwE,-9.550241
ENifI,-11.94619
pOpaI,-8.352272
eNaNE,-8.98715
wahIi,-8.977284
unAnA,-7.723987
ueuta,-7.103397
omaAi,-13.04642
OukuI,-8.990261
foukO,-10.68619
itUwI,-9.016944
aNEnE,-10.83035
Awita,-7.25632
eNefO,-12.15955
ErapU,-8.09781
Ukepu,-8.183161
kIore,-7.099273
opANu,-8.604153
maaNO,-8.727069
Afuiu,-11.63345
NAiwI,-9.902055
uhukO,-8.435533
eomAI,-11.83546
nUmeo,-9.259401
ImEni,-8.286735
ErAwA,-7.707846
ikEme,-8.278443
OtaNI,-8.921718
uiteU,-9.595057
tIahu,-5.829181
omErE,-11.9199
tUkEA,-7.856655
kUtOI,-7.930474
ipupo,-7.436576
uakie,-8.240117
ekUte,-9.861311
owAmo,-9.551511
ImEnA,-7.920885
enekE,-7.302582
mofAO,-9.544172
fiAma,-9.051503
NOotU,-10.64596
AfaNi,-6.694209
NOpEO,-10.06348
NuunO,-10.67073
topIi,-9.261646
EhehO,-11.01482
wAiwI,-10.39812
tAinE,-8.959023
oNONo,-9.555984
Omiko,-7.261394
OfIri,-8.502109
ahIue,-10.09808
Imuri,-7.135218
hIewI,-8.723346
AfAeA,-9.391751
nUpEO,-12.07735
kiOmo,-9.618255
eIhoA,-13.4215
rUriU,-7.735815
wakUI,-8.777357
hiUrA,-10.42802
Iwepe,-9.117833
eaifI,-11.99754
noAtO,-8.634371
noepE,-10.06898
ienie,-13.06343
ErANI,-9.659863
epUmu,-7.951913
opeNU,-8.562097
fEawe,-7.531583
AnOkI,-8.175709
wEneA,-8.836946
nekIi,-9.351928
utAwE,-8.925578
pENaO,-12.11362
kuIhu,-8.369081
NeipU,-8.215898
Iteru,-8.138012
iwiti,-5.997738
otErE,-10.12961
EpufI,-13.19455
omofe,-9.112197
iowaA,-13.25537
Okoie,-8.322838
poiNO,-7.300581
ahekU,-9.364257
hUnao,-6.661842
nimei,-8.48649
tUNoa,-5.94601
tUAmo,-6.201673
tOami,-7.863553
EkerO,-9.939479
nuaiO,-10.38321
enofi,-8.9911
iwIpU,-10.03689
uneNu,-7.862827
huomO,-9.684589
ItIfi,-7.767599
AirAu,-9.613253
wEpEO,-10.03549
rArUa,-8.365683
ameAo,-10.97786
NApui,-7.098552
pEpEO,-8.340939
iwirE,-8.052448
UareU,-9.278585
oNUho,-9.012347
UahIi,-11.27585
AwIwI,-9.255354
rUhAu,-7.657378
iwawE,-7.481548
UrIia,-10.10191
okEru,-8.148323
piaao,-10.41312
OmOmA,-9.574137
ukIho,-8.135215
UrIfa,-11.17433
apuhU,-7.668243
ufahe,-9.48358
hUorO,-8.784295
AakIi,-11.98683
EiNAu,-11.0949
tiNoU,-11.10721
AiakE,-9.470647
wAmao,-6.856886
Naefu,-10.71
NEkEi,-8.538442
Ehaho,-8.955693
inohU,-7.061016
Oweru,-7.241698
eonoA,-9.504088
tuoke,-6.950104
unife,-7.837479
