item,logprob
eina,-5.598245
fefO,-8.72919
kinI,-4.368194
eNaO,-6.294087
rEro,-3.940396
NoNA,-5.59167
AakI,-6.058406
muNi,-5.664846
nopo,-5.885604
hItU,-5.776895
Nufe,-6.156846
rerI,-4.27086
opOI,-5.735202
kitO,-4.560525
fOno,-7.698723
ANea,-4.960147
Niwe,-7.011591
moeo,-5.120005
hEpi,-5.608363
OAki,-4.973945
Aupu,-5.22248
aoNu,-6.316114
fEre,-4.046138
eEra,-7.441758
orIi,-6.402674
nutE,-6.232238
tItA,-3.773376
anaA,-6.262671
Urowe,-7.23028
Uniko,-7.020813
wIheo,-7.978037
mAhOu,-4.96887
EpakU,-6.998634
eaiAo,-9.001608
iuaiE,-8.916249
aAihi,-7.191796
wOpOI,-9.1412
upawI,-7.121688
pOkAI,-4.515928
tAatO,-6.838908
nEtue,-8.263545
ufafu,-10.97983
eaipU,-8.617434
eikUI,-8.087707
moNue,-8.083825
uNeNi,-8.258204
rOkeA,-5.629696
paaNI,-6.409211
ImEpi,-9.454317
noane,-5.708924
ENaAu,-8.973249
Nouhu,-7.261512
iNonE,-8.624835
afanE,-5.151925
arEhE,-4.951298
unArE,-6.571094
mUmOu,-7.414125
hUtaI,-4.802926
ihEri,-5.958191
kaanE,-6.706012
wureU,-9.935309
OheNu,-7.774672
rOpOI,-5.646697
NukAI,-5.73877
Erewi,-6.631392
pEorI,-6.368546
pAnOu,-5.908555
kOnie,-6.215642
omipu,-7.764667
kINau,-6.643771
OiauE,-7.57773
ONUti,-7.306159
UkahI,-5.737069
amApU,-6.448834
ahekI,-6.600883
fiuiA,-6.942942
UrUta,-5.95784
OtAue,-6.214991
tIfea,-7.159645
pUtio,-5.685262
NunAe,-7.08109
ImuhU,-7.269682
ouaaa,-9.835976
paaiE,-7.717949
apefO,-10.61489
UrApI,-6.334323
awAkU,-5.21117
pupAu,-4.828684
hikIi,-6.784277
IhAmi,-7.472754
rahuI,-4.338824
tAifO,-7.618416
ouomO,-8.997659
oufAi,-6.77106
eiafa,-9.095405
OwiwI,-6.658282
OotoA,-7.456987
tiroA,-4.294504
tIeNU,-8.015427
kEiaA,-8.784084
Owanu,-6.950243
AitOI,-5.947669
hoaoA,-5.844257
orEwe,-6.283277
kOnoi,-5.237192
apiui,-7.224613
uaAfu,-11.98642
pofae,-5.657484
eNUhe,-8.430783
pAumo,-5.689796
ahUhO,-6.067287
OrUke,-7.170197
OrIhu,-6.003401
mIeke,-5.623786
hIkeu,-8.152417
fAepe,-6.932606
Aiwea,-8.077645
EnawI,-7.830848
OtaNu,-7.011139
hemAI,-6.248517
hiNoA,-7.423367
eriNA,-6.863918
NakaU,-5.7897
hAuii,-7.345699
NaurE,-5.997523
koNoU,-6.324483
iumoI,-8.118011
etinI,-6.966791
iwEki,-7.931805
OAteU,-8.57614
EnaNI,-6.546545
ufANI,-6.630265
eweNU,-9.421825
kOutu,-4.332222
pEiNa,-6.697872
