item,item.bestsplit,length,logprob,ppl,ppl1
Eruhe,eru + he,5,-6.8086381000000005,13.63870125685006,22.999988559828402
onEro,one + ro,5,-6.1162491,10.456223315998198,16.720521553139662
parIa,paria,5,-3.9263691000000005,4.512267625243244,6.099213276831072
afEri,a + feri,5,-5.7847431,9.207120985418165,14.353196152061903
enAura,enau + ra,6,-7.1811111,10.613851676685245,15.734460264391483
uroohI,uro + ohi,6,-8.185144099999999,14.76747689367662,23.130801588696652
aNAmAu,aNa + mau,6,-5.5224311,6.150617627381082,8.325401431115571
utUaiA,utua + ia,6,-6.4817391,8.432623853447202,12.030670988788257
aAirii,a + a + iri + i,6,-9.001454099999998,19.316214270406014,31.640428031628073
futoNo,futoNo,6,-7.5488601,11.978669586282347,18.119380704222213
ANUtuA,a + Nutua,6,-6.1989241,7.68352636286781,10.79329423954291
emoIta,emoi + ta,6,-8.0635231,14.188349289942812,22.07600667287528
oweame,o + wea + me,6,-8.8045601,18.104823694645006,29.33774188656901
onIokI,oni + oki,6,-8.1545811,14.619757101619214,22.86108561010924
tepUhE,te + pu + he,6,-6.3151211,7.982890223860627,11.285483842888711
konEpE,ko + ne + pe,6,-6.4928641,8.463539282782097,12.082144254296662
mIpewi,mi + pe + wi,6,-7.9123981,13.500274085150894,20.832098322888484
rOtife,ro + ti + fe,6,-6.4769571,8.419369809008373,12.00861302491789
wurife,wuri + fe,6,-7.3747351,11.311848649620574,16.94815849124568
etiNoU,eti + Nou,6,-8.958905099999999,19.04774576128247,31.12797363830362
nAtEtE,na + tete,6,-6.1077731,7.45656854142718,10.422266724153953
anIrIi,ani + ri + i,6,-8.5143121,16.456228157214117,26.24532872214132
Omuneu,o + mu + ne + u,6,-10.1885651,28.543636365931192,49.89926898461395
Nenuii,Nenui + i,6,-8.578059099999999,16.804941860184012,26.895307663215515
OuNAwe,ou + Na + we,6,-8.4112411,15.907644298871313,25.227459443881287
Oiaomi,oia + omi,6,-8.6495161,17.204622867401838,27.643053651950122
rApUpu,ra + pu + pu,6,-5.1378681,5.41977374966305,7.183090695852521
aetIro,ae + tiro,6,-6.8833861,9.623673301646194,14.035601095195128
AitiwE,ai + ti + we,6,-7.2574001,10.883571703912516,16.201927457607624
Anuiui,anui + ui,6,-7.3540091,11.234990992649736,16.813889283324148
roahOi,roa + hoi,6,-6.4211341,8.266180255260691,11.754090133216598
tOmemi,to + memi,6,-6.6883401000000005,9.025622335949802,13.023369123111083
uniAkU,unia + ku,6,-7.1660631,10.561443984967964,15.643857452925818
rurEwE,ru + rewe,6,-6.3669581,8.120176008200138,11.512235981663475
riAkuI,ria + kui,6,-5.9835031,7.157908741743532,9.936890787087956
oNApAA,oNa + pa + a,6,-7.3579921,11.24972039802363,16.839609515640316
kOwAtu,ko + wa + tu,6,-5.4508011000000005,6.007390610716914,8.099661140436215
iwEwau,i + wewau,6,-8.2400001,15.036365414931215,23.62290753290718
tUhetE,tu + hete,6,-5.7853041,6.706130713465854,9.20910341559699
kUfAfa,ku + fa + fa,6,-6.4640821,8.383788235169515,11.94942524488236
ihEpaa,ihe + pa + a,6,-7.9361881,13.606334927079276,21.023161020534676
OtUAro,otua + ro,6,-6.5079551,8.50565711949687,12.15231961673743
opuehu,o + pue + hu,6,-8.0418021,14.087335943378008,21.892751625750876
ehUtua,ehutua,6,-6.3979141,8.203283647970922,11.649814674917026
ehiAmo,ehia + mo,6,-6.7503891000000005,9.21173211875133,13.337205719761176
kOfIfa,ko + fi + fa,6,-6.2086541,7.70815760196855,10.83367201428581
aNUreU,a + Nure + u,6,-8.958613099999999,19.045916299974394,31.124485659744234
iriomo,iri + omo,6,-7.2200731000000005,10.750756225168342,15.97149304393868
foahai,foa + hai,6,-6.8996631,9.675338255426352,14.123549292329717
newApu,ne + wa + pu,6,-6.4429781,8.325789814136176,11.853038180476743
otoena,otoe + na,6,-7.2530481,10.868002473060377,16.174890526641416
tIrime,tiri + me,6,-5.9165481,7.00198469496003,9.68481546358809
NUhikI,Nu + hiki,6,-6.1633351,7.594102293734579,10.646883860304314
eotOfA,e + oto + fa,6,-8.5689891,16.75487916185235,26.801854796539118
nUmUfa,numu + fa,6,-6.9193281,9.738127196181763,14.230539004623942
fifanI,fi + fani,6,-6.2529601,7.821319268686136,11.019452486734561
ouNinE,ou + Ni + ne,6,-8.7852071,17.98993464910078,29.12065796099383
fOmeau,fo + me + au,6,-9.787175099999999,25.013120276289985,42.77557439449103
OhAtiU,oha + tiu,6,-7.580635099999999,12.104528336061115,18.341683003660425
mUfeNA,mu + feNa,6,-6.5376071,8.589025090742982,12.291395221236415
aohOpo,a + oho + po,6,-6.9286611,9.768069221329235,14.281599501455165
kUremi,kuremi,6,-6.0657491,7.354202527061971,10.255531746399123
ofAtOI,o + fa + toi,6,-7.660493100000001,12.426709821002293,18.912496035804566
NAfipe,Na + fi + pe,6,-6.7358761000000005,9.167860878368923,13.263129701813591
kofIfa,ko + fi + fa,6,-6.2086541,7.70815760196855,10.83367201428581
upipEO,u + pi + peo,6,-9.3523591,21.679601748212193,36.20149590538809
toIatO,toia + to,6,-5.9454691,7.068914496109759,9.792904440510613
koAkiI,ko + aki + i,6,-7.4261141,11.504650846827277,17.28564873346724
uiameA,uia + mea,6,-7.2808081,10.9676969743127,16.348127519796613
tEpeha,te + pe + ha,6,-6.3639241,8.11207606503211,11.498839619211488
ioutOu,iou + tou,6,-8.9937571,19.267370241474403,31.547105391614693
kuunia,ku + unia,6,-7.2094791,10.713357212497367,15.906691196203798
eEheha,e + ehe + ha,6,-8.8361871,18.29415872655961,29.69599285189426
ioeomO,ioe + omo,6,-10.0179151,26.985516110969684,46.736105142624375
eIhiaA,ei + hia + a,6,-7.3998841,11.40581439232923,17.11252188934362
moNueo,mo + Nu + eo,6,-9.923955099999999,26.164224772560942,45.080893658043884
iAmiwi,ia + miwi,6,-7.6822141,12.51581563567545,19.07080461261247
wUrapO,wura + po,6,-6.7801351,9.302308292168567,13.490328234641481
mIhaiE,mihaie,6,-7.5333411,11.917676313262259,18.011788968631823
EtotOI,e + totoi,6,-7.5398211,11.943106361245196,18.056636279404113
IwIpEO,iwi + peo,6,-8.3511391,15.596238628060958,24.65224735357352
ekIoNU,ekio + Nu,6,-8.855293099999999,18.409494835053184,29.914529964759073
uAnuku,ua + nuku,6,-6.9328121000000005,9.781415974976042,14.304368293171127
fEkopi,fe + ko + pi,6,-6.5680131,8.675361598661896,12.435660297621071
ImaAnO,i + ma + a + no,6,-8.572631099999999,16.774963570953318,26.83934111282134
okIfea,oki + fea,6,-7.0043551,10.014335963808804,14.702544977919974
hawenI,haweni,6,-6.4282101,8.285442898045575,11.786051922157656
apANOo,a + pa + No + o,6,-8.5024661,16.392229065729204,26.126286399837117
aetEkE,ae + teke,6,-6.6959661,9.048291548521641,13.061538954740458
hIapei,hia + pei,6,-5.2657151,5.652557831042501,7.54430405601628
fatAiE,fataie,6,-6.2611861,7.842511372465281,11.054294146901933
NirAmi,Ni + ra + mi,6,-6.5347251,8.580886491649444,12.277808350187449
ENaOki,eNa + oki,6,-7.5503411,11.98450655119844,18.129681867461397
riaenu,ria + enu,6,-7.1511121,10.50963039317239,15.55435535632415
nOhoie,nohoi + e,6,-8.0488711,14.12013108632119,21.95222354943905
koutOi,kou + toi,6,-6.5659571,8.66949641662427,12.425852193297194
apenaA,a + pena + a,6,-6.9148301,9.723729556635293,14.205995845675664
remunO,remu + no,6,-6.8088121,9.39047244950131,13.639612011093362
opAkii,o + paki + i,6,-8.3162291,15.418166403680013,24.32417858760998
hUkENi,huke + Ni,6,-6.0780561,7.384034694161699,10.304083040390038
mUtefa,mute + fa,6,-6.6871331000000005,9.022039591231042,13.01733805158635
NuimAi,Nui + mai,6,-7.2860171000000005,10.98650570870211,16.38084056457045
anOtoI,a + no + toi,6,-7.1526631,10.51499363870623,15.563616348327676
meNUpi,me + Nu + pi,6,-7.950399099999999,13.670087675486474,21.138127672110045
epawie,e + pa + wi + e,6,-10.155475099999999,28.234633655908205,49.26961666608543
nEnumi,nenumi,6,-7.0124941000000005,10.041182752292029,14.748539533832291
UatANI,ua + taNi,6,-5.9374071,7.05019313409979,9.762652928323211
meiufa,mei + u + fa,6,-8.169097099999998,14.68973196110937,22.98879371964235
hekiii,heki + i + i,6,-9.1114971,20.028224131868537,33.00523657229396
NotEfI,No + te + fi,6,-7.4969791,11.77597877671013,17.762190217621843
oufinI,ou + fini,6,-8.9162161,18.782143621395896,30.62217377256551
uAhAta,ua + ha + ta,6,-6.3817051000000005,8.159661773042078,11.577572697101754
ahEreo,a + hereo,6,-6.7925781,9.340460754061517,13.554900999959711
uNehau,u + Ne + hau,6,-8.191215099999999,14.796996998587288,23.184755305669775
hInAhO,hina + ho,6,-5.3715621,5.852831407087761,7.857065072453759
tofEnE,to + fene,6,-5.6901681,6.49951809428843,8.878944677179009
akuArE,a + kua + re,6,-6.6092361,8.79380003252738,12.633955707545768
noNUpO,no + Nu + po,6,-7.604136100000001,12.198464233065167,18.507851944887978
kaiANO,kaia + No,6,-6.0616111,7.344199114444116,10.239258720326012
foaene,foa + ene,6,-7.8024101,13.020570526994867,19.97108606842571
wUnerO,wu + ne + ro,6,-8.819434099999999,18.193621572645416,29.505683758014985
OmAakI,o + ma + aki,6,-7.4214291,11.486934829887225,17.254598179074474
pifIta,pi + fi + ta,6,-6.1181191,7.481988120026199,10.463729803010224
wiNAiE,wi + Naie,6,-8.519737099999999,16.485620570718154,26.300026333265176
OununO,o + unu + no,6,-8.8402251,18.318474319626514,29.74204661751273
UroeNi,uro + eNi,6,-9.119031099999999,20.077920421072818,33.10080201781198
hOpukI,ho + puki,6,-5.3262581,5.766257258287849,7.721642370861374
wIpOkE,wi + poke,6,-6.4309231,8.292840261734048,11.798329386600361
uNeNai,u + Ne + Nai,6,-9.1891121,20.546142694674813,34.003113361683084
OfInAa,o + fi + na + a,6,-8.7719411,17.911602507464703,28.97278097726302
eofaNI,eo + faNi,6,-8.946171099999999,18.968126741598187,30.9762268879975
rUtofA,ru + to + fa,6,-6.3523711,8.081306632744106,11.447970896361456
peniNi,peni + Ni,6,-6.4257981,8.278871793052485,11.775147338032147
nIrIia,ni + ri + ia,6,-7.1981281,10.673430199180087,15.837550644810882
kumukU,kumuku,6,-5.8217911,6.78710304424884,9.338960030130446
anIonI,ani + oni,6,-8.300806099999999,15.340144227621575,24.180633986045102
ItIonI,iti + oni,6,-7.5790301,12.098139438584091,18.33038907824745
ENetUI,eNe + tui,6,-8.303092099999999,15.35168371757931,24.201856599385714
oNoApi,oNoa + pi,6,-7.3651101,11.276091354908624,16.885672040579934
ometOI,o + me + toi,6,-8.2701921,15.186441246747442,23.898208730391975
nOmOwA,no + mo + wa,6,-6.9174451,9.732097312722853,14.220259333960248
ItamAI,ita + mai,6,-6.3424931,8.055090847190066,11.404655821414801
eNuemi,eNu + emi,6,-9.405335099999999,22.060700570847015,36.94501523630582
winofi,wino + fi,6,-7.0606181,10.201398869056511,15.023450255827715
ipiNAa,ipi + Na + a,6,-7.830175100000001,13.140032604881672,20.185019966217048
rEmemu,rememu,6,-6.3099421,7.96930227696817,11.263076053142768
ruwihi,ru + wihi,6,-6.4578831,8.366710240464728,11.921031896551733
hahIkA,ha + hi + ka,6,-4.8097551,4.865280360476687,6.333238599220743
ANOpEO,a + No + peo,6,-8.9345831,18.895962321390574,30.838779613416516
uruuno,uru + u + no,6,-8.0700521,14.21885369992931,22.131389589156736
faeNoU,fae + Nou,6,-8.1350761,14.526257170464884,22.690601918780075
AahEnA,a + a + he + na,6,-7.2998571,11.036636235795486,16.46807552242335
AkEwie,ake + wi + e,6,-9.2841981,21.19893358722521,35.2668239618001
fIokAI,fio + kai,6,-5.5954161000000004,6.300066840813402,8.561884206329113
NoepEO,Noe + peo,6,-9.6680151,24.051657693891098,40.863527131342494
omOmAI,omo + mai,6,-6.7606731,9.242946576522002,13.389946753537552
rErifi,re + ri + fi,6,-6.3168151,7.987339734170896,11.292822881996715
AifOnE,ai + fone,6,-9.495475099999998,22.724610223205644,38.245397874449765
EhiANU,ehia + Nu,6,-7.441363099999999,11.562503346099039,17.387101257378358
anofEa,a + no + fea,6,-7.2445681,10.837729320045677,16.12233781068486
kupEnA,ku + pena,6,-5.5187081000000004,6.143089906422924,8.313514973535527
AmAmuA,a + mamua,6,-6.2241991,7.747673312106296,10.898494683292265
rEtOea,re + toea,6,-6.3558951,8.090679810921696,11.463463433805927
hiaamU,hia + amu,6,-5.7094181,6.540804327862299,8.944780410349296
eafIno,ea + fi + no,6,-8.2936441,15.304047325052917,24.114264303296324
NEnAme,Ne + na + me,6,-7.836481099999999,13.167317266016909,20.233927210634032
tiNAhi,ti + Na + hi,6,-5.1720401,5.4810387368534945,7.277910043854424
tofefA,to + fe + fa,6,-6.9241971,9.753736398085694,14.257154305252906
pUhUra,pu + hura,6,-5.0805921000000005,5.3186188865769495,7.0269255139405775
AutetO,au + te + to,6,-6.8231951,9.435005488619325,13.715106468844183
aefOno,ae + fono,6,-9.5217551,22.921906071987646,38.63306665050728
nikahU,ni + ka + hu,6,-6.1573841,7.579251179464756,10.622596457088873
OfepAA,o + fe + pa + a,6,-8.7541961,17.8073560725161,28.776149648282573
muirEi,mui + rei,6,-6.8334811,9.4669827485576,13.76935245268617
OAtueo,oa + tu + eo,6,-9.7571151,24.76701035430811,42.2849527851732
niwEpE,ni + wepe,6,-7.622659100000001,12.273015988797594,18.639883056395405
kENiua,ke + Ni + ua,6,-7.485359099999999,11.731053469520853,17.683158920576815
rOpIfe,ro + pi + fe,6,-7.0415901000000005,10.137746864372808,14.914144618042675
ekierI,eki + eri,6,-8.357553099999999,15.629178711817538,24.71300270261053
ikuhEa,iku + hea,6,-7.5244580999999995,11.882903922536068,17.950491729970317
fItAfu,fi + ta + fu,6,-7.9878580999999995,13.839569651268242,21.444191818224166
IhoNAe,ihoNae,6,-8.2466251,15.069168878623119,23.683043717622688
hapAiE,ha + paie,6,-6.5430831000000005,8.604510267290681,12.3172526581848
Auaefu,auae + fu,6,-9.7590551,24.782820342411153,42.31644576064584
EtiuNu,etiu + Nu,6,-9.2905761,21.243455296455352,35.35325045898029
NerakU,Nera + ku,6,-6.6285561,8.849863775268947,12.72797606654975
nenanI,ne + nani,6,-6.6035961,8.777500672846143,12.606639967120506
hAtEnE,ha + tene,6,-5.7424791,6.612324480317431,9.05899145490141
rAwIpo,ra + wi + po,6,-6.6690371,8.968495317208772,12.92725106044843
imIpOI,i + mi + poi,6,-8.1477711,14.587044236726564,22.8014176729289
oekeku,o + eke + ku,6,-7.7865571000000005,12.952848919624387,19.849954548209343
waienA,wai + ena,6,-6.2053851,7.699873419123336,10.820089422326873
oahufa,o + ahu + fa,6,-7.7141381,12.647938015930634,19.305883597394416
kONUre,ko + Nure,6,-6.3507801,8.07707843026864,11.440983255785342
hUkanI,hu + ka + ni,6,-6.0681981,7.360129281858353,10.265174820545312
tuUhiu,tu + uhiu,6,-8.0242121,14.006061025974006,21.74546421788493
noemua,no + emua,6,-7.716952099999999,12.659650863349826,19.32674352206899
rAwaNI,ra + wa + Ni,6,-5.6572251,6.429467632025058,8.767400584096338
ENatEi,eNa + tei,6,-7.452578099999999,11.605237008598193,17.46209513644291
piAkuA,pia + kua,6,-6.6198341,8.824509718074564,12.685444317763025
fEretA,fere + ta,6,-4.8368991,4.908915831319585,6.399556091963646
kAferU,ka + feru,6,-5.8789301,6.915875351354783,9.546005567724842
AerEnE,aerene,6,-6.4770291,8.419569213471092,12.008944839742123
pIwEkE,pi + weke,6,-5.9138201,6.995704280147223,9.67468165164186
wOpAkA,wo + paka,6,-6.3841231,8.166154375742972,11.58832099678981
AnAkiI,ana + ki + i,6,-7.381472100000001,11.336944336378837,16.992033280151126
orEurO,ore + uro,6,-7.870480100000001,13.315402533951405,20.499661192808517
UaNEna,ua + Ne + na,6,-8.1470571,14.583618672130408,22.79517076649048
heumoe,heu + moe,6,-6.8228581,9.433959647686601,13.71333282898773
ukuhie,uku + hi + e,6,-8.024024099999998,14.00519490594107,21.743895389984445
imiaiE,i + mi + aie,6,-10.0534451,27.302753168932163,47.37772287803212
ahukiI,ahuki + i,6,-7.4801651,11.711027863805176,17.6479466952596
mArEpu,mare + pu,6,-5.2055791000000005,5.5418422222785635,7.372189950893082
muhuwE,mu + hu + we,6,-7.5263061,11.89012952739526,17.96322666589886
huteho,hu + te + ho,6,-6.4582271,8.367657034234563,11.922605754015136
pIpakA,pi + paka,6,-4.7684341,4.7995980855275695,6.233601231581131
hUkarU,hu + ka + ru,6,-5.4603951,6.026379025075797,8.129537711207862
uhUpOI,uhu + poi,6,-7.2135601000000005,10.727748556743235,15.931622845591605
eaekiI,ea + eki + i,6,-10.093495099999998,27.66482143888069,48.111531680002365
ekeutE,eke + ute,6,-7.2194161,10.748433086654288,15.967466610021937
OAnarO,oana + ro,6,-7.0688691,10.229123990350615,15.071096478222078
teNowA,te + No + wa,6,-7.0909871,10.303817481770071,15.199565853564785
NOpefA,No + pe + fa,6,-7.2245731,10.766681636007899,15.999098665034184
UritEA,uritea,6,-5.6396231,6.392348483913652,8.708376222653591
wetoNU,weto + Nu,6,-7.3926501,11.378705870236105,17.06508084229824
akoNOu,a + koNou,6,-7.790390100000001,12.969190557498077,19.87917468401472
eowehU,eo + wehu,6,-8.5799001,16.81512167688498,26.914316177310912
aukUko,au + ku + ko,6,-6.4470361,8.336910844426182,11.871511475874966
imiNOo,i + miNo + o,6,-9.7816551,24.967743841368407,42.68505545706788
tIpuhi,ti + pu + hi,6,-4.9998711,5.179255071779135,6.812583682783721
aefOmu,ae + fo + mu,6,-10.459815099999998,31.20752305313382,55.3735690781175
ewAiNO,ewai + No,6,-7.3297331,11.145632741614573,16.65797413182894
EkotUI,eko + tui,6,-7.4180961000000005,11.474347921541183,17.2325421725493
rumiAu,ru + mi + au,6,-7.0893161000000005,10.298155442149552,15.189821953323298
iakufe,ia + ku + fe,6,-7.5661800999999995,12.047109878047582,18.24021766922368
NONopa,NoNo + pa,6,-6.3621751,8.107410389319911,11.49112414680112
oNepOu,oNe + pou,6,-8.208348099999998,14.880624478516555,23.337698058264092
pANOkI,pa + No + ki,6,-6.3308341,8.024257769707994,11.35374188183068
Irouou,irou + ou,6,-9.473375099999998,22.560010632826902,37.92240307463076
wUnopE,wu + no + pe,6,-9.344881099999998,21.62633939183383,36.09775419637585
howaka,ho + waka,6,-5.3440811,5.800162446806114,7.774638118739687
petOno,pe + tono,6,-5.9385241,7.0527840399059,9.766838729040666
wurafA,wura + fa,6,-6.9835061000000005,9.945891760608509,14.585377811755288
ANohAo,a + No + hao,6,-7.796459100000001,12.995107348692118,19.925528530055026
tANefu,taNe + fu,6,-8.617989099999999,17.027124047438903,27.310617305518733
rEtApI,re + ta + pi,6,-5.5343581,6.174795595668461,8.36359543049272
rimewI,ri + me + wi,6,-7.7287501,12.708876433602148,19.414446643608883
witAkU,wi + ta + ku,6,-6.3849741,8.168440635551049,11.59210616717595
Enoteu,eno + te + u,6,-9.7780651,24.938276904412923,42.626288175120216
wOuNAi,wou + Nai,6,-8.426787099999999,15.989199767063683,25.378416272175876
nErAiE,ne + raie,6,-7.606773100000001,12.209049975099212,18.52659111498333
hOrONA,horoNa,6,-4.4316701,4.296311169862409,5.4778695195035505
pahUNo,pa + hu + No,6,-6.3786591,8.15149026614573,11.56404705020758
mUpUfa,mu + pu + fa,6,-6.6561741,8.930628304772494,12.863594756965458
pofihe,po + fi + he,6,-6.8748841,9.596796816212658,13.989880881853399
mIkifO,miki + fo,6,-8.6209481,17.043705221873964,27.341647716442075
tapopa,ta + po + pa,6,-5.1028601,5.3577200135727425,7.087232550639381
hahIhI,ha + hi + hi,6,-5.2569361,5.636258086744445,7.518929567735164
ahANaO,ahaNa + o,6,-6.3904941,8.183285978296672,11.616688661482529
ponOio,pono + io,6,-7.0302811,10.10010459828756,14.849557647179232
wIpinE,wi + pi + ne,6,-7.3452661,11.202726376305689,16.757569014326908
nAnoei,na + no + ei,6,-8.286485099999998,15.268050428970717,24.048104474813286
UrEmiu,uremiu,6,-8.023323099999999,14.001965856064077,21.738046662438006
eperAA,e + pera + a,6,-8.142900099999999,14.563690563659168,22.758834446435934
iuhitE,iu + hi + te,6,-8.1162981,14.436807217472076,22.527673855126103
InifAO,ini + fao,6,-6.5873791,8.730802359537726,12.528426130608935
ioNafA,io + Na + fa,6,-7.5055951,11.80940104546886,17.821018320482686
kUaNeo,kua + Neo,6,-8.8622821,18.451866338147337,29.994872255254553
NOukOu,Nou + kou,6,-8.2463021,15.067567896805004,23.680108248199897
tInoka,tino + ka,6,-5.0570611,5.277610073239883,6.96375553514207
iAwarO,ia + waro,6,-6.3009971,7.945888066294466,11.224478782385862
wEkohI,we + ko + hi,6,-6.0017621,7.201029427758829,10.006764595610333
ofiNoA,o + fiNoa,6,-8.4280821,15.996012269160527,25.391031835402693
Ukooko,u + ko + oko,6,-7.940483100000001,13.62557154839949,21.057841379891876
ErEpeu,ere + peu,6,-8.232736099999999,15.000480030606093,23.557146529515197
aNUNoA,a + Nu + Noa,6,-8.5010461,16.384574111774285,26.11205288566632
NuuNeA,Nu + u + Nea,6,-10.102395099999999,27.745930877611322,48.27613762108967
tOnomE,tono + me,6,-6.4673741,8.392871729287561,11.964531111434251
ienefO,i + ene + fo,6,-11.130465099999999,38.91046696935647,71.62712451425399
ohOuea,ohou + ea,6,-7.796881099999999,12.99691136356747,19.928755700521393
EinunA,ei + nu + na,6,-8.3999011,15.84841633177314,25.11791096483815
AarANu,a + araNu,6,-7.1142011,10.382798910192495,15.335579203727423
rUkENa,ruke + Na,6,-5.5583031,6.2236233280453055,8.440804664004888
OwaetU,o + wae + tu,6,-7.4069291,11.432276733087619,17.15885022175288
hOnukE,honuke,6,-5.6502921,6.414821641697122,8.744104717716802
Ureino,ure + ino,6,-6.7803341,9.302917233802253,13.491358517833506
nefipO,ne + fi + po,6,-7.1487831,10.501582017613146,15.540459290116361
AkuOka,a + ku + oka,6,-7.416567100000001,11.468578345007316,17.22243350617652
aAmAto,a + a + mato,6,-6.7736721,9.282553113033602,13.456910066571231
utiNoU,uti + Nou,6,-8.7850571,17.989047027670207,29.118981689418295
owepOI,o + we + poi,6,-8.239275099999999,15.032779939573707,23.616335868465917
Okopeu,oko + peu,6,-8.2034451,14.856644403804001,23.293827230488052
anehuI,anehui,6,-6.4816651,8.432418592271906,12.03032934003409
OuNiua,ou + Ni + ua,6,-9.366515099999999,21.780787890286582,36.39869808450856
fOnefO,fone + fo,6,-11.0168051,37.482564758958475,68.5700053473532
taNONi,taNo + Ni,6,-5.6007061,6.311039108383915,8.579283449917924
menowA,meno + wa,6,-6.8436231,9.498618450166612,13.823049079193202
AikokI,ai + ko + ki,6,-6.4958951,8.471981803155165,12.09620625123904
rINawI,riNa + wi,6,-6.2858881,7.906495248669347,11.159584285782545
kiuapU,ki + ua + pu,6,-6.8422561,9.494348242785335,13.815799331520967
wOuNoA,wou + Noa,6,-8.9603501,19.056801675497347,31.145240108273384
pUmAou,pu + maou,6,-7.2044271,10.695568448675267,15.875881550922019
fiorAA,fio + ra + a,6,-6.7981001,9.357442284944307,13.583656269214963
Aparue,a + paru + e,6,-7.680393100000001,12.508320893684829,19.05748193067989
uehANU,ue + haNu,6,-8.2443271,15.057782310716288,23.66216708285418
oinUpE,oi + nu + pe,6,-8.517942099999999,16.475889532155094,26.281915622290082
eonAmu,e + ona + mu,6,-8.6977491,17.479764842319366,28.15949421585175
aniuro,aniu + ro,6,-7.583859100000001,12.117372056953304,18.36439040046333
tihoNU,ti + ho + Nu,6,-6.7611371,9.24435742123612,13.392331267864218
irAwAu,ira + wau,6,-6.9861771,9.95463406784199,14.600335986829801
nUhano,nu + hano,6,-6.6786201,8.996810762929432,12.974880002821557
rIfake,ri + fake,6,-4.6846971,4.669199634520277,6.03646726707756
eakIwA,ea + ki + wa,6,-7.5246401,11.883615340164425,17.951745527307242
ariaeA,ari + aea,6,-7.0614031,10.204033398803483,15.02797682536814
mIkaNI,mi + ka + Ni,6,-6.1129631,7.469309285378315,10.443045815452919
afiwia,afi + wia,6,-7.2888111,10.996607612373312,16.398414129792844
ikEkEA,ikekea,6,-7.374558100000001,11.31119006458568,16.947007305319683
kiNeki,ki + Ne + ki,6,-7.1122981,10.376301579696317,15.324383669133372
hufitu,hu + fitu,6,-6.2299961,7.762461208060943,10.922767346405521
Imauui,i + mau + ui,6,-8.410281099999999,15.902621726728727,25.218167016186886
UtIkAu,uti + kau,6,-6.4902881,8.456370729218426,12.070206031910917
uaoAra,ua + o + ara,6,-7.8836111,13.373040416300405,20.603223956721585
wekIwI,wekiwi,6,-6.5827221,8.717438083315313,12.506055451543144
ateehE,ate + ehe,6,-7.7473830999999995,12.787010278872039,19.553770637074294
ururIia,ururi + ia,7,-7.2803021,8.129011959635196,10.965871618782074
UNohUpA,u + No + hu + pa,7,-9.0943221,13.702198745013145,19.915392562405962
opopewE,o + po + pe + we,7,-9.278452099999999,14.447959397785851,21.158903464580682
UrEniNu,ure + ni + Nu,7,-9.3094041,14.577246995842204,21.375430562664945
okIroru,okiro + ru,7,-7.500944100000001,8.661996671304655,11.791347617077152
ameNiwI,ame + Ni + wi,7,-9.2908701,14.499691511779357,21.24550982006533
rEmupEO,remu + peo,7,-8.9367541,13.09466108407439,18.909461320450028
wiNiikE,wi + Ni + ike,7,-9.7076651,16.347755643002724,24.36740603364966
wItUfia,wi + tu + fia,7,-8.021109099999999,10.060941817983203,13.991772289897996
AtANowa,ataNo + wa,7,-6.9919451,7.481576784115272,9.973539223848505
ArAhENa,ara + he + Na,7,-6.3724621,6.259761151309415,8.134890820238168
fiarUwi,fia + ru + wi,7,-8.366834099999998,11.113587227248697,15.676965921843607
Otupowi,otu + po + wi,7,-8.795229099999998,12.5719787276359,18.049338922282992
ohuetaa,ohue + ta + a,7,-8.3324971,11.00429280022216,15.500893362486272
IwaarEi,iwa + arei,7,-8.204690099999999,10.60684597781153,14.86272990931836
OtENiii,ote + Ni + i + i,7,-12.0729151,32.293445769344395,53.05204839722423
arootUI,aro + otui,7,-8.829837099999999,12.697833774807533,18.255986251118784
wineerO,wine + ero,7,-8.594024099999999,11.864597579231331,16.89342579803433
EneotUa,ene + otua,7,-8.733324099999999,12.34995890598947,17.685515718145847
eIhofEa,ei + ho + fea,7,-9.3270761,14.651581745854198,21.500048661145488
emiwaNE,emi + wa + Ne,7,-9.7219451,16.41508505975066,24.482135653715282
enoehAi,enoe + hai,7,-10.3439251,19.633179512638357,30.040252980931456
inIkauE,ini + ka + ue,7,-8.1687541,10.497702538598762,14.688074661071107
uNoapEi,u + Noa + pei,7,-9.8026951,16.80106791995996,25.141142769308964
UNoukAI,u + Nou + kai,7,-9.609585099999999,15.892716541734814,23.593798791833112
umOtEnE,u + mo + tene,7,-8.661064099999999,12.09575586077407,17.270100760914293
opArEhE,o + parehe,7,-7.1883221,7.91662844568535,10.639057525775746
nAiNONA,na + iNo + Na,7,-7.4426461,8.517865193369605,11.567384110255064
urONaha,uroNa + ha,7,-7.691952100000001,9.151536422197347,12.555970885586865
okaApue,oka + a + pue,7,-9.1514481,13.92935518135565,20.293162290741638
eneNukO,eneNu + ko,7,-8.604968099999999,11.902029229812552,16.95435049958871
ahArunE,aharu + ne,7,-7.2599031,8.081423896569223,10.892536258975511
rIfirio,ri + firio,7,-7.3495691,8.292703495136605,11.218594300488293
AiwAtOI,ai + wa + toi,7,-7.9939841,9.982699829999913,13.867485759393611
OAnawei,oanawei,7,-8.666657099999998,12.115243226820718,17.30190294159808
UrUikii,urui + ki + i,7,-8.828003099999998,12.691132768131935,18.244976150533024
hUotUpO,hu + otu + po,7,-8.0625881,10.181775395410217,14.18398619818008
