item,item.bestsplit,length,logprob,ppl,ppl1
iuiitUai,i + ui + itu + ai,8,-12.0235766,21.674693035122132,31.838095053161393
arohOmAI,aro + ho + mai,8,-7.4947806,6.803829156742844,8.64664392927
EnEpepEa,ene + pepea,8,-9.2264516,10.596471853567738,14.233327751838283
mIhIpAia,mihi + paia,8,-6.9855926,5.972786012970329,7.4679099934560345
ENehOimo,e + Ne + hoi + mo,8,-11.541246600000001,19.15846603270724,27.71123140686597
NomaoNaa,No + mao + Na + a,8,-9.2817936,10.747572910227893,14.46186156603368
ueurAotI,ue + ura + oti,8,-11.0056366,16.70507812722402,23.752240117242003
mopawEti,mo + pa + weti,8,-7.906246599999999,7.55913052481936,9.733764283585812
ikaOkIro,i + kao + kiro,8,-9.2111636,10.555106562395123,14.170835283891527
rEwErakI,re + wera + ki,8,-7.2023886,6.3134304419166485,7.948745186550854
eIhipefe,ei + hi + pe + fe,8,-10.4469966,14.480294679205933,20.224350115872422
OuNokatu,ou + No + ka + tu,8,-9.7813866,12.21295433740331,16.69834097621814
nomuhuhU,no + mu + hu + hu,8,-9.1602536,10.418518219833146,13.964702884218593
AweehipE,awe + ehi + pe,8,-10.1202766,13.319109143978924,18.409185546214985
tUikoNOu,tui + koNou,8,-9.5345266,11.465469528276751,15.553059197583183
niofIoNU,nio + fio + Nu,8,-11.4870166,18.89449016712868,27.282054678529107
uikUkure,ui + kukure,8,-8.5458926,8.903148601969242,11.701366307284353
iAtOpaNI,ia + to + pa + Ni,8,-8.6694486,9.18908072282949,12.124981230893018
eErAwiNO,e + era + wi + No,8,-12.0524166,21.83521135236258,32.10347724678626
AekifIni,ae + ki + fini,8,-9.6516566,11.814253596653622,16.08633375177397
OfenutUI,o + fenu + tui,8,-10.1059066,13.27023186321102,18.333202057592455
ipueoawA,i + pueo + awa,8,-11.2395266,17.73520810654815,25.40626507697952
UpoaAehi,u + poa + ae + hi,8,-10.2715366,13.844645645907798,19.228352493448305
NafAniti,Na + fani + ti,8,-7.3113556,6.491915292408213,8.201994051890837
aNutepOI,a + Nu + te + poi,8,-9.8393566,12.39543705874952,16.97929191638976
upunArIi,upuna + ri + i,8,-9.9120266,12.628049886674034,17.338172719738235
atEtiNAi,ate + ti + Nai,8,-8.3704316,8.512320275409275,11.125100681243707
ouwafutI,ou + wa + futi,8,-10.6214166,15.141099031554155,21.265572301999484
ItoepAfI,itoe + pa + fi,8,-9.5951766,11.644765127607675,15.826944338509582
epUapupu,e + pua + pupu,8,-8.795300600000001,9.489768590610831,12.572237453502199
fAnopOkO,fano + poko,8,-7.4254616,6.684228516618102,8.475839026937807
kAumukUI,kau + mukui,8,-7.7452516,7.254099548051972,9.293010973932057
huunemaa,hu + une + ma + a,8,-10.1421566,13.393876461130452,18.525484501113347
moueNAwA,mou + eNa + wa,8,-9.2505216,10.661927703562009,14.332277224833321
apOfeheu,a + po + feheu,8,-10.4530466,14.502725342094173,20.259598063232993
OukeAkii,ou + ke + aki + i,8,-11.3966166,18.462509565651434,26.581352516004987
UtuUhOpu,utu + u + hopu,8,-9.4001966,11.07812570631814,14.963203245236539
AwafutoI,awa + futoi,8,-10.0025666,12.923980345741235,17.79593558146569
tOrONUre,toro + Nure,8,-7.511014599999999,6.832146618452309,8.687140088775642
miUhohoA,miu + hohoa,8,-9.1330806,10.346339697451386,13.85591067777872
omEhuAnO,o + mehua + no,8,-9.6713366,11.873888202662206,16.177711079115
EpuarOmi,e + pua + ro + mi,8,-9.5396966,11.480645021694572,15.576220087099271
fAnuNomA,fanu + No + ma,8,-8.6556296,9.156650168897833,12.076850773120125
uhIiapEi,uhi + ia + pei,8,-9.9457766,12.737561353103777,17.50741695562199
