V1	size	type
104008.092504054	17k	frequency-weighted
103823.69084823	17k	frequency-weighted
103775.832455941	17k	frequency-weighted
103804.423622798	17k	frequency-weighted
103800.31069141	17k	frequency-weighted
103974.739760813	17k	frequency-weighted
103803.876872479	17k	frequency-weighted
103807.435924809	17k	frequency-weighted
103964.58427761	17k	frequency-weighted
103775.820607336	17k	frequency-weighted
103931.703023623	17k	frequency-weighted
103801.450392519	17k	frequency-weighted
103803.961637347	17k	frequency-weighted
103868.0688491	17k	frequency-weighted
104006.966477471	17k	frequency-weighted
103818.491285245	17k	frequency-weighted
103809.345550616	17k	frequency-weighted
103972.30354793	17k	frequency-weighted
103790.537128735	17k	frequency-weighted
103810.807019682	17k	frequency-weighted
103976.209258729	17k	frequency-weighted
103756.439478178	17k	frequency-weighted
103999.117854128	17k	frequency-weighted
103920.303106662	17k	frequency-weighted
103782.90587627	17k	frequency-weighted
103802.623803326	17k	frequency-weighted
103807.710499705	17k	frequency-weighted
103818.751339448	17k	frequency-weighted
103828.433711123	17k	frequency-weighted
103828.542813793	17k	frequency-weighted
103796.505635496	17k	frequency-weighted
103787.178345067	17k	frequency-weighted
103982.854634222	17k	frequency-weighted
103804.092011859	17k	frequency-weighted
103747.695688733	17k	frequency-weighted
103816.730766738	17k	frequency-weighted
103796.526295463	17k	frequency-weighted
103766.61661009	17k	frequency-weighted
103809.882553956	17k	frequency-weighted
103811.782666128	17k	frequency-weighted
103733.532207636	17k	frequency-weighted
103946.580295131	17k	frequency-weighted
103811.292759718	17k	frequency-weighted
103818.452758232	17k	frequency-weighted
103798.829446914	17k	frequency-weighted
103800.957987603	17k	frequency-weighted
103792.660738598	17k	frequency-weighted
103785.51189637	17k	frequency-weighted
103800.705803465	17k	frequency-weighted
103959.630300946	17k	frequency-weighted
103788.172995563	17k	frequency-weighted
103777.470864347	17k	frequency-weighted
103787.989166646	17k	frequency-weighted
103815.388215198	17k	frequency-weighted
103973.617300099	17k	frequency-weighted
103779.082631856	17k	frequency-weighted
103796.986308043	17k	frequency-weighted
103762.756847564	17k	frequency-weighted
103801.55745631	17k	frequency-weighted
103816.569678357	17k	frequency-weighted
103756.695051454	17k	frequency-weighted
103801.852209136	17k	frequency-weighted
103816.683907319	17k	frequency-weighted
103787.952847916	17k	frequency-weighted
103994.461911628	17k	frequency-weighted
103819.045121199	17k	frequency-weighted
103816.660680729	17k	frequency-weighted
103816.643619622	17k	frequency-weighted
103999.139186761	17k	frequency-weighted
103816.298836698	17k	frequency-weighted
103810.90996455	17k	frequency-weighted
103741.133899841	17k	frequency-weighted
103789.682706813	17k	frequency-weighted
103818.120383482	17k	frequency-weighted
103792.29475655	17k	frequency-weighted
103992.860923203	17k	frequency-weighted
103881.825353632	17k	frequency-weighted
103884.145047292	17k	frequency-weighted
103785.487414587	17k	frequency-weighted
103979.390555397	17k	frequency-weighted
103806.897568045	17k	frequency-weighted
103771.782121356	17k	frequency-weighted
103789.345988829	17k	frequency-weighted
103779.995131614	17k	frequency-weighted
103782.400958217	17k	frequency-weighted
103792.380798345	17k	frequency-weighted
103830.408362446	17k	frequency-weighted
103793.50358222	17k	frequency-weighted
103744.272472287	17k	frequency-weighted
103786.917713198	17k	frequency-weighted
103782.365316761	17k	frequency-weighted
103821.54433069	17k	frequency-weighted
103818.670249599	17k	frequency-weighted
103771.673918946	17k	frequency-weighted
103796.70918242	17k	frequency-weighted
103802.889276128	17k	frequency-weighted
103952.129019004	17k	frequency-weighted
103885.237528707	17k	frequency-weighted
103829.170595285	17k	frequency-weighted
103792.798875172	17k	frequency-weighted
103834.646588344	17k	frequency-weighted
103820.303448037	17k	frequency-weighted
103820.168676322	17k	frequency-weighted
103810.678980589	17k	frequency-weighted
103775.780989611	17k	frequency-weighted
103766.954870398	17k	frequency-weighted
103996.007651925	17k	frequency-weighted
103973.652714561	17k	frequency-weighted
104005.801007047	17k	frequency-weighted
104005.823958709	17k	frequency-weighted
103817.864720378	17k	frequency-weighted
103806.204667373	17k	frequency-weighted
104003.978128236	17k	frequency-weighted
103782.522374247	17k	frequency-weighted
103822.177707341	17k	frequency-weighted
103791.819710375	17k	frequency-weighted
103784.017432187	17k	frequency-weighted
103802.631717703	17k	frequency-weighted
103846.990831092	17k	frequency-weighted
103789.784498076	17k	frequency-weighted
103835.102673998	17k	frequency-weighted
103795.152480708	17k	frequency-weighted
103777.342158664	17k	frequency-weighted
103876.218421526	17k	frequency-weighted
103982.548836151	17k	frequency-weighted
103761.094215365	17k	frequency-weighted
103785.258796532	17k	frequency-weighted
103823.901745373	17k	frequency-weighted
103820.024371758	17k	frequency-weighted
103790.060557368	17k	frequency-weighted
103820.508189371	17k	frequency-weighted
103813.144660552	17k	frequency-weighted
103759.147801311	17k	frequency-weighted
104003.300231502	17k	frequency-weighted
103818.362509098	17k	frequency-weighted
103811.6629023	17k	frequency-weighted
103771.006355613	17k	frequency-weighted
103824.814886258	17k	frequency-weighted
103777.885474926	17k	frequency-weighted
103798.779081428	17k	frequency-weighted
103808.374520873	17k	frequency-weighted
103958.951469815	17k	frequency-weighted
103773.90527908	17k	frequency-weighted
103792.992655996	17k	frequency-weighted
103785.975724729	17k	frequency-weighted
103784.414829531	17k	frequency-weighted
103791.770176704	17k	frequency-weighted
103798.951533972	17k	frequency-weighted
103824.286117333	17k	frequency-weighted
103782.54874175	17k	frequency-weighted
103815.562306966	17k	frequency-weighted
103843.805247264	17k	frequency-weighted
103954.468128918	17k	frequency-weighted
103783.151147931	17k	frequency-weighted
103823.998533144	17k	frequency-weighted
103824.686198317	17k	frequency-weighted
103805.618391292	17k	frequency-weighted
103796.615260588	17k	frequency-weighted
103817.907557272	17k	frequency-weighted
103760.796382177	17k	frequency-weighted
103765.672429006	17k	frequency-weighted
103862.786170659	17k	frequency-weighted
103904.74456814	17k	frequency-weighted
103774.068729549	17k	frequency-weighted
103872.176672177	17k	frequency-weighted
103747.5997089	17k	frequency-weighted
103829.312609894	17k	frequency-weighted
103808.60627983	17k	frequency-weighted
103779.929351274	17k	frequency-weighted
103805.146821194	17k	frequency-weighted
103767.361018301	17k	frequency-weighted
103982.703240974	17k	frequency-weighted
103809.793619751	17k	frequency-weighted
103846.855646717	17k	frequency-weighted
103814.929017848	17k	frequency-weighted
103780.382811048	17k	frequency-weighted
103818.036295385	17k	frequency-weighted
103822.268999782	17k	frequency-weighted
103782.053365053	17k	frequency-weighted
104018.408826867	17k	frequency-weighted
103805.438552178	17k	frequency-weighted
103780.540917716	17k	frequency-weighted
103774.484120798	17k	frequency-weighted
103786.567007524	17k	frequency-weighted
103830.574106458	17k	frequency-weighted
103750.608974182	17k	frequency-weighted
103774.917966644	17k	frequency-weighted
103778.669908192	17k	frequency-weighted
103772.578744408	17k	frequency-weighted
103806.094260374	17k	frequency-weighted
103753.510019416	17k	frequency-weighted
103817.998240294	17k	frequency-weighted
103812.7576414	17k	frequency-weighted
103788.787353278	17k	frequency-weighted
103808.957626074	17k	frequency-weighted
103774.638125311	17k	frequency-weighted
103790.243365188	17k	frequency-weighted
103827.709462425	17k	frequency-weighted
103801.699691995	17k	frequency-weighted
103826.735295011	17k	frequency-weighted
103771.119972099	17k	frequency-weighted
103804.31254187	17k	frequency-weighted
103800.625275382	17k	frequency-weighted
103775.804871018	17k	frequency-weighted
103779.311000373	17k	frequency-weighted
103761.045325679	17k	frequency-weighted
103795.742151406	17k	frequency-weighted
103828.665146343	17k	frequency-weighted
103806.703145397	17k	frequency-weighted
103989.058247307	17k	frequency-weighted
103778.723940982	17k	frequency-weighted
103787.29864989	17k	frequency-weighted
103833.381540495	17k	frequency-weighted
103784.31012443	17k	frequency-weighted
103834.425795111	17k	frequency-weighted
103776.647023978	17k	frequency-weighted
103780.187991578	17k	frequency-weighted
103811.708857077	17k	frequency-weighted
103768.70831606	17k	frequency-weighted
103791.500898201	17k	frequency-weighted
103757.041968538	17k	frequency-weighted
103969.295011556	17k	frequency-weighted
103764.488794468	17k	frequency-weighted
103739.208565504	17k	frequency-weighted
103822.195451982	17k	frequency-weighted
103795.329175018	17k	frequency-weighted
103746.141693522	17k	frequency-weighted
103775.95577126	17k	frequency-weighted
103793.031873603	17k	frequency-weighted
103799.364241271	17k	frequency-weighted
103766.546789018	17k	frequency-weighted
103825.474228245	17k	frequency-weighted
103804.751232935	17k	frequency-weighted
103836.575680902	17k	frequency-weighted
103815.636592209	17k	frequency-weighted
103798.721018711	17k	frequency-weighted
103810.371129807	17k	frequency-weighted
103829.917124876	17k	frequency-weighted
103800.519789811	17k	frequency-weighted
103796.626947911	18k	frequency-weighted
103815.939108884	18k	frequency-weighted
103815.378411468	18k	frequency-weighted
103812.550759706	18k	frequency-weighted
103829.666267788	18k	frequency-weighted
103795.005135493	18k	frequency-weighted
103839.74125308	18k	frequency-weighted
103822.861645752	18k	frequency-weighted
103815.59843813	18k	frequency-weighted
103819.071448164	18k	frequency-weighted
103813.161108544	18k	frequency-weighted
103827.602516858	18k	frequency-weighted
103767.62671939	18k	frequency-weighted
103772.754477275	18k	frequency-weighted
103823.358148867	18k	frequency-weighted
103811.80465237	18k	frequency-weighted
103819.316310226	18k	frequency-weighted
103819.610529114	18k	frequency-weighted
103822.107882648	18k	frequency-weighted
103817.24038942	18k	frequency-weighted
103825.224365392	18k	frequency-weighted
103822.617809367	18k	frequency-weighted
103820.670376061	18k	frequency-weighted
103796.836174828	18k	frequency-weighted
103818.145855402	18k	frequency-weighted
103832.316653629	18k	frequency-weighted
103810.719258294	18k	frequency-weighted
103813.138522051	18k	frequency-weighted
103799.990958391	18k	frequency-weighted
103809.840342791	18k	frequency-weighted
103811.665884484	18k	frequency-weighted
103822.92991654	18k	frequency-weighted
103789.776893065	18k	frequency-weighted
103821.708890167	18k	frequency-weighted
103808.777832233	18k	frequency-weighted
103812.620098115	18k	frequency-weighted
103815.775862314	18k	frequency-weighted
103819.748842953	18k	frequency-weighted
103973.915493636	18k	frequency-weighted
103887.245992507	18k	frequency-weighted
103804.208323194	18k	frequency-weighted
103780.865855056	18k	frequency-weighted
103808.423399475	18k	frequency-weighted
103813.529681431	18k	frequency-weighted
103764.428988785	18k	frequency-weighted
103796.142614054	18k	frequency-weighted
103781.324446483	18k	frequency-weighted
103797.787061364	18k	frequency-weighted
103799.680275384	18k	frequency-weighted
103798.388503924	18k	frequency-weighted
103841.761438519	18k	frequency-weighted
103789.571493625	18k	frequency-weighted
103814.61974025	18k	frequency-weighted
103800.069093228	18k	frequency-weighted
103827.400702374	18k	frequency-weighted
103817.580132834	18k	frequency-weighted
103838.007750603	18k	frequency-weighted
103807.788030573	18k	frequency-weighted
103781.4031517	18k	frequency-weighted
103790.203267924	18k	frequency-weighted
103819.786949264	18k	frequency-weighted
103811.908762493	18k	frequency-weighted
103795.893758219	18k	frequency-weighted
103785.347226202	18k	frequency-weighted
103809.978774371	18k	frequency-weighted
103804.009141736	18k	frequency-weighted
103792.661835033	18k	frequency-weighted
103821.330634695	18k	frequency-weighted
103798.747564316	18k	frequency-weighted
103772.442855218	18k	frequency-weighted
103808.882581761	18k	frequency-weighted
103815.019271911	18k	frequency-weighted
104006.969404806	18k	frequency-weighted
103830.568770708	18k	frequency-weighted
103881.298154362	18k	frequency-weighted
103808.388061739	18k	frequency-weighted
103820.487395977	18k	frequency-weighted
104010.160860383	18k	frequency-weighted
103816.261325635	18k	frequency-weighted
103831.012476722	18k	frequency-weighted
103787.812846173	18k	frequency-weighted
103792.852288219	18k	frequency-weighted
103788.678126299	18k	frequency-weighted
104001.14146918	18k	frequency-weighted
103798.222308704	18k	frequency-weighted
103812.307179684	18k	frequency-weighted
103786.365729614	18k	frequency-weighted
103800.306958741	18k	frequency-weighted
103800.850434014	18k	frequency-weighted
103805.488900235	18k	frequency-weighted
103813.991271194	18k	frequency-weighted
103806.821629104	18k	frequency-weighted
104012.97813643	18k	frequency-weighted
103745.499950389	18k	frequency-weighted
103777.14419007	18k	frequency-weighted
103829.611565666	18k	frequency-weighted
103962.703499566	18k	frequency-weighted
103802.440701403	18k	frequency-weighted
103816.662528108	18k	frequency-weighted
103810.02406798	18k	frequency-weighted
103782.295247739	18k	frequency-weighted
103798.936542409	18k	frequency-weighted
103810.530867461	18k	frequency-weighted
103780.233389638	18k	frequency-weighted
103816.757445763	18k	frequency-weighted
103815.780703038	18k	frequency-weighted
103793.976148979	18k	frequency-weighted
103819.314211628	18k	frequency-weighted
103808.097521014	18k	frequency-weighted
103808.634857002	18k	frequency-weighted
103812.963052868	18k	frequency-weighted
103794.750861141	18k	frequency-weighted
103788.684986191	18k	frequency-weighted
103804.082258705	18k	frequency-weighted
103823.203065036	18k	frequency-weighted
103800.267439841	18k	frequency-weighted
103817.900944509	18k	frequency-weighted
103815.91027764	18k	frequency-weighted
103820.661676644	18k	frequency-weighted
103817.373868912	18k	frequency-weighted
103819.692807303	18k	frequency-weighted
103801.025622618	18k	frequency-weighted
103794.933476439	18k	frequency-weighted
103822.692074584	18k	frequency-weighted
103815.847859488	18k	frequency-weighted
103805.43214011	18k	frequency-weighted
103781.211744962	18k	frequency-weighted
103799.545640403	18k	frequency-weighted
103823.127476735	18k	frequency-weighted
103814.379815847	18k	frequency-weighted
103827.712073096	18k	frequency-weighted
104013.762539515	18k	frequency-weighted
103821.094053256	18k	frequency-weighted
103819.651933129	18k	frequency-weighted
103791.504988002	18k	frequency-weighted
103798.290312648	18k	frequency-weighted
103820.944363844	18k	frequency-weighted
103787.770719493	18k	frequency-weighted
103815.690550817	18k	frequency-weighted
103800.592309366	18k	frequency-weighted
103816.564832999	18k	frequency-weighted
103808.286773256	18k	frequency-weighted
103799.699049098	18k	frequency-weighted
103813.038480463	18k	frequency-weighted
104005.702721072	18k	frequency-weighted
103806.865294035	18k	frequency-weighted
103828.563086612	18k	frequency-weighted
103831.780445714	18k	frequency-weighted
103824.417490163	18k	frequency-weighted
103802.23922838	18k	frequency-weighted
103813.037339953	18k	frequency-weighted
103789.669105198	18k	frequency-weighted
103987.305059463	18k	frequency-weighted
103815.085973867	18k	frequency-weighted
103807.179549413	18k	frequency-weighted
103814.854943119	18k	frequency-weighted
103824.237936534	18k	frequency-weighted
103781.149976195	18k	frequency-weighted
103812.263603604	18k	frequency-weighted
103823.960311003	18k	frequency-weighted
103823.115498351	18k	frequency-weighted
103814.134147695	18k	frequency-weighted
103901.621455839	18k	frequency-weighted
103807.1398822	18k	frequency-weighted
103809.904910312	18k	frequency-weighted
103807.715304609	18k	frequency-weighted
103812.735751182	18k	frequency-weighted
103826.245882855	18k	frequency-weighted
103818.930617162	18k	frequency-weighted
103826.110948081	18k	frequency-weighted
103804.183434387	18k	frequency-weighted
103824.354297098	18k	frequency-weighted
103797.415893995	18k	frequency-weighted
103794.477494445	18k	frequency-weighted
103793.233516744	18k	frequency-weighted
103791.957868963	18k	frequency-weighted
103818.793642215	18k	frequency-weighted
103789.990323041	18k	frequency-weighted
103797.657832632	18k	frequency-weighted
103809.045475226	18k	frequency-weighted
103808.03647081	18k	frequency-weighted
103803.38211435	18k	frequency-weighted
103791.027681555	18k	frequency-weighted
103813.757413577	18k	frequency-weighted
103824.515158617	18k	frequency-weighted
103811.807950429	18k	frequency-weighted
103793.514991732	18k	frequency-weighted
103825.964558538	18k	frequency-weighted
103830.805286396	18k	frequency-weighted
103820.73475677	18k	frequency-weighted
103800.782708693	18k	frequency-weighted
103796.318820963	18k	frequency-weighted
104013.329163425	18k	frequency-weighted
103988.05342697	18k	frequency-weighted
103818.85071666	18k	frequency-weighted
103819.045404007	18k	frequency-weighted
103804.993629726	18k	frequency-weighted
103823.203836685	18k	frequency-weighted
103814.615362006	18k	frequency-weighted
103786.70978346	18k	frequency-weighted
103820.444807318	18k	frequency-weighted
103812.355012247	18k	frequency-weighted
103801.721700946	18k	frequency-weighted
103795.977183997	18k	frequency-weighted
103823.782786319	18k	frequency-weighted
103826.748169753	18k	frequency-weighted
103818.789048599	18k	frequency-weighted
103813.415335635	18k	frequency-weighted
103801.726855169	18k	frequency-weighted
103791.120096254	18k	frequency-weighted
103775.160722609	18k	frequency-weighted
103810.090488955	18k	frequency-weighted
103792.556396193	18k	frequency-weighted
104001.244303397	18k	frequency-weighted
103804.721785867	18k	frequency-weighted
103830.242920425	18k	frequency-weighted
103822.645460303	18k	frequency-weighted
103802.664653083	18k	frequency-weighted
103795.894733583	18k	frequency-weighted
103781.147524419	18k	frequency-weighted
103873.783595881	18k	frequency-weighted
103788.196231615	18k	frequency-weighted
103800.997806462	18k	frequency-weighted
103999.075667015	18k	frequency-weighted
103795.087425689	18k	frequency-weighted
103826.16729948	18k	frequency-weighted
103804.406067037	18k	frequency-weighted
103786.541325514	18k	frequency-weighted
103823.574785403	18k	frequency-weighted
103787.324246873	18k	frequency-weighted
103809.146461998	18k	frequency-weighted
103808.300820522	18k	frequency-weighted
103811.499258956	18k	frequency-weighted
103807.765462799	18k	frequency-weighted
103822.637483339	18k	frequency-weighted
103805.603420842	18k	frequency-weighted
103808.309962593	18k	frequency-weighted
103816.706298501	18k	frequency-weighted
103807.887092162	18k	frequency-weighted
103803.262405738	18k	frequency-weighted
104003.844551588	18k	frequency-weighted
103806.680612666	18k	frequency-weighted
103823.057118064	18k	frequency-weighted
103819.072787487	18k	frequency-weighted
103795.3647645	18k	frequency-weighted
103822.781902126	18k	frequency-weighted
103985.458884789	18k	frequency-weighted
103838.073842828	18k	frequency-weighted
103815.84968405	18k	frequency-weighted
103810.949539679	18k	frequency-weighted
103797.785708689	18k	frequency-weighted
103804.360122394	18k	frequency-weighted
103794.757404974	18k	frequency-weighted
103814.816979664	18k	frequency-weighted
103816.492410828	18k	frequency-weighted
103805.841607087	18k	frequency-weighted
103815.572436379	18k	frequency-weighted
103815.797411492	18k	frequency-weighted
103799.247491764	18k	frequency-weighted
103822.690376699	18k	frequency-weighted
103800.507444508	18k	frequency-weighted
103806.056011275	18k	frequency-weighted
103834.352206392	18k	frequency-weighted
103987.784424075	18k	frequency-weighted
103789.95945407	18k	frequency-weighted
103827.895730753	18k	frequency-weighted
103808.126687245	18k	frequency-weighted
103814.362602752	18k	frequency-weighted
103832.521961779	18k	frequency-weighted
103822.605608784	18k	frequency-weighted
103810.485943407	18k	frequency-weighted
103817.678241391	18k	frequency-weighted
103806.64649838	18k	frequency-weighted
103797.227516401	18k	frequency-weighted
103802.853849628	18k	frequency-weighted
103809.510943116	18k	frequency-weighted
103779.807901073	18k	frequency-weighted
103814.053848776	18k	frequency-weighted
103790.21672744	18k	frequency-weighted
103803.376011772	18k	frequency-weighted
103982.077027114	18k	frequency-weighted
103826.951891409	18k	frequency-weighted
103790.065134829	18k	frequency-weighted
103822.991811631	18k	frequency-weighted
103819.971371687	18k	frequency-weighted
103811.972140704	18k	frequency-weighted
103993.46200467	18k	frequency-weighted
103821.757012257	18k	frequency-weighted
103809.07259288	18k	frequency-weighted
103825.210029029	18k	frequency-weighted
103813.235967651	18k	frequency-weighted
103796.64668712	18k	frequency-weighted
103811.531057181	18k	frequency-weighted
103809.729102648	18k	frequency-weighted
103817.377121644	18k	frequency-weighted
103803.75498983	18k	frequency-weighted
103825.14119678	18k	frequency-weighted
103791.905247773	18k	frequency-weighted
103808.825136949	18k	frequency-weighted
103804.334570242	18k	frequency-weighted
103802.531277603	18k	frequency-weighted
103775.543310128	18k	frequency-weighted
103828.605586143	18k	frequency-weighted
103812.636417774	18k	frequency-weighted
103804.387238137	18k	frequency-weighted
103797.037220788	18k	frequency-weighted
103819.556406349	18k	frequency-weighted
103775.162564824	18k	frequency-weighted
103817.416454311	18k	frequency-weighted
103821.052372296	18k	frequency-weighted
103805.61419844	18k	frequency-weighted
103824.77979312	18k	frequency-weighted
103805.120778277	18k	frequency-weighted
103799.054963648	18k	frequency-weighted
103816.314853499	18k	frequency-weighted
104014.128921919	18k	frequency-weighted
103790.014540368	18k	frequency-weighted
103811.945969033	18k	frequency-weighted
103804.294839271	18k	frequency-weighted
103807.399299679	18k	frequency-weighted
103776.897791819	18k	frequency-weighted
103803.99982806	18k	frequency-weighted
103797.770009994	18k	frequency-weighted
103813.629908576	18k	frequency-weighted
103824.285504034	18k	frequency-weighted
103791.177239155	18k	frequency-weighted
103796.892251545	18k	frequency-weighted
103812.227332591	18k	frequency-weighted
103781.865802205	18k	frequency-weighted
103993.391740635	18k	frequency-weighted
103805.919265131	18k	frequency-weighted
103817.944280523	18k	frequency-weighted
103815.526295016	18k	frequency-weighted
103809.955293734	18k	frequency-weighted
103949.476469717	18k	frequency-weighted
103816.215016132	18k	frequency-weighted
103790.325220293	18k	frequency-weighted
103810.60047058	18k	frequency-weighted
103800.870529421	18k	frequency-weighted
103810.363737297	18k	frequency-weighted
103811.317417517	18k	frequency-weighted
103785.78200527	18k	frequency-weighted
103822.467149473	18k	frequency-weighted
103816.477018161	18k	frequency-weighted
103817.726695902	18k	frequency-weighted
103830.051132441	18k	frequency-weighted
103807.672834709	18k	frequency-weighted
103788.88138604	18k	frequency-weighted
103996.075445115	18k	frequency-weighted
103814.155769413	18k	frequency-weighted
103827.951389245	18k	frequency-weighted
103808.960131192	18k	frequency-weighted
103800.486659361	18k	frequency-weighted
103798.108818877	18k	frequency-weighted
103975.70584875	18k	frequency-weighted
103815.345252156	18k	frequency-weighted
104004.642946771	18k	frequency-weighted
103807.809014032	18k	frequency-weighted
103808.137174611	18k	frequency-weighted
103809.000083894	18k	frequency-weighted
103824.716374175	18k	frequency-weighted
103808.922608922	18k	frequency-weighted
103784.365825584	18k	frequency-weighted
103794.619318356	18k	frequency-weighted
103828.6713885	18k	frequency-weighted
103812.945495525	18k	frequency-weighted
103799.25914682	18k	frequency-weighted
103819.566528552	18k	frequency-weighted
103817.217193004	18k	frequency-weighted
103825.968574963	18k	frequency-weighted
103802.154808479	18k	frequency-weighted
103807.686830483	18k	frequency-weighted
103787.661184414	18k	frequency-weighted
103794.253336231	18k	frequency-weighted
103795.431797547	18k	frequency-weighted
103798.248565661	18k	frequency-weighted
103996.204286211	18k	frequency-weighted
103822.382363479	18k	frequency-weighted
103780.249704465	18k	frequency-weighted
103810.128702068	18k	frequency-weighted
103826.173249635	18k	frequency-weighted
103813.956459341	18k	frequency-weighted
103793.492840447	18k	frequency-weighted
103809.43604403	18k	frequency-weighted
103827.414819386	18k	frequency-weighted
103787.510677712	18k	frequency-weighted
103807.753072936	18k	frequency-weighted
103767.996580648	18k	frequency-weighted
103782.654287457	18k	frequency-weighted
103799.81254739	18k	frequency-weighted
103821.392450433	18k	frequency-weighted
103828.742021775	18k	frequency-weighted
103816.793836125	18k	frequency-weighted
103816.502358531	18k	frequency-weighted
103809.282982672	18k	frequency-weighted
103799.940789271	18k	frequency-weighted
103809.738390585	18k	frequency-weighted
103825.846656277	18k	frequency-weighted
103802.032570983	18k	frequency-weighted
104011.334406126	18k	frequency-weighted
103811.34597233	18k	frequency-weighted
103777.822588677	18k	frequency-weighted
103825.310448737	18k	frequency-weighted
103832.30738466	18k	frequency-weighted
103808.938647003	18k	frequency-weighted
104032.39099934	18k	frequency-weighted
103830.236154947	18k	frequency-weighted
103803.740096355	18k	frequency-weighted
103817.692006866	18k	frequency-weighted
103801.277977304	18k	frequency-weighted
103800.385583858	18k	frequency-weighted
103820.921908889	18k	frequency-weighted
103795.941082396	18k	frequency-weighted
103809.656952628	18k	frequency-weighted
103808.513701272	18k	frequency-weighted
104002.345185204	18k	frequency-weighted
103805.32905819	18k	frequency-weighted
103826.809045688	18k	frequency-weighted
103819.62368063	18k	frequency-weighted
103826.411120525	18k	frequency-weighted
103816.39364099	18k	frequency-weighted
103802.511035051	18k	frequency-weighted
103789.825644779	18k	frequency-weighted
103795.839940222	18k	frequency-weighted
103814.945602789	18k	frequency-weighted
103825.541222559	18k	frequency-weighted
103785.964346098	18k	frequency-weighted
103797.543930818	18k	frequency-weighted
103808.005259643	18k	frequency-weighted
103805.314790366	18k	frequency-weighted
103844.99604019	18k	frequency-weighted
103793.282768455	18k	frequency-weighted
103825.804525167	18k	frequency-weighted
103829.111167505	18k	frequency-weighted
103771.434502429	18k	frequency-weighted
103804.709830112	18k	frequency-weighted
103795.755988791	18k	frequency-weighted
103990.624793842	18k	frequency-weighted
103805.365928607	18k	frequency-weighted
103815.400326293	18k	frequency-weighted
103796.734429659	18k	frequency-weighted
103779.971310165	18k	frequency-weighted
103820.790235347	18k	frequency-weighted
103885.329885568	18k	frequency-weighted
103824.7845881	18k	frequency-weighted
103820.627739896	18k	frequency-weighted
103817.376209865	18k	frequency-weighted
103996.786206467	18k	frequency-weighted
103796.866892435	18k	frequency-weighted
103837.208572755	18k	frequency-weighted
103814.636023673	18k	frequency-weighted
103783.894658392	18k	frequency-weighted
103796.007611261	18k	frequency-weighted
103773.599948105	18k	frequency-weighted
103816.697281999	18k	frequency-weighted
103817.426616306	18k	frequency-weighted
103817.016489749	18k	frequency-weighted
103815.665959781	18k	frequency-weighted
103796.767988448	18k	frequency-weighted
103771.385938193	18k	frequency-weighted
103821.796662792	18k	frequency-weighted
103803.747788592	18k	frequency-weighted
104021.907749053	18k	frequency-weighted
103809.872393836	18k	frequency-weighted
103818.86329922	18k	frequency-weighted
103806.662808937	18k	frequency-weighted
103811.633134593	18k	frequency-weighted
103803.421086002	18k	frequency-weighted
103810.483199948	18k	frequency-weighted
103805.504185523	18k	frequency-weighted
103775.240133415	18k	frequency-weighted
103797.073819363	18k	frequency-weighted
103800.906311337	18k	frequency-weighted
103766.985437651	18k	frequency-weighted
103800.977405322	18k	frequency-weighted
103830.626846181	18k	frequency-weighted
103821.754742701	18k	frequency-weighted
103797.191638323	18k	frequency-weighted
103816.297715359	18k	frequency-weighted
103808.491849391	18k	frequency-weighted
103803.200838065	18k	frequency-weighted
103796.779209384	18k	frequency-weighted
103826.981969178	18k	frequency-weighted
103788.690269214	18k	frequency-weighted
103809.282763807	18k	frequency-weighted
103808.486913523	18k	frequency-weighted
103835.76673622	18k	frequency-weighted
103802.035569798	18k	frequency-weighted
103812.222968967	18k	frequency-weighted
103800.965020269	18k	frequency-weighted
103801.056986135	18k	frequency-weighted
103808.199150371	18k	frequency-weighted
103808.680217448	18k	frequency-weighted
103832.502270598	18k	frequency-weighted
103813.650472098	18k	frequency-weighted
103800.31138541	18k	frequency-weighted
103806.729038526	18k	frequency-weighted
103792.30268346	18k	frequency-weighted
103977.62593995	18k	frequency-weighted
103802.940933088	18k	frequency-weighted
103797.981429015	18k	frequency-weighted
103830.629368456	18k	frequency-weighted
103824.254558177	18k	frequency-weighted
103990.197566032	18k	frequency-weighted
103806.62811556	18k	frequency-weighted
103822.182311803	18k	frequency-weighted
103819.224801047	18k	frequency-weighted
103829.29563567	18k	frequency-weighted
103801.736591176	18k	frequency-weighted
103799.616970584	18k	frequency-weighted
103823.54170219	18k	frequency-weighted
103783.8841721	18k	frequency-weighted
103820.402473244	18k	frequency-weighted
103800.98603964	18k	frequency-weighted
103800.942692245	18k	frequency-weighted
103814.059770466	18k	frequency-weighted
103796.597909764	18k	frequency-weighted
103805.915407691	18k	frequency-weighted
103813.781507719	18k	frequency-weighted
103831.681793401	18k	frequency-weighted
103823.379360934	18k	frequency-weighted
103799.858174991	18k	frequency-weighted
103990.963463803	18k	frequency-weighted
103802.733085382	18k	frequency-weighted
103783.20689787	18k	frequency-weighted
103828.081951379	18k	frequency-weighted
103803.906936401	18k	frequency-weighted
103794.3386126	18k	frequency-weighted
103808.931461722	18k	frequency-weighted
104000.208844273	18k	frequency-weighted
103817.360502491	18k	frequency-weighted
103837.722538124	18k	frequency-weighted
103816.034469787	18k	frequency-weighted
103791.579471798	18k	frequency-weighted
103802.907559676	18k	frequency-weighted
103811.138911201	18k	frequency-weighted
103805.38200712	18k	frequency-weighted
103828.163538925	18k	frequency-weighted
