V1 Size
9.36930559718593 1k
9.29211299988193 1k
9.37137922864512 1k
10.2563971108343 1k
10.2600105480285 1k
9.69042544048359 1k
9.57483357027342 1k
10.0656287961677 1k
9.15794560342348 1k
9.34055106919264 1k
9.43340706383032 1k
10.6736129078036 1k
9.85322028023881 1k
9.65119322366919 1k
10.0552539660154 1k
9.68468373722486 1k
9.73613250695036 1k
10.180948421048 1k
8.62134126628966 1k
9.77402283511402 1k
9.34157891709013 1k
8.08917615413833 1k
9.69084258199548 1k
8.77262048481106 1k
9.39321000486287 1k
9.95831360703988 1k
9.63266678752538 1k
9.90842232473133 1k
9.90952215441294 1k
9.49370785547116 1k
9.94667269638767 1k
8.93626686613468 1k
9.35271156521136 1k
9.15093371533106 1k
9.37415457296456 1k
9.40528362358988 1k
8.39806341422749 1k
9.46539421583147 1k
9.42439101362905 1k
9.55444916647093 1k
9.21314474007385 1k
9.2849300695074 1k
9.12522413792787 1k
9.03424633275219 1k
9.89268752930073 1k
9.89714102064831 1k
9.0075496109677 1k
9.61671319455911 1k
9.40466388605606 1k
9.30249406408803 1k
9.84566770374156 1k
9.1093618459482 1k
9.77662350765651 1k
9.58669112581488 1k
10.1596595973717 1k
9.62724782330352 1k
10.6866051195124 1k
9.05144721585097 1k
8.94594277622065 1k
9.33227288868798 1k
9.49205019679061 1k
9.50474323328244 1k
9.45780079374495 1k
9.67430408093983 1k
9.57653613142719 1k
8.38196797833394 1k
8.98739602693645 1k
9.68015724515842 1k
9.36914910259399 1k
9.21449508387978 1k
9.18845639993357 1k
9.78149336878615 1k
9.86059715693178 1k
9.92580828537608 1k
8.9903644470865 1k
9.36229989649283 1k
9.85959277538634 1k
9.59533301708561 1k
9.5697070310206 1k
9.49602660272397 1k
9.81287444451423 1k
9.74624675972096 1k
9.61380705950966 1k
9.26478961912699 1k
9.99435023928278 1k
9.70207181451629 1k
9.86651415723131 1k
9.45235643303789 1k
10.0027700780251 1k
9.93041573119265 1k
9.33756490580765 1k
9.78248945235461 1k
9.8248187064656 1k
9.82894555876833 1k
10.0715634286964 1k
9.66681436501209 1k
9.36064040245069 1k
9.31205786952599 1k
8.42766923688663 1k
9.63570312531587 1k
9.61701638537271 1k
10.5393449140287 1k
9.39787721788226 1k
9.3925185529383 1k
9.7496994419035 1k
9.21449971151698 1k
10.5019325191507 1k
9.03329853428514 1k
10.0870310973447 1k
9.02938664869012 1k
9.68811570175477 1k
9.19393698715671 1k
9.77874586462823 1k
10.4121621877077 1k
9.30049813301585 1k
9.64561181574081 1k
8.98197616797814 1k
10.2865906822487 1k
9.97917463803832 1k
9.74967593843926 1k
10.2797120782223 1k
9.70987222597584 1k
9.20642370485521 1k
9.39678621591633 1k
9.61912161914338 1k
8.81342806504433 1k
9.24150796088304 1k
9.84352565646838 1k
10.2057465670966 1k
9.26463335507787 1k
9.02764511468235 1k
8.8095394622107 1k
10.0020687588207 1k
9.92352938451953 1k
9.8178072212704 1k
9.18371884279247 1k
9.26876521134688 1k
9.24739562902038 1k
10.0434404467764 1k
10.7819824999199 1k
9.37287541900374 1k
9.63412090863465 1k
9.12362282728557 1k
9.74688441789893 1k
9.27962071892848 1k
9.42665499744585 1k
8.69350243571959 1k
10.2382612635671 1k
9.37233397797376 1k
9.05148318687117 1k
9.50644006433005 1k
10.0935372358793 1k
8.63655144161619 1k
9.83350492312342 1k
8.76942127285168 1k
10.2845751531654 1k
9.62724646961177 1k
10.2789319012093 1k
9.89322517996491 1k
8.95900956984014 1k
9.18420848635821 1k
9.88507496656323 1k
9.76928901552468 1k
10.0980858436265 1k
9.69697216979836 1k
10.1086528908028 1k
9.63186054232069 1k
9.33190814055752 1k
9.70472506096672 1k
9.15874878255996 1k
9.59498209992802 1k
10.5550902921965 1k
9.85617510525838 1k
9.83947198413727 1k
8.30877676912315 1k
9.51391880633427 1k
9.62550155140401 1k
8.51125360636812 1k
9.60180483527823 1k
9.22403743657186 1k
9.29325449798815 1k
9.31965913814073 1k
9.5045885777698 1k
9.6092357366257 1k
8.94412780867745 1k
9.35914531150949 1k
9.98313153360282 1k
9.06754427375304 1k
9.79079442351491 1k
9.61142821242893 1k
10.1054882149718 1k
9.09378997305725 1k
9.4348980906119 1k
9.56592915217697 1k
10.0362393042439 1k
10.3079044274252 1k
8.90228522718475 1k
8.98589502721983 1k
9.37872205180511 1k
9.56073303251851 1k
9.70834703896283 1k
9.59372890771295 1k
9.79656924148989 1k
9.38779557172 1k
9.26422067440861 1k
9.1663893169331 1k
9.72391317438103 1k
9.60931142679484 1k
9.65519124981812 1k
8.47451352018056 1k
9.37713452397863 1k
9.46281598640969 1k
9.98532678437389 1k
9.82680928163724 1k
8.3920468645902 1k
9.54112218359602 1k
9.86830239450789 1k
9.422327539961 1k
9.31878046502223 1k
10.1808839686733 1k
10.2132120041297 1k
8.88908751576789 1k
9.13038556730785 1k
9.25529318725049 1k
9.6283051202695 1k
9.77066743132995 1k
9.72485262977522 1k
9.8064896144793 1k
9.78838174819579 1k
9.45585964419647 1k
9.63872753226413 1k
9.51970044756692 1k
10.4145706711491 1k
9.2234454548234 1k
9.80298576498842 1k
9.1703072951599 1k
9.96728359385138 1k
10.0655921300803 1k
9.70411038625559 1k
9.55214442067131 1k
9.8677734606959 1k
8.94681356698734 1k
9.80316001764027 1k
9.57469281238358 1k
9.27331885937038 1k
9.15651241699357 1k
9.44278946057583 1k
9.73705106665236 1k
9.86002964796369 1k
9.40717046864954 1k
9.08543600547753 1k
9.86639480795436 1k
9.10404976742297 1k
9.46611264067445 1k
9.14805187919336 1k
10.5474724384876 1k
9.013298564507 1k
9.70410455719597 1k
9.84692215774516 1k
9.48695983283677 1k
9.10791571088311 1k
9.65941666730243 1k
9.02636097848501 1k
9.52911754036606 1k
9.42650318111742 1k
9.45188964286056 1k
9.25778865085054 1k
8.90708071803115 1k
9.69780197098897 1k
9.15662249657093 1k
8.58492278405572 1k
9.95402081283284 1k
9.86307680018937 1k
9.59394418635641 1k
8.90314844572105 1k
9.61409111101205 1k
9.27805222464427 1k
9.75783456701574 1k
9.41742308638146 1k
9.93367911511509 1k
9.65806639628777 1k
9.42477939798217 1k
9.83924881533539 1k
9.68433119862948 1k
9.48586436019168 1k
9.82739432151285 1k
8.92893050208428 1k
9.83791891589567 1k
10.0417628016569 1k
9.53529046567901 1k
9.6508997995051 1k
9.17840426174511 1k
10.038275476192 1k
9.5844316616291 1k
10.0100954549187 2k
9.81062397356635 2k
10.3064249680761 2k
9.80376230124706 2k
9.52245530389288 2k
9.52022427112766 2k
9.37823464699878 2k
9.48837932201114 2k
9.96910279641494 2k
9.67312595485357 2k
9.79836859866074 2k
9.7439762704061 2k
9.85294609094723 2k
9.96870011457701 2k
10.1833485125591 2k
9.2750363305823 2k
9.62249699792101 2k
9.0648818202318 2k
9.99731710515961 2k
9.51678940279335 2k
10.0235239083606 2k
9.72112913005523 2k
9.68574359159089 2k
9.47223096575678 2k
10.1854589947467 2k
9.84415908514562 2k
9.81561661138137 2k
9.64518675015119 2k
10.1569170843759 2k
9.78179699024687 2k
10.1916948339538 2k
9.57662188148207 2k
10.3685422901521 2k
9.61732539626824 2k
9.94778415723378 2k
9.49062781643527 2k
9.81387821210446 2k
9.62944442394423 2k
10.0746300008478 2k
10.0298893398474 2k
9.62329731147959 2k
10.3404221451188 2k
10.0205765178533 2k
9.57690876713781 2k
9.85986574706728 2k
8.91847910321401 2k
9.83324779155874 2k
10.7101948080245 2k
9.70973564959804 2k
9.63590611173542 2k
9.15349019885006 2k
10.0961885292664 2k
9.67900124057723 2k
10.0458586819695 2k
9.70074244213712 2k
10.1796165121282 2k
9.62027895294063 2k
10.2455404890349 2k
9.9723295712535 2k
9.41311862514509 2k
9.46922504388929 2k
9.66043733877929 2k
10.2376081118048 2k
10.4451275481383 2k
9.50200775497334 2k
10.0630543889535 2k
9.70831686197223 2k
9.45386940685326 2k
9.99490692847686 2k
9.31724263188472 2k
9.6268923616309 2k
10.6379716432808 2k
10.2716519204135 2k
9.65224915861511 2k
9.74052767512122 2k
9.54972499634675 2k
9.9035479794746 2k
10.0504043923865 2k
10.2920256908638 2k
9.61724574381409 2k
9.64012198642438 2k
10.1569798864131 2k
9.81159045448182 2k
10.4165734807004 2k
9.52717905449593 2k
9.71116556921815 2k
9.92182549983377 2k
9.8011709804502 2k
9.30960130625508 2k
9.80269720702804 2k
9.96141984696482 2k
9.86701473706194 2k
10.1056116562258 2k
9.91456771317489 2k
9.51691897657145 2k
9.61875134151634 2k
9.90719323062625 2k
10.3749385103999 2k
10.2914005403699 2k
10.0696248442069 2k
9.92864952203868 2k
10.2581747066822 2k
9.70211661848705 2k
9.54492283890472 2k
10.0271699606022 2k
9.75138917517092 2k
9.15255409240193 2k
9.59061719634835 2k
9.95412052139212 2k
9.59036332900348 2k
9.99405780818287 2k
9.49665238200384 2k
10.4627242506708 2k
9.51135953694675 2k
9.50405038727889 2k
9.98332249907524 2k
9.78230075613718 2k
9.96240688872635 2k
9.85790175498878 2k
9.56452498202256 2k
9.94459632522154 2k
9.37219234251378 2k
9.10938419382275 2k
10.2443565095253 2k
9.80133956334642 2k
9.89362701674169 2k
9.34478277260519 2k
9.7579064303622 2k
10.1093347163219 2k
9.71691190877315 2k
9.93988686183929 2k
9.59768553953807 2k
10.0530249780993 2k
9.568340718319 2k
9.63795687223575 2k
9.3335577465405 2k
9.80069526377594 2k
9.09676835407685 2k
10.0839905827239 2k
10.2525155870249 2k
9.9177831573117 2k
9.50457196274789 2k
10.0433135846061 2k
9.62758818250439 2k
9.99208960303592 2k
9.41551524537729 2k
9.6534158328291 2k
10.3926054339077 2k
9.83237188822327 2k
10.0022341279101 2k
9.75392911026836 2k
9.84170605835967 2k
10.5919535329594 2k
9.82381511388444 2k
9.94023009339871 2k
9.20615247169215 2k
9.67168278515388 2k
9.64939085666757 2k
9.93197689642491 2k
9.98550298176635 2k
10.2027853814771 2k
10.1417024590029 2k
9.90457667922389 2k
10.0394056961045 2k
9.69301440991988 2k
9.88904921917634 2k
9.97925616637721 2k
9.63139618118723 2k
9.1259772426615 2k
10.0349790439267 2k
9.27450900944826 2k
9.56103964730111 2k
10.2253217033578 2k
10.5093687939936 2k
9.71396748252264 2k
9.54478726008086 2k
9.85869727461288 2k
9.66396456743893 2k
9.61220038633817 2k
10.353626061351 2k
9.57813827274223 2k
9.95074034879177 2k
9.31505852538763 2k
8.99676430352807 2k
9.50126729592363 2k
9.21977834589456 2k
9.68624238838898 2k
9.63340773770166 2k
10.5217146511199 2k
9.87000933415797 2k
9.87850951536042 2k
9.81179496259678 2k
9.97684939445404 2k
9.42084022665512 2k
9.6021251632456 2k
9.84273200301273 2k
9.62559439347647 2k
10.0064939326769 2k
10.0457625068352 2k
9.83707329031334 2k
10.1009080840677 2k
10.1798621617403 2k
9.26851559591613 2k
9.72966606010789 2k
9.06185071458336 2k
9.93208376653452 2k
9.84998939905462 2k
9.19380912879811 2k
9.72524513624753 2k
9.75270598455851 2k
9.83975490431976 2k
9.41155664699582 2k
9.18135615116683 2k
10.2124360310979 2k
10.0649279194374 2k
10.7462487072038 2k
9.97835319561658 2k
9.57603827697496 2k
9.91271700591173 2k
9.20613240766695 2k
10.0655466583636 2k
9.82037946337834 2k
9.58398171630336 2k
9.63820051944139 2k
10.0357051779391 2k
10.1813574592958 2k
9.59141451388015 2k
9.84771156183568 2k
9.689457140657 2k
10.6805633164688 2k
10.0745659604521 2k
9.49417655703035 2k
9.2394265284475 2k
9.70029577404137 2k
10.1259195398029 2k
9.60731332736134 2k
9.18843691658934 2k
9.73976483294775 2k
10.3163285077708 2k
10.2547526799017 2k
10.3914365105679 2k
10.0336921151806 2k
10.0187288767984 2k
9.45332314123915 2k
9.80644013879972 2k
10.1655349090928 2k
9.20529005190139 2k
9.69282648852702 2k
9.40839683001801 2k
10.1016543098458 2k
9.53664767528399 2k
9.9331310804592 2k
9.86495582596026 2k
10.7593885886471 2k
9.93581913829798 2k
9.57376861106442 2k
8.69123565146143 2k
9.91733531865657 2k
10.584653840523 2k
9.07004233131576 2k
8.99037955220916 2k
8.91978158638655 2k
9.99147299701145 2k
10.2420007880421 2k
10.2306385923539 2k
9.53767255486131 2k
9.43191828983853 2k
9.95409623210364 2k
9.89896197567669 2k
9.04648117794124 2k
9.18456627931901 2k
9.89156071436886 2k
