V1	size	type
36742.1763379657	1.5k	N highest-frequency parsed
36736.4027379342	1.5k	N highest-frequency parsed
36739.3627222792	1.5k	N highest-frequency parsed
36752.8316444604	1.5k	N highest-frequency parsed
36721.9593344037	1.5k	N highest-frequency parsed
36742.9117731922	1.5k	N highest-frequency parsed
36733.8838415432	1.5k	N highest-frequency parsed
36745.933031239	1.5k	N highest-frequency parsed
36740.0809197639	1.5k	N highest-frequency parsed
36734.8773002582	1.5k	N highest-frequency parsed
36739.0222806939	1.5k	N highest-frequency parsed
36740.4828488613	1.5k	N highest-frequency parsed
36735.0464002777	1.5k	N highest-frequency parsed
36739.7746438442	1.5k	N highest-frequency parsed
36739.0273193721	1.5k	N highest-frequency parsed
36732.790251717	1.5k	N highest-frequency parsed
36743.1611300934	1.5k	N highest-frequency parsed
36747.5571687879	1.5k	N highest-frequency parsed
36748.0404112602	1.5k	N highest-frequency parsed
36735.3399363115	1.5k	N highest-frequency parsed
36746.6114603058	1.5k	N highest-frequency parsed
36749.293931217	1.5k	N highest-frequency parsed
36736.5801959056	1.5k	N highest-frequency parsed
36735.8674067741	1.5k	N highest-frequency parsed
36741.9033025812	1.5k	N highest-frequency parsed
36743.6862576786	1.5k	N highest-frequency parsed
36736.335231312	1.5k	N highest-frequency parsed
36741.9131179888	1.5k	N highest-frequency parsed
36739.2159831824	1.5k	N highest-frequency parsed
36736.6155346288	1.5k	N highest-frequency parsed
36740.6727879705	1.5k	N highest-frequency parsed
36746.582418699	1.5k	N highest-frequency parsed
36745.7817773787	1.5k	N highest-frequency parsed
36733.3202611574	1.5k	N highest-frequency parsed
36731.1635992393	1.5k	N highest-frequency parsed
36739.250757973	1.5k	N highest-frequency parsed
36746.5565586582	1.5k	N highest-frequency parsed
36745.4021716141	1.5k	N highest-frequency parsed
36754.8035135055	1.5k	N highest-frequency parsed
36745.1798118768	1.5k	N highest-frequency parsed
36735.7737012955	1.5k	N highest-frequency parsed
36754.4161950433	1.5k	N highest-frequency parsed
36755.1849175185	1.5k	N highest-frequency parsed
36745.6700718342	1.5k	N highest-frequency parsed
36739.0923343387	1.5k	N highest-frequency parsed
36733.5419109138	1.5k	N highest-frequency parsed
36731.1904669813	1.5k	N highest-frequency parsed
36738.7475587726	1.5k	N highest-frequency parsed
36753.598956142	1.5k	N highest-frequency parsed
36735.3163582905	1.5k	N highest-frequency parsed
36743.9033192097	1.5k	N highest-frequency parsed
36744.3511120398	1.5k	N highest-frequency parsed
36730.9487051299	1.5k	N highest-frequency parsed
36739.223476928	1.5k	N highest-frequency parsed
36744.8142926068	1.5k	N highest-frequency parsed
36733.1811669995	1.5k	N highest-frequency parsed
36735.6095245231	1.5k	N highest-frequency parsed
36746.5831764355	1.5k	N highest-frequency parsed
36743.2664104468	1.5k	N highest-frequency parsed
36734.9165953821	1.5k	N highest-frequency parsed
36732.8211366005	1.5k	N highest-frequency parsed
36733.7478905434	1.5k	N highest-frequency parsed
36747.187952492	1.5k	N highest-frequency parsed
36746.6848133326	1.5k	N highest-frequency parsed
36739.7975274086	1.5k	N highest-frequency parsed
36748.9004589308	1.5k	N highest-frequency parsed
36729.3039377525	1.5k	N highest-frequency parsed
36744.1439125543	1.5k	N highest-frequency parsed
36747.5464307782	1.5k	N highest-frequency parsed
36737.63783057	1.5k	N highest-frequency parsed
36747.1064279999	1.5k	N highest-frequency parsed
36738.3756664886	1.5k	N highest-frequency parsed
36736.9563954904	1.5k	N highest-frequency parsed
36744.9220897232	1.5k	N highest-frequency parsed
36745.0192734974	1.5k	N highest-frequency parsed
36744.7558458872	1.5k	N highest-frequency parsed
36741.6859008763	1.5k	N highest-frequency parsed
36763.6226747928	1.5k	N highest-frequency parsed
36756.5622155345	1.5k	N highest-frequency parsed
36741.6201879579	1.5k	N highest-frequency parsed
36751.4354667086	1.5k	N highest-frequency parsed
36751.9908785407	1.5k	N highest-frequency parsed
36737.8799988081	1.5k	N highest-frequency parsed
36755.4868249583	1.5k	N highest-frequency parsed
36735.9102196863	1.5k	N highest-frequency parsed
36741.614884264	1.5k	N highest-frequency parsed
36750.9337368339	1.5k	N highest-frequency parsed
36743.1803427788	1.5k	N highest-frequency parsed
36741.0906176185	1.5k	N highest-frequency parsed
36740.4229958492	1.5k	N highest-frequency parsed
36733.7263036414	1.5k	N highest-frequency parsed
36751.8771401398	1.5k	N highest-frequency parsed
36743.6605238589	1.5k	N highest-frequency parsed
36742.7996165784	1.5k	N highest-frequency parsed
36748.9006548148	1.5k	N highest-frequency parsed
36740.5683104208	1.5k	N highest-frequency parsed
36741.2909687018	1.5k	N highest-frequency parsed
36744.7163613713	1.5k	N highest-frequency parsed
36744.7339248982	1.5k	N highest-frequency parsed
36733.1145980937	1.5k	N highest-frequency parsed
36746.3657689451	1.5k	N highest-frequency parsed
36738.2607872416	1.5k	N highest-frequency parsed
36735.6804089631	1.5k	N highest-frequency parsed
36740.5409066405	1.5k	N highest-frequency parsed
36743.9947203851	1.5k	N highest-frequency parsed
36735.8241930663	1.5k	N highest-frequency parsed
36740.5094329138	1.5k	N highest-frequency parsed
36739.8365201047	1.5k	N highest-frequency parsed
36746.5228588478	1.5k	N highest-frequency parsed
36736.9837080239	1.5k	N highest-frequency parsed
36737.8217310108	1.5k	N highest-frequency parsed
36744.9121140853	1.5k	N highest-frequency parsed
36736.1465991922	1.5k	N highest-frequency parsed
36735.4490633513	1.5k	N highest-frequency parsed
36733.7956801115	1.5k	N highest-frequency parsed
36738.5603411806	1.5k	N highest-frequency parsed
36736.1223880317	1.5k	N highest-frequency parsed
36746.0704243203	1.5k	N highest-frequency parsed
36737.5897717009	1.5k	N highest-frequency parsed
36737.511617188	1.5k	N highest-frequency parsed
36740.3619170367	1.5k	N highest-frequency parsed
36738.7428670241	1.5k	N highest-frequency parsed
36735.5879694814	1.5k	N highest-frequency parsed
36746.3549253864	1.5k	N highest-frequency parsed
36754.2874112346	1.5k	N highest-frequency parsed
36743.504663542	1.5k	N highest-frequency parsed
36748.2398895647	1.5k	N highest-frequency parsed
36742.7215132276	1.5k	N highest-frequency parsed
36744.284509546	1.5k	N highest-frequency parsed
36746.9896802933	1.5k	N highest-frequency parsed
36733.5402756223	1.5k	N highest-frequency parsed
36740.9509664911	1.5k	N highest-frequency parsed
36749.5779373543	1.5k	N highest-frequency parsed
36738.7451377677	1.5k	N highest-frequency parsed
36740.3410265856	1.5k	N highest-frequency parsed
36755.7441367737	1.5k	N highest-frequency parsed
36732.520180786	1.5k	N highest-frequency parsed
36742.7598872218	1.5k	N highest-frequency parsed
36741.8463411996	1.5k	N highest-frequency parsed
36739.8204207488	1.5k	N highest-frequency parsed
36754.4423734258	1.5k	N highest-frequency parsed
36742.3381660688	1.5k	N highest-frequency parsed
36741.9734331125	1.5k	N highest-frequency parsed
36735.1269604738	1.5k	N highest-frequency parsed
36749.7404321673	1.5k	N highest-frequency parsed
36746.2408555712	1.5k	N highest-frequency parsed
36746.0912476592	1.5k	N highest-frequency parsed
36732.9207888577	1.5k	N highest-frequency parsed
36743.5063042344	1.5k	N highest-frequency parsed
36740.6072900069	1.5k	N highest-frequency parsed
36753.61637785	1.5k	N highest-frequency parsed
36742.4573659768	1.5k	N highest-frequency parsed
36753.1007533277	1.5k	N highest-frequency parsed
36742.6420074269	1.5k	N highest-frequency parsed
36745.343687112	1.5k	N highest-frequency parsed
36739.4709589237	1.5k	N highest-frequency parsed
36741.6147917572	1.5k	N highest-frequency parsed
36745.4994953607	1.5k	N highest-frequency parsed
36745.860174091	1.5k	N highest-frequency parsed
36746.3053749751	1.5k	N highest-frequency parsed
36740.8320431848	1.5k	N highest-frequency parsed
36743.8689582491	1.5k	N highest-frequency parsed
36753.0843901333	1.5k	N highest-frequency parsed
36739.9357524437	1.5k	N highest-frequency parsed
36739.4156959326	1.5k	N highest-frequency parsed
36743.0481820643	1.5k	N highest-frequency parsed
36749.6637148069	1.5k	N highest-frequency parsed
36730.5417789352	1.5k	N highest-frequency parsed
36736.3954452729	1.5k	N highest-frequency parsed
36740.8380856966	1.5k	N highest-frequency parsed
36736.9350410363	1.5k	N highest-frequency parsed
36751.3010258884	1.5k	N highest-frequency parsed
36741.9340129326	1.5k	N highest-frequency parsed
36746.5734312328	1.5k	N highest-frequency parsed
36738.8531535358	1.5k	N highest-frequency parsed
36747.6786750887	1.5k	N highest-frequency parsed
36745.6521009047	1.5k	N highest-frequency parsed
36727.0011381743	1.5k	N highest-frequency parsed
36737.1072329467	1.5k	N highest-frequency parsed
36727.2472360721	1.5k	N highest-frequency parsed
36742.9040508239	1.5k	N highest-frequency parsed
36739.1558341985	1.5k	N highest-frequency parsed
36757.0433489698	1.5k	N highest-frequency parsed
36744.9914627987	1.5k	N highest-frequency parsed
36739.0491710154	1.5k	N highest-frequency parsed
36752.4962171092	1.5k	N highest-frequency parsed
36740.3665285643	1.5k	N highest-frequency parsed
36728.3408959079	1.5k	N highest-frequency parsed
36748.2655692516	1.5k	N highest-frequency parsed
36753.8496132092	1.5k	N highest-frequency parsed
36741.1905086094	1.5k	N highest-frequency parsed
36737.1025076589	1.5k	N highest-frequency parsed
36761.8330243633	1.5k	N highest-frequency parsed
36743.3233465955	1.5k	N highest-frequency parsed
36741.3958579081	1.5k	N highest-frequency parsed
36741.8617249797	1.5k	N highest-frequency parsed
36738.8686100606	1.5k	N highest-frequency parsed
36753.9925409934	1.5k	N highest-frequency parsed
36742.2943193807	1.5k	N highest-frequency parsed
36738.970441757	1.5k	N highest-frequency parsed
36736.0019919898	1.5k	N highest-frequency parsed
36747.2271286275	1.5k	N highest-frequency parsed
36737.4381302155	1.5k	N highest-frequency parsed
36749.3226171598	1.5k	N highest-frequency parsed
36739.0861941296	1.5k	N highest-frequency parsed
36747.4999511786	1.5k	N highest-frequency parsed
36747.2290825642	1.5k	N highest-frequency parsed
36747.3912223034	1.5k	N highest-frequency parsed
36739.6572944076	1.5k	N highest-frequency parsed
36736.4026528729	1.5k	N highest-frequency parsed
36737.8908377407	1.5k	N highest-frequency parsed
36743.5578801864	1.5k	N highest-frequency parsed
36747.8689534463	1.5k	N highest-frequency parsed
36751.3743659661	1.5k	N highest-frequency parsed
36742.4221772749	1.5k	N highest-frequency parsed
36751.6974452388	1.5k	N highest-frequency parsed
36738.9274708808	1.5k	N highest-frequency parsed
36745.3265123339	1.5k	N highest-frequency parsed
36739.9910093341	1.5k	N highest-frequency parsed
36741.5782318008	1.5k	N highest-frequency parsed
36742.5692306522	1.5k	N highest-frequency parsed
36748.9709814019	1.5k	N highest-frequency parsed
36743.8374712668	1.5k	N highest-frequency parsed
36740.7369766769	1.5k	N highest-frequency parsed
36733.3031778951	1.5k	N highest-frequency parsed
36757.0977453654	1.5k	N highest-frequency parsed
36735.1210947927	1.5k	N highest-frequency parsed
36738.9056143706	1.5k	N highest-frequency parsed
36745.8360814867	1.5k	N highest-frequency parsed
36749.6692481187	1.5k	N highest-frequency parsed
36739.4439436668	1.5k	N highest-frequency parsed
36738.0718015937	1.5k	N highest-frequency parsed
36740.796592302	1.5k	N highest-frequency parsed
36740.2823898837	1.5k	N highest-frequency parsed
36740.1350535898	1.5k	N highest-frequency parsed
36736.6772497852	1.5k	N highest-frequency parsed
36733.3148434204	1.5k	N highest-frequency parsed
36741.487257802	1.5k	N highest-frequency parsed
36741.3272267497	1.5k	N highest-frequency parsed
36735.0906607355	2k	N highest-frequency parsed
36723.6683986328	2k	N highest-frequency parsed
36729.7585105154	2k	N highest-frequency parsed
36707.0403948683	2k	N highest-frequency parsed
36699.3257644063	2k	N highest-frequency parsed
36752.3340777289	2k	N highest-frequency parsed
36705.8739609092	2k	N highest-frequency parsed
36746.4249912685	2k	N highest-frequency parsed
36706.8516533832	2k	N highest-frequency parsed
36729.5353178516	2k	N highest-frequency parsed
36747.608777583	2k	N highest-frequency parsed
36706.3105845881	2k	N highest-frequency parsed
36716.988238318	2k	N highest-frequency parsed
36729.6288633933	2k	N highest-frequency parsed
36718.8890125546	2k	N highest-frequency parsed
36737.0288276805	2k	N highest-frequency parsed
36739.0371638206	2k	N highest-frequency parsed
36731.1789655549	2k	N highest-frequency parsed
36723.8077208644	2k	N highest-frequency parsed
36736.5557218636	2k	N highest-frequency parsed
36717.1590373631	2k	N highest-frequency parsed
36753.0067166299	2k	N highest-frequency parsed
36717.3679744699	2k	N highest-frequency parsed
36747.9217841489	2k	N highest-frequency parsed
36710.1081432798	2k	N highest-frequency parsed
36751.4644128923	2k	N highest-frequency parsed
36745.9895147689	2k	N highest-frequency parsed
36758.2585598448	2k	N highest-frequency parsed
36736.5513401191	2k	N highest-frequency parsed
36735.4371843187	2k	N highest-frequency parsed
36729.5327246175	2k	N highest-frequency parsed
36744.3380008154	2k	N highest-frequency parsed
36731.3291368631	2k	N highest-frequency parsed
36712.0397965813	2k	N highest-frequency parsed
36731.0074890127	2k	N highest-frequency parsed
36739.0351448475	2k	N highest-frequency parsed
36735.8160089519	2k	N highest-frequency parsed
36732.0256517165	2k	N highest-frequency parsed
36707.970366586	2k	N highest-frequency parsed
36753.8629338573	2k	N highest-frequency parsed
36743.1638124631	2k	N highest-frequency parsed
36740.9945052073	2k	N highest-frequency parsed
36726.7681849759	2k	N highest-frequency parsed
36710.3848288361	2k	N highest-frequency parsed
36735.6174253333	2k	N highest-frequency parsed
36731.8263566406	2k	N highest-frequency parsed
36727.0416578773	2k	N highest-frequency parsed
36742.5906534664	2k	N highest-frequency parsed
36728.6079653215	2k	N highest-frequency parsed
36723.7936801832	2k	N highest-frequency parsed
36731.8785898984	2k	N highest-frequency parsed
36735.3335040126	2k	N highest-frequency parsed
36694.8177523208	2k	N highest-frequency parsed
36728.3600129554	2k	N highest-frequency parsed
36738.6692695668	2k	N highest-frequency parsed
36732.5347021105	2k	N highest-frequency parsed
36736.2770126419	2k	N highest-frequency parsed
36721.2784296144	2k	N highest-frequency parsed
36713.8923267391	2k	N highest-frequency parsed
36703.7287151008	2k	N highest-frequency parsed
36748.2560350191	2k	N highest-frequency parsed
36707.5990930215	2k	N highest-frequency parsed
36728.247671413	2k	N highest-frequency parsed
36715.9146527993	2k	N highest-frequency parsed
36759.4100645351	2k	N highest-frequency parsed
36739.6997107737	2k	N highest-frequency parsed
36728.0062709151	2k	N highest-frequency parsed
36728.2712993918	2k	N highest-frequency parsed
36712.8094600754	2k	N highest-frequency parsed
36733.2974304462	2k	N highest-frequency parsed
36709.8078085227	2k	N highest-frequency parsed
36730.8406840384	2k	N highest-frequency parsed
36699.9649676437	2k	N highest-frequency parsed
36731.1904982167	2k	N highest-frequency parsed
36754.0677037854	2k	N highest-frequency parsed
36723.4398362814	2k	N highest-frequency parsed
36735.0097461593	2k	N highest-frequency parsed
36713.2352252655	2k	N highest-frequency parsed
36740.7595532318	2k	N highest-frequency parsed
36717.0661622705	2k	N highest-frequency parsed
36738.149990161	2k	N highest-frequency parsed
36722.1906476507	2k	N highest-frequency parsed
36719.6068164683	2k	N highest-frequency parsed
36739.7821215368	2k	N highest-frequency parsed
36729.6886202802	2k	N highest-frequency parsed
36721.2928893448	2k	N highest-frequency parsed
36743.1850063998	2k	N highest-frequency parsed
36729.2773475008	2k	N highest-frequency parsed
36717.3667361308	2k	N highest-frequency parsed
36707.1440624297	2k	N highest-frequency parsed
36734.5164087786	2k	N highest-frequency parsed
36735.4037724586	2k	N highest-frequency parsed
36731.1503384328	2k	N highest-frequency parsed
36736.984001932	2k	N highest-frequency parsed
36716.0282074346	2k	N highest-frequency parsed
36740.3479760065	2k	N highest-frequency parsed
36750.9123185782	2k	N highest-frequency parsed
36752.0275041549	2k	N highest-frequency parsed
36739.7860665527	2k	N highest-frequency parsed
36745.9346877081	2k	N highest-frequency parsed
36717.7803288515	2k	N highest-frequency parsed
36729.3819868177	2k	N highest-frequency parsed
36711.9246611307	2k	N highest-frequency parsed
36723.1731544796	2k	N highest-frequency parsed
36699.6614214949	2k	N highest-frequency parsed
36757.5894082096	2k	N highest-frequency parsed
36758.546378975	2k	N highest-frequency parsed
36720.8012818142	2k	N highest-frequency parsed
36729.0987986087	2k	N highest-frequency parsed
36722.1495415064	2k	N highest-frequency parsed
36698.0630984035	2k	N highest-frequency parsed
36724.2940322665	2k	N highest-frequency parsed
36746.1105033714	2k	N highest-frequency parsed
36736.4083076415	2k	N highest-frequency parsed
36741.910462849	2k	N highest-frequency parsed
36761.3023104821	2k	N highest-frequency parsed
36735.1259894238	2k	N highest-frequency parsed
36732.55198467	2k	N highest-frequency parsed
36740.0734808769	2k	N highest-frequency parsed
36742.107182405	2k	N highest-frequency parsed
36709.3019604989	2k	N highest-frequency parsed
36729.2337004072	2k	N highest-frequency parsed
36743.6714244169	2k	N highest-frequency parsed
36719.7024208114	2k	N highest-frequency parsed
36732.6724496875	2k	N highest-frequency parsed
36724.8348332646	2k	N highest-frequency parsed
36731.5915519558	2k	N highest-frequency parsed
36707.5803522956	2k	N highest-frequency parsed
36721.7371921046	2k	N highest-frequency parsed
36729.5143337498	2k	N highest-frequency parsed
36727.7309004835	2k	N highest-frequency parsed
36721.6281534775	2k	N highest-frequency parsed
36747.5739465533	2k	N highest-frequency parsed
36716.3352228738	2k	N highest-frequency parsed
36737.80988399	2k	N highest-frequency parsed
36753.8718832533	2k	N highest-frequency parsed
36728.2197909808	2k	N highest-frequency parsed
36722.8884577096	2k	N highest-frequency parsed
36740.0717492824	2k	N highest-frequency parsed
36729.5991456345	2k	N highest-frequency parsed
36750.5371919329	2k	N highest-frequency parsed
36722.5719399242	2k	N highest-frequency parsed
36716.5208252572	2k	N highest-frequency parsed
36765.1326826971	2k	N highest-frequency parsed
36718.4981508064	2k	N highest-frequency parsed
36743.2902972916	2k	N highest-frequency parsed
36745.6316601067	2k	N highest-frequency parsed
36756.9367686529	2k	N highest-frequency parsed
36731.3528466665	2k	N highest-frequency parsed
36716.2001804925	2k	N highest-frequency parsed
36711.3963126931	2k	N highest-frequency parsed
36707.7218134486	2k	N highest-frequency parsed
36736.0358858671	2k	N highest-frequency parsed
36724.2792348291	2k	N highest-frequency parsed
36724.4834045288	2k	N highest-frequency parsed
36719.9578888683	2k	N highest-frequency parsed
36742.9565778222	2k	N highest-frequency parsed
36731.6201788808	2k	N highest-frequency parsed
36733.6543712902	2k	N highest-frequency parsed
36725.5664400795	2k	N highest-frequency parsed
36752.4340526374	2k	N highest-frequency parsed
36718.7711879599	2k	N highest-frequency parsed
36726.2264724801	2k	N highest-frequency parsed
36721.1779621467	2k	N highest-frequency parsed
36725.4893829	2k	N highest-frequency parsed
36726.0982944332	2k	N highest-frequency parsed
36736.2572922917	2k	N highest-frequency parsed
36734.6369231148	2k	N highest-frequency parsed
36744.0823469936	2k	N highest-frequency parsed
36717.8424935512	2k	N highest-frequency parsed
36740.533046494	2k	N highest-frequency parsed
36726.8449072402	2k	N highest-frequency parsed
36723.8047528313	2k	N highest-frequency parsed
36718.627248948	2k	N highest-frequency parsed
36718.5386194649	2k	N highest-frequency parsed
36729.8816082446	2k	N highest-frequency parsed
36737.8012949889	2k	N highest-frequency parsed
36730.4037879634	2k	N highest-frequency parsed
36730.6037285628	2k	N highest-frequency parsed
36730.9176889601	2k	N highest-frequency parsed
36712.2498730123	2k	N highest-frequency parsed
36714.0460865292	2k	N highest-frequency parsed
36715.0997677389	2k	N highest-frequency parsed
36721.218678561	2k	N highest-frequency parsed
36728.811002401	2k	N highest-frequency parsed
36725.1831690722	2k	N highest-frequency parsed
36725.396482976	2k	N highest-frequency parsed
36734.7108048617	2k	N highest-frequency parsed
36724.7538965103	2k	N highest-frequency parsed
36725.9690873937	2k	N highest-frequency parsed
36697.3041466199	2k	N highest-frequency parsed
36725.2075014576	2k	N highest-frequency parsed
36738.8066491674	2k	N highest-frequency parsed
36726.9839115939	2k	N highest-frequency parsed
36722.1128041592	2k	N highest-frequency parsed
36734.2443878138	2k	N highest-frequency parsed
36749.1818128962	2k	N highest-frequency parsed
36731.693138281	2k	N highest-frequency parsed
36759.4261163111	2k	N highest-frequency parsed
36746.0162856947	2k	N highest-frequency parsed
36711.3631423327	2k	N highest-frequency parsed
36740.6050545007	2k	N highest-frequency parsed
36716.3810982588	2k	N highest-frequency parsed
36735.0970285744	2k	N highest-frequency parsed
36739.7437822747	2k	N highest-frequency parsed
36714.1697165642	2k	N highest-frequency parsed
36693.1757212047	2k	N highest-frequency parsed
36714.9452789613	2k	N highest-frequency parsed
36737.9955514468	2k	N highest-frequency parsed
36721.4644050193	2k	N highest-frequency parsed
36731.055812783	2k	N highest-frequency parsed
36721.6133502368	2k	N highest-frequency parsed
36766.6090951667	2k	N highest-frequency parsed
36742.7913518301	2k	N highest-frequency parsed
36748.3874301832	2k	N highest-frequency parsed
36737.9158240089	2k	N highest-frequency parsed
36742.4212490065	2k	N highest-frequency parsed
36711.4685408813	2k	N highest-frequency parsed
36736.0409446597	2k	N highest-frequency parsed
36729.1410848291	2k	N highest-frequency parsed
36718.7148274047	2k	N highest-frequency parsed
36713.6449707241	2k	N highest-frequency parsed
36729.7039393578	2k	N highest-frequency parsed
36735.4529488446	2k	N highest-frequency parsed
36717.2752009279	2k	N highest-frequency parsed
36718.5085179449	2k	N highest-frequency parsed
36675.1768805902	2k	N highest-frequency parsed
36747.8496666803	2k	N highest-frequency parsed
36689.5451859037	2k	N highest-frequency parsed
36714.1071431607	2k	N highest-frequency parsed
36735.3250214494	2k	N highest-frequency parsed
36738.0990920507	2k	N highest-frequency parsed
36725.4517753414	2k	N highest-frequency parsed
36695.0518492924	2k	N highest-frequency parsed
36726.6715179521	2k	N highest-frequency parsed
36716.8355909814	2k	N highest-frequency parsed
36729.6515959311	2k	N highest-frequency parsed
36715.4149186388	2k	N highest-frequency parsed
36720.370624703	2k	N highest-frequency parsed
36735.1071408257	2k	N highest-frequency parsed
36728.60170367	2k	N highest-frequency parsed
36735.2235454939	2k	N highest-frequency parsed
36731.6906434024	2k	N highest-frequency parsed
36730.6249209331	2k	N highest-frequency parsed
36712.3841898825	2k	N highest-frequency parsed
36730.7867093927	2k	N highest-frequency parsed
36721.9009768597	2k	N highest-frequency parsed
36721.4769580883	2k	N highest-frequency parsed
36728.598443188	2k	N highest-frequency parsed
36718.7361458064	2k	N highest-frequency parsed
36703.0925192855	2k	N highest-frequency parsed
36746.9839174543	2k	N highest-frequency parsed
36738.5318768965	2k	N highest-frequency parsed
36720.025871722	2k	N highest-frequency parsed
36741.5027474503	2k	N highest-frequency parsed
36717.1251172106	2k	N highest-frequency parsed
36730.4722836802	2k	N highest-frequency parsed
36730.035920655	2k	N highest-frequency parsed
36715.2539322621	2k	N highest-frequency parsed
36743.7643557697	2k	N highest-frequency parsed
36743.49944202	2k	N highest-frequency parsed
36726.0718727777	2k	N highest-frequency parsed
36726.2840735175	2k	N highest-frequency parsed
36733.8673757422	2k	N highest-frequency parsed
36722.3463910254	2k	N highest-frequency parsed
36718.1044134147	2k	N highest-frequency parsed
36731.9990761378	2k	N highest-frequency parsed
36740.4909762306	2k	N highest-frequency parsed
36707.5032029611	2k	N highest-frequency parsed
36740.1766457717	2k	N highest-frequency parsed
36746.261998984	2k	N highest-frequency parsed
36711.8359339568	2k	N highest-frequency parsed
36746.9450855106	2k	N highest-frequency parsed
36749.8084249284	2k	N highest-frequency parsed
36735.9760564989	2k	N highest-frequency parsed
36738.9798299766	2k	N highest-frequency parsed
36732.6990529295	2k	N highest-frequency parsed
36736.2387466069	2k	N highest-frequency parsed
36731.3193080454	2k	N highest-frequency parsed
36735.2884414391	2k	N highest-frequency parsed
36732.1689829792	2k	N highest-frequency parsed
36720.3625414588	2k	N highest-frequency parsed
36730.464635625	2k	N highest-frequency parsed
36708.7296652663	2k	N highest-frequency parsed
36714.1875955981	2k	N highest-frequency parsed
36703.4893791801	2k	N highest-frequency parsed
36705.1283239214	2k	N highest-frequency parsed
36724.8922190508	2k	N highest-frequency parsed
36754.9729086407	2k	N highest-frequency parsed
36713.117012595	2k	N highest-frequency parsed
36737.5731699119	2k	N highest-frequency parsed
36705.9844744407	2k	N highest-frequency parsed
36698.3472883352	2k	N highest-frequency parsed
36722.3391348586	2k	N highest-frequency parsed
36709.5926644754	2k	N highest-frequency parsed
36731.0883182722	2k	N highest-frequency parsed
36744.0990314867	2k	N highest-frequency parsed
36735.5803071154	2k	N highest-frequency parsed
36724.698672175	2k	N highest-frequency parsed
36739.0593337649	2k	N highest-frequency parsed
36740.4493620153	2k	N highest-frequency parsed
36737.8187841288	2k	N highest-frequency parsed
36729.4599436929	2k	N highest-frequency parsed
36727.7840267951	2k	N highest-frequency parsed
36724.372110284	2k	N highest-frequency parsed
36706.2078423646	2k	N highest-frequency parsed
36730.503589066	2k	N highest-frequency parsed
36726.544690124	2k	N highest-frequency parsed
36716.2176599427	2k	N highest-frequency parsed
36718.0887465187	2k	N highest-frequency parsed
36746.4181531907	2k	N highest-frequency parsed
36726.2814263149	2k	N highest-frequency parsed
36714.8014579819	2k	N highest-frequency parsed
36717.5652217636	2k	N highest-frequency parsed
36730.2032920794	2k	N highest-frequency parsed
36731.4043448081	2k	N highest-frequency parsed
36693.0415016288	2k	N highest-frequency parsed
36735.5996145805	2k	N highest-frequency parsed
36738.7537357116	2k	N highest-frequency parsed
36716.6837819411	2k	N highest-frequency parsed
36744.5194806949	2k	N highest-frequency parsed
36725.336888863	2k	N highest-frequency parsed
36741.1944220006	2k	N highest-frequency parsed
36722.5320156435	2k	N highest-frequency parsed
36729.7425516539	2k	N highest-frequency parsed
36710.474009373	2k	N highest-frequency parsed
36722.2453929439	2k	N highest-frequency parsed
36717.8415010934	2k	N highest-frequency parsed
36722.5944817267	2k	N highest-frequency parsed
36713.7942401546	2k	N highest-frequency parsed
36758.0894517814	2k	N highest-frequency parsed
36712.8791461466	2k	N highest-frequency parsed
36731.3872590731	2k	N highest-frequency parsed
36675.879402805	2k	N highest-frequency parsed
36740.2847524392	2k	N highest-frequency parsed
36736.368834258	2k	N highest-frequency parsed
36741.007012429	2k	N highest-frequency parsed
36736.6038828422	2k	N highest-frequency parsed
36733.6050327634	2k	N highest-frequency parsed
36716.2113720829	2k	N highest-frequency parsed
36723.2910565215	2k	N highest-frequency parsed
36738.7106758654	2k	N highest-frequency parsed
36730.5327331091	2k	N highest-frequency parsed
36731.169736031	2k	N highest-frequency parsed
36697.8968370039	2k	N highest-frequency parsed
36722.0896325347	2k	N highest-frequency parsed
36737.2688426109	2k	N highest-frequency parsed
36732.9490290361	2k	N highest-frequency parsed
36726.8642192014	2k	N highest-frequency parsed
36738.9598515999	2k	N highest-frequency parsed
36761.3799579326	2k	N highest-frequency parsed
36714.9598189882	2k	N highest-frequency parsed
36713.0990782897	2k	N highest-frequency parsed
36736.3143814139	2k	N highest-frequency parsed
36727.7378239395	2k	N highest-frequency parsed
36721.6263099551	2k	N highest-frequency parsed
36714.0242486232	2k	N highest-frequency parsed
36748.6128747157	2k	N highest-frequency parsed
36740.5382934558	2k	N highest-frequency parsed
36737.7359051797	2k	N highest-frequency parsed
36723.2529672872	2k	N highest-frequency parsed
36711.9308052593	2k	N highest-frequency parsed
36744.8067637407	2k	N highest-frequency parsed
36710.7970017096	2k	N highest-frequency parsed
36729.5788599858	2k	N highest-frequency parsed
36732.6232497796	2k	N highest-frequency parsed
36737.7277762098	2k	N highest-frequency parsed
36745.8562840464	2k	N highest-frequency parsed
36729.0004341362	2k	N highest-frequency parsed
36749.1484038936	2k	N highest-frequency parsed
36719.5997297509	2k	N highest-frequency parsed
36722.2422978121	2k	N highest-frequency parsed
36742.6217358545	2k	N highest-frequency parsed
36738.1850383029	2k	N highest-frequency parsed
36748.6748410982	2k	N highest-frequency parsed
36729.9122311536	2k	N highest-frequency parsed
36735.7408840833	2k	N highest-frequency parsed
36715.6834413408	2k	N highest-frequency parsed
