V1	size	type
103472.632326661	3.5k	N highest-frequency parsed
103408.789171117	3.5k	N highest-frequency parsed
103445.101653354	3.5k	N highest-frequency parsed
103529.309271625	3.5k	N highest-frequency parsed
103420.804999992	3.5k	N highest-frequency parsed
103577.294173145	3.5k	N highest-frequency parsed
103495.166777657	3.5k	N highest-frequency parsed
103437.640258226	3.5k	N highest-frequency parsed
103609.157484651	3.5k	N highest-frequency parsed
103458.50445743	3.5k	N highest-frequency parsed
103425.087435439	3.5k	N highest-frequency parsed
103451.718009472	3.5k	N highest-frequency parsed
103475.823654316	3.5k	N highest-frequency parsed
103451.938185419	3.5k	N highest-frequency parsed
103408.947648545	3.5k	N highest-frequency parsed
103421.657622649	3.5k	N highest-frequency parsed
103462.227914701	3.5k	N highest-frequency parsed
103455.774630337	3.5k	N highest-frequency parsed
103467.734546837	3.5k	N highest-frequency parsed
103466.25381862	3.5k	N highest-frequency parsed
103454.652798573	3.5k	N highest-frequency parsed
103414.421232714	3.5k	N highest-frequency parsed
103500.615499174	3.5k	N highest-frequency parsed
103420.291460594	3.5k	N highest-frequency parsed
103400.096764238	3.5k	N highest-frequency parsed
103434.360285801	3.5k	N highest-frequency parsed
103521.363955495	3.5k	N highest-frequency parsed
103406.440976339	3.5k	N highest-frequency parsed
103434.976033335	3.5k	N highest-frequency parsed
103429.949872451	3.5k	N highest-frequency parsed
103433.498937954	3.5k	N highest-frequency parsed
103456.553091397	3.5k	N highest-frequency parsed
103428.256623525	3.5k	N highest-frequency parsed
103376.849645586	3.5k	N highest-frequency parsed
103416.451527386	3.5k	N highest-frequency parsed
103483.82475038	3.5k	N highest-frequency parsed
103431.8909531	3.5k	N highest-frequency parsed
103571.112626852	3.5k	N highest-frequency parsed
103439.639990709	3.5k	N highest-frequency parsed
103447.243547606	3.5k	N highest-frequency parsed
103559.279898031	3.5k	N highest-frequency parsed
103427.624188965	3.5k	N highest-frequency parsed
103460.933228559	3.5k	N highest-frequency parsed
103426.674883197	3.5k	N highest-frequency parsed
103399.125928683	3.5k	N highest-frequency parsed
103548.701653871	3.5k	N highest-frequency parsed
103452.255504632	3.5k	N highest-frequency parsed
103466.461365135	3.5k	N highest-frequency parsed
103416.943179498	3.5k	N highest-frequency parsed
103452.299492144	3.5k	N highest-frequency parsed
103474.623760409	3.5k	N highest-frequency parsed
103428.727195611	3.5k	N highest-frequency parsed
103476.042784313	3.5k	N highest-frequency parsed
103606.676716565	3.5k	N highest-frequency parsed
103443.2049217	3.5k	N highest-frequency parsed
103410.512506432	3.5k	N highest-frequency parsed
103416.187243477	3.5k	N highest-frequency parsed
103429.515163274	3.5k	N highest-frequency parsed
103517.965963309	3.5k	N highest-frequency parsed
103452.536232111	3.5k	N highest-frequency parsed
103570.991923676	3.5k	N highest-frequency parsed
103478.396974286	3.5k	N highest-frequency parsed
103477.892208529	3.5k	N highest-frequency parsed
103423.814303615	3.5k	N highest-frequency parsed
103390.403107241	3.5k	N highest-frequency parsed
103478.431810179	3.5k	N highest-frequency parsed
103464.964720732	3.5k	N highest-frequency parsed
103425.032555868	3.5k	N highest-frequency parsed
103410.432838838	3.5k	N highest-frequency parsed
103475.338330424	3.5k	N highest-frequency parsed
103391.415051179	3.5k	N highest-frequency parsed
103422.814738861	3.5k	N highest-frequency parsed
103437.234085713	3.5k	N highest-frequency parsed
103429.836390123	3.5k	N highest-frequency parsed
103517.038808528	3.5k	N highest-frequency parsed
103457.063128624	3.5k	N highest-frequency parsed
103437.387772682	3.5k	N highest-frequency parsed
103583.032670258	3.5k	N highest-frequency parsed
103448.00404555	3.5k	N highest-frequency parsed
103436.10363642	3.5k	N highest-frequency parsed
103391.720635187	3.5k	N highest-frequency parsed
103444.118580892	3.5k	N highest-frequency parsed
103429.104631694	3.5k	N highest-frequency parsed
103404.710422773	3.5k	N highest-frequency parsed
103465.244699609	3.5k	N highest-frequency parsed
103440.80987646	3.5k	N highest-frequency parsed
103445.108032797	3.5k	N highest-frequency parsed
103428.995233162	3.5k	N highest-frequency parsed
103447.403919117	3.5k	N highest-frequency parsed
103466.419055324	3.5k	N highest-frequency parsed
103432.948121169	3.5k	N highest-frequency parsed
103480.301173463	3.5k	N highest-frequency parsed
103537.960249941	3.5k	N highest-frequency parsed
103472.758782338	3.5k	N highest-frequency parsed
103475.123418237	3.5k	N highest-frequency parsed
103464.446691388	3.5k	N highest-frequency parsed
103475.614443325	3.5k	N highest-frequency parsed
103455.999047367	3.5k	N highest-frequency parsed
103514.871719247	3.5k	N highest-frequency parsed
103427.976560444	3.5k	N highest-frequency parsed
103463.106911995	3.5k	N highest-frequency parsed
103431.11034406	3.5k	N highest-frequency parsed
103452.378045403	3.5k	N highest-frequency parsed
103420.782979878	3.5k	N highest-frequency parsed
103455.948216225	3.5k	N highest-frequency parsed
103451.803235204	3.5k	N highest-frequency parsed
103494.184142955	3.5k	N highest-frequency parsed
103415.641469133	3.5k	N highest-frequency parsed
103463.130940639	3.5k	N highest-frequency parsed
103457.732793326	3.5k	N highest-frequency parsed
103633.645943391	3.5k	N highest-frequency parsed
103454.343093415	3.5k	N highest-frequency parsed
103396.695840146	3.5k	N highest-frequency parsed
103416.701487236	3.5k	N highest-frequency parsed
103454.623837617	3.5k	N highest-frequency parsed
103466.274975527	3.5k	N highest-frequency parsed
103438.781895662	3.5k	N highest-frequency parsed
103450.123243092	3.5k	N highest-frequency parsed
103463.337449218	3.5k	N highest-frequency parsed
103455.027596441	3.5k	N highest-frequency parsed
103401.582536302	3.5k	N highest-frequency parsed
103474.318830541	3.5k	N highest-frequency parsed
103438.065804015	3.5k	N highest-frequency parsed
103435.365583886	3.5k	N highest-frequency parsed
103450.983634092	3.5k	N highest-frequency parsed
103418.418284403	3.5k	N highest-frequency parsed
103430.181897811	3.5k	N highest-frequency parsed
103460.630853145	3.5k	N highest-frequency parsed
103436.120700335	3.5k	N highest-frequency parsed
103450.335573704	3.5k	N highest-frequency parsed
103402.384447954	3.5k	N highest-frequency parsed
103395.037698349	3.5k	N highest-frequency parsed
103422.67536737	3.5k	N highest-frequency parsed
103417.547079578	3.5k	N highest-frequency parsed
103451.420616957	3.5k	N highest-frequency parsed
103422.21266769	3.5k	N highest-frequency parsed
103424.091834239	3.5k	N highest-frequency parsed
103490.156816138	3.5k	N highest-frequency parsed
103559.997432941	3.5k	N highest-frequency parsed
103438.965687013	3.5k	N highest-frequency parsed
103404.074261609	3.5k	N highest-frequency parsed
103453.263941962	3.5k	N highest-frequency parsed
103458.350230969	3.5k	N highest-frequency parsed
103464.372692835	3.5k	N highest-frequency parsed
103438.536018735	3.5k	N highest-frequency parsed
103484.418218489	3.5k	N highest-frequency parsed
103463.650918855	3.5k	N highest-frequency parsed
103431.742673227	3.5k	N highest-frequency parsed
103436.57673169	3.5k	N highest-frequency parsed
103551.479239948	3.5k	N highest-frequency parsed
103436.409078694	3.5k	N highest-frequency parsed
103452.055250301	3.5k	N highest-frequency parsed
103456.785222217	3.5k	N highest-frequency parsed
103395.678350265	3.5k	N highest-frequency parsed
103448.612329968	3.5k	N highest-frequency parsed
103489.488778975	3.5k	N highest-frequency parsed
103415.98970652	3.5k	N highest-frequency parsed
103423.003730021	3.5k	N highest-frequency parsed
103437.839224148	3.5k	N highest-frequency parsed
103432.221818602	3.5k	N highest-frequency parsed
103449.41050494	3.5k	N highest-frequency parsed
103466.568076279	3.5k	N highest-frequency parsed
103587.128781644	3.5k	N highest-frequency parsed
103548.076296123	3.5k	N highest-frequency parsed
103448.671398845	3.5k	N highest-frequency parsed
103490.218656995	3.5k	N highest-frequency parsed
103490.994553173	3.5k	N highest-frequency parsed
103445.293673304	3.5k	N highest-frequency parsed
103438.287209854	3.5k	N highest-frequency parsed
103465.376486401	3.5k	N highest-frequency parsed
103462.249469712	3.5k	N highest-frequency parsed
103458.795780096	3.5k	N highest-frequency parsed
103472.525804669	3.5k	N highest-frequency parsed
103423.209527504	3.5k	N highest-frequency parsed
103437.475224297	3.5k	N highest-frequency parsed
103443.83267531	3.5k	N highest-frequency parsed
103477.82326977	3.5k	N highest-frequency parsed
103554.794882674	3.5k	N highest-frequency parsed
103431.329145056	3.5k	N highest-frequency parsed
103399.824432899	3.5k	N highest-frequency parsed
103476.884953106	3.5k	N highest-frequency parsed
103473.462658081	3.5k	N highest-frequency parsed
103428.0679848	3.5k	N highest-frequency parsed
103468.488430389	3.5k	N highest-frequency parsed
103394.692087454	3.5k	N highest-frequency parsed
103459.344233581	3.5k	N highest-frequency parsed
103466.887231531	3.5k	N highest-frequency parsed
103432.022745902	3.5k	N highest-frequency parsed
103401.268160471	3.5k	N highest-frequency parsed
103440.655283548	3.5k	N highest-frequency parsed
103465.948164709	3.5k	N highest-frequency parsed
103518.190084668	3.5k	N highest-frequency parsed
103485.226761925	3.5k	N highest-frequency parsed
103434.567997024	3.5k	N highest-frequency parsed
103429.892698144	3.5k	N highest-frequency parsed
103499.62388441	3.5k	N highest-frequency parsed
103445.958129313	3.5k	N highest-frequency parsed
103417.485897048	3.5k	N highest-frequency parsed
103445.235934846	3.5k	N highest-frequency parsed
103435.432833186	3.5k	N highest-frequency parsed
103410.699441552	3.5k	N highest-frequency parsed
103443.086080874	3.5k	N highest-frequency parsed
103460.384888316	3.5k	N highest-frequency parsed
103468.685390174	3.5k	N highest-frequency parsed
103469.150920155	3.5k	N highest-frequency parsed
103424.535434383	3.5k	N highest-frequency parsed
103460.155999582	3.5k	N highest-frequency parsed
103506.220360811	3.5k	N highest-frequency parsed
103416.138658931	3.5k	N highest-frequency parsed
103485.224935751	3.5k	N highest-frequency parsed
103454.595948785	3.5k	N highest-frequency parsed
103472.792739428	3.5k	N highest-frequency parsed
103486.951201624	3.5k	N highest-frequency parsed
103442.175310358	3.5k	N highest-frequency parsed
103449.724141846	3.5k	N highest-frequency parsed
103452.178011345	3.5k	N highest-frequency parsed
103410.357208855	3.5k	N highest-frequency parsed
103414.1615162	3.5k	N highest-frequency parsed
103453.515193982	3.5k	N highest-frequency parsed
103470.971481693	3.5k	N highest-frequency parsed
103461.54374745	3.5k	N highest-frequency parsed
103433.085206037	3.5k	N highest-frequency parsed
103425.3394702	3.5k	N highest-frequency parsed
103464.172929641	3.5k	N highest-frequency parsed
103453.856109703	3.5k	N highest-frequency parsed
103461.164426882	3.5k	N highest-frequency parsed
103444.703009478	3.5k	N highest-frequency parsed
103446.745550356	3.5k	N highest-frequency parsed
103447.609322944	3.5k	N highest-frequency parsed
103447.688858399	3.5k	N highest-frequency parsed
103459.25763519	3.5k	N highest-frequency parsed
103475.921672103	3.5k	N highest-frequency parsed
103421.903947974	3.5k	N highest-frequency parsed
103420.627228561	3.5k	N highest-frequency parsed
103548.759771041	3.5k	N highest-frequency parsed
103428.546966031	3.5k	N highest-frequency parsed
103405.451502799	3.5k	N highest-frequency parsed
103430.603515012	3.5k	N highest-frequency parsed
103474.161677799	3.5k	N highest-frequency parsed
103453.817618332	3.5k	N highest-frequency parsed
103458.114956577	3.5k	N highest-frequency parsed
103442.08313157	3.5k	N highest-frequency parsed
103458.891107524	3.5k	N highest-frequency parsed
103426.769212056	3.5k	N highest-frequency parsed
103497.983580994	3.5k	N highest-frequency parsed
103420.101420673	3.5k	N highest-frequency parsed
103473.078855661	3.5k	N highest-frequency parsed
103452.823771777	3.5k	N highest-frequency parsed
103389.828175939	3.5k	N highest-frequency parsed
103486.248023754	3.5k	N highest-frequency parsed
103463.939639239	3.5k	N highest-frequency parsed
103416.968523713	3.5k	N highest-frequency parsed
103420.887126151	3.5k	N highest-frequency parsed
103406.790388103	3.5k	N highest-frequency parsed
103391.303058065	3.5k	N highest-frequency parsed
103500.111138333	3.5k	N highest-frequency parsed
103476.698986089	3.5k	N highest-frequency parsed
103434.926626609	3.5k	N highest-frequency parsed
103452.066268843	3.5k	N highest-frequency parsed
103437.097674664	3.5k	N highest-frequency parsed
103500.214485352	3.5k	N highest-frequency parsed
103426.303555849	3.5k	N highest-frequency parsed
103476.707913791	3.5k	N highest-frequency parsed
103421.802167785	3.5k	N highest-frequency parsed
103480.135133713	3.5k	N highest-frequency parsed
103430.051636061	3.5k	N highest-frequency parsed
103434.885460736	3.5k	N highest-frequency parsed
103401.787618568	3.5k	N highest-frequency parsed
103435.170845535	3.5k	N highest-frequency parsed
103453.390008914	3.5k	N highest-frequency parsed
103442.829596682	3.5k	N highest-frequency parsed
103414.599720302	3.5k	N highest-frequency parsed
103430.750883387	3.5k	N highest-frequency parsed
103519.960439377	3.5k	N highest-frequency parsed
103412.894186127	3.5k	N highest-frequency parsed
103457.855764618	3.5k	N highest-frequency parsed
103448.44459562	3.5k	N highest-frequency parsed
103512.789564477	3.5k	N highest-frequency parsed
103442.753076938	3.5k	N highest-frequency parsed
103434.457572372	3.5k	N highest-frequency parsed
103403.639321776	3.5k	N highest-frequency parsed
103519.91698283	3.5k	N highest-frequency parsed
103549.239300037	3.5k	N highest-frequency parsed
103412.479644645	3.5k	N highest-frequency parsed
103368.406980174	3.5k	N highest-frequency parsed
103452.430483516	3.5k	N highest-frequency parsed
103446.018006596	3.5k	N highest-frequency parsed
103474.632753048	3.5k	N highest-frequency parsed
103445.550515552	3.5k	N highest-frequency parsed
103463.363316003	3.5k	N highest-frequency parsed
103400.646895511	3.5k	N highest-frequency parsed
103436.616841232	3.5k	N highest-frequency parsed
103434.099557599	3.5k	N highest-frequency parsed
103429.535545102	3.5k	N highest-frequency parsed
103475.732646338	3.5k	N highest-frequency parsed
103601.563092198	3.5k	N highest-frequency parsed
103446.784053194	3.5k	N highest-frequency parsed
103426.634671548	3.5k	N highest-frequency parsed
103577.096130955	3.5k	N highest-frequency parsed
103467.59526762	3.5k	N highest-frequency parsed
103408.060013706	3.5k	N highest-frequency parsed
103394.35070465	3.5k	N highest-frequency parsed
103460.070870816	3.5k	N highest-frequency parsed
103436.848237019	3.5k	N highest-frequency parsed
103433.507408053	3.5k	N highest-frequency parsed
103462.644163601	3.5k	N highest-frequency parsed
103441.387172477	3.5k	N highest-frequency parsed
103438.042006945	3.5k	N highest-frequency parsed
103469.018422857	3.5k	N highest-frequency parsed
103440.17041457	3.5k	N highest-frequency parsed
103429.099528629	3.5k	N highest-frequency parsed
103434.798034685	3.5k	N highest-frequency parsed
103492.513223524	3.5k	N highest-frequency parsed
103424.833503732	3.5k	N highest-frequency parsed
103415.984288227	3.5k	N highest-frequency parsed
103467.928278615	3.5k	N highest-frequency parsed
103436.622653584	3.5k	N highest-frequency parsed
103428.419703822	3.5k	N highest-frequency parsed
103472.465252836	3.5k	N highest-frequency parsed
103429.577146203	3.5k	N highest-frequency parsed
103437.354440402	3.5k	N highest-frequency parsed
103575.433295021	3.5k	N highest-frequency parsed
103420.874757468	3.5k	N highest-frequency parsed
103398.786972441	3.5k	N highest-frequency parsed
103476.725968835	3.5k	N highest-frequency parsed
103467.45207841	3.5k	N highest-frequency parsed
103439.192057457	3.5k	N highest-frequency parsed
103410.17713554	3.5k	N highest-frequency parsed
103553.727665324	3.5k	N highest-frequency parsed
103403.977106213	3.5k	N highest-frequency parsed
103493.497959453	3.5k	N highest-frequency parsed
103433.297375213	3.5k	N highest-frequency parsed
103447.763162361	3.5k	N highest-frequency parsed
103446.171687883	3.5k	N highest-frequency parsed
103447.244723912	3.5k	N highest-frequency parsed
103618.801677436	3.5k	N highest-frequency parsed
103399.990728765	3.5k	N highest-frequency parsed
103398.551216889	3.5k	N highest-frequency parsed
103441.430795449	3.5k	N highest-frequency parsed
103445.038413809	3.5k	N highest-frequency parsed
103437.134463624	3.5k	N highest-frequency parsed
103456.596750763	3.5k	N highest-frequency parsed
103450.009614884	3.5k	N highest-frequency parsed
103462.384442135	3.5k	N highest-frequency parsed
103416.21696704	3.5k	N highest-frequency parsed
103449.886131829	3.5k	N highest-frequency parsed
103571.520402202	3.5k	N highest-frequency parsed
103455.667888883	3.5k	N highest-frequency parsed
103444.326953877	3.5k	N highest-frequency parsed
103412.109250893	3.5k	N highest-frequency parsed
103425.405314068	3.5k	N highest-frequency parsed
103498.563932594	3.5k	N highest-frequency parsed
103591.903636638	3.5k	N highest-frequency parsed
103570.693190652	3.5k	N highest-frequency parsed
103502.675933743	3.5k	N highest-frequency parsed
103485.637110766	3.5k	N highest-frequency parsed
103476.288475678	3.5k	N highest-frequency parsed
103513.192165693	3.5k	N highest-frequency parsed
103494.232861229	3.5k	N highest-frequency parsed
103483.855058747	3.5k	N highest-frequency parsed
103372.540068113	3.5k	N highest-frequency parsed
103452.62102488	3.5k	N highest-frequency parsed
103398.996749715	3.5k	N highest-frequency parsed
103454.755184872	3.5k	N highest-frequency parsed
103405.952197788	3.5k	N highest-frequency parsed
103481.362593235	3.5k	N highest-frequency parsed
103536.707872432	3.5k	N highest-frequency parsed
103427.880421537	3.5k	N highest-frequency parsed
103409.729473033	3.5k	N highest-frequency parsed
103414.186289788	3.5k	N highest-frequency parsed
103411.855845556	3.5k	N highest-frequency parsed
103460.938214864	3.5k	N highest-frequency parsed
103607.971584977	3.5k	N highest-frequency parsed
103415.992101966	3.5k	N highest-frequency parsed
103461.15263883	3.5k	N highest-frequency parsed
103417.045217729	3.5k	N highest-frequency parsed
103461.787221217	3.5k	N highest-frequency parsed
103415.103910868	3.5k	N highest-frequency parsed
103422.130298178	3.5k	N highest-frequency parsed
103424.836291817	3.5k	N highest-frequency parsed
103404.206073993	3.5k	N highest-frequency parsed
103397.593964669	3.5k	N highest-frequency parsed
103396.018047292	3.5k	N highest-frequency parsed
103444.750839037	3.5k	N highest-frequency parsed
103470.313854815	3.5k	N highest-frequency parsed
103476.584530363	3.5k	N highest-frequency parsed
103497.65854978	3.5k	N highest-frequency parsed
103415.288778496	3.5k	N highest-frequency parsed
103432.554906229	3.5k	N highest-frequency parsed
103413.064086179	3.5k	N highest-frequency parsed
103442.874214128	3.5k	N highest-frequency parsed
103451.575321485	3.5k	N highest-frequency parsed
103435.61888311	3.5k	N highest-frequency parsed
103552.889412347	3.5k	N highest-frequency parsed
103440.059940872	3.5k	N highest-frequency parsed
103414.789846214	3.5k	N highest-frequency parsed
103394.955368675	3.5k	N highest-frequency parsed
103464.678809638	3.5k	N highest-frequency parsed
103425.857543168	3.5k	N highest-frequency parsed
103570.447673639	3.5k	N highest-frequency parsed
103426.603660924	3.5k	N highest-frequency parsed
103395.107130178	3.5k	N highest-frequency parsed
103447.401990901	3.5k	N highest-frequency parsed
103453.079413495	3.5k	N highest-frequency parsed
103491.591605146	3.5k	N highest-frequency parsed
103467.446673142	3.5k	N highest-frequency parsed
103449.129783471	3.5k	N highest-frequency parsed
103478.086248081	3.5k	N highest-frequency parsed
103477.890599753	3.5k	N highest-frequency parsed
103421.721494204	3.5k	N highest-frequency parsed
103490.943263771	3.5k	N highest-frequency parsed
103428.547867083	3.5k	N highest-frequency parsed
103578.202272668	3.5k	N highest-frequency parsed
103461.710991629	3.5k	N highest-frequency parsed
103609.052396398	3.5k	N highest-frequency parsed
103433.240026701	3.5k	N highest-frequency parsed
103590.768985493	3.5k	N highest-frequency parsed
103411.147594037	3.5k	N highest-frequency parsed
103432.454933623	3.5k	N highest-frequency parsed
103450.710417202	3.5k	N highest-frequency parsed
103429.897700272	3.5k	N highest-frequency parsed
103399.553826068	3.5k	N highest-frequency parsed
103411.111902276	3.5k	N highest-frequency parsed
103513.509529226	3.5k	N highest-frequency parsed
103563.049248366	3.5k	N highest-frequency parsed
103401.757005767	3.5k	N highest-frequency parsed
103411.720080444	3.5k	N highest-frequency parsed
103460.463563334	3.5k	N highest-frequency parsed
103431.749744272	3.5k	N highest-frequency parsed
103436.995042392	3.5k	N highest-frequency parsed
103422.378407877	3.5k	N highest-frequency parsed
103445.148139618	3.5k	N highest-frequency parsed
103498.878237505	3.5k	N highest-frequency parsed
103395.61147262	3.5k	N highest-frequency parsed
103576.67142475	3.5k	N highest-frequency parsed
103440.899239299	3.5k	N highest-frequency parsed
103466.664527311	3.5k	N highest-frequency parsed
103467.548439436	3.5k	N highest-frequency parsed
103430.178409525	3.5k	N highest-frequency parsed
103503.046282669	3.5k	N highest-frequency parsed
103459.96667137	3.5k	N highest-frequency parsed
103449.658358894	3.5k	N highest-frequency parsed
103459.542389714	3.5k	N highest-frequency parsed
103459.031362536	3.5k	N highest-frequency parsed
103475.580838917	3.5k	N highest-frequency parsed
103430.16883642	3.5k	N highest-frequency parsed
103420.913101799	3.5k	N highest-frequency parsed
103448.155631288	3.5k	N highest-frequency parsed
103480.942541001	3.5k	N highest-frequency parsed
103432.99647144	3.5k	N highest-frequency parsed
103425.758114385	3.5k	N highest-frequency parsed
103425.545726778	3.5k	N highest-frequency parsed
103442.755409837	3.5k	N highest-frequency parsed
103435.207588826	3.5k	N highest-frequency parsed
103497.349500416	3.5k	N highest-frequency parsed
103542.453640288	3.5k	N highest-frequency parsed
103482.30315997	3.5k	N highest-frequency parsed
103600.513349035	3.5k	N highest-frequency parsed
103502.131247525	3.5k	N highest-frequency parsed
103433.067315322	3.5k	N highest-frequency parsed
103453.575543935	3.5k	N highest-frequency parsed
103434.518036461	3.5k	N highest-frequency parsed
103518.582607321	3.5k	N highest-frequency parsed
103478.901530616	3.5k	N highest-frequency parsed
103427.534156848	3.5k	N highest-frequency parsed
103447.132579369	3.5k	N highest-frequency parsed
103435.45243314	3.5k	N highest-frequency parsed
103431.531851557	3.5k	N highest-frequency parsed
103453.552346025	3.5k	N highest-frequency parsed
103470.648563391	3.5k	N highest-frequency parsed
103455.582812636	3.5k	N highest-frequency parsed
103409.888031085	3.5k	N highest-frequency parsed
103417.42906768	3.5k	N highest-frequency parsed
103461.400010487	3.5k	N highest-frequency parsed
103639.876815389	3.5k	N highest-frequency parsed
103514.783276367	3.5k	N highest-frequency parsed
103480.214733741	3.5k	N highest-frequency parsed
103501.209525296	3.5k	N highest-frequency parsed
103467.915332675	3.5k	N highest-frequency parsed
103499.265414736	3.5k	N highest-frequency parsed
103420.138595999	3.5k	N highest-frequency parsed
103523.804901622	3.5k	N highest-frequency parsed
103425.178862894	3.5k	N highest-frequency parsed
103499.718686713	3.5k	N highest-frequency parsed
103487.786145209	3.5k	N highest-frequency parsed
103560.800780786	3.5k	N highest-frequency parsed
103471.067504607	3.5k	N highest-frequency parsed
103449.686926163	3.5k	N highest-frequency parsed
103454.952351081	3.5k	N highest-frequency parsed
103436.372492221	3.5k	N highest-frequency parsed
103456.215855203	3.5k	N highest-frequency parsed
103413.116020939	3.5k	N highest-frequency parsed
103409.150608045	3.5k	N highest-frequency parsed
103430.26315128	3.5k	N highest-frequency parsed
103527.279795778	3.5k	N highest-frequency parsed
103423.204680288	3.5k	N highest-frequency parsed
103416.681664598	3.5k	N highest-frequency parsed
103481.617663942	3.5k	N highest-frequency parsed
103439.515277428	3.5k	N highest-frequency parsed
103497.690363316	3.5k	N highest-frequency parsed
103424.323963874	3.5k	N highest-frequency parsed
103381.497120962	3.5k	N highest-frequency parsed
103448.821218934	3.5k	N highest-frequency parsed
103457.09389542	3.5k	N highest-frequency parsed
103482.695764278	3.5k	N highest-frequency parsed
103402.618528153	3.5k	N highest-frequency parsed
103472.342774516	3.5k	N highest-frequency parsed
103445.790085633	3.5k	N highest-frequency parsed
103425.827630418	3.5k	N highest-frequency parsed
103475.1906554	3.5k	N highest-frequency parsed
103495.860984796	3.5k	N highest-frequency parsed
103440.038616293	3.5k	N highest-frequency parsed
103399.094594258	3.5k	N highest-frequency parsed
103473.112565424	3.5k	N highest-frequency parsed
103470.313889983	3.5k	N highest-frequency parsed
103458.373335774	3.5k	N highest-frequency parsed
103427.232060609	3.5k	N highest-frequency parsed
103436.953315509	3.5k	N highest-frequency parsed
103436.410581426	3.5k	N highest-frequency parsed
103445.896438884	3.5k	N highest-frequency parsed
103380.848688616	3.5k	N highest-frequency parsed
103450.57823465	3.5k	N highest-frequency parsed
103565.721996386	3.5k	N highest-frequency parsed
103449.269718897	3.5k	N highest-frequency parsed
103466.132033521	3.5k	N highest-frequency parsed
103408.34163466	3.5k	N highest-frequency parsed
103421.711701181	3.5k	N highest-frequency parsed
103417.577981328	3.5k	N highest-frequency parsed
103410.334127174	3.5k	N highest-frequency parsed
103454.327558938	3.5k	N highest-frequency parsed
103473.871890086	3.5k	N highest-frequency parsed
103411.728880943	3.5k	N highest-frequency parsed
103363.223177969	3.5k	N highest-frequency parsed
103443.990179006	3.5k	N highest-frequency parsed
103436.914677458	3.5k	N highest-frequency parsed
103438.616251348	3.5k	N highest-frequency parsed
103421.939564182	3.5k	N highest-frequency parsed
103568.555781041	3.5k	N highest-frequency parsed
103443.091299838	3.5k	N highest-frequency parsed
103477.750366076	3.5k	N highest-frequency parsed
103410.840400365	3.5k	N highest-frequency parsed
103419.785258634	3.5k	N highest-frequency parsed
103461.317498746	3.5k	N highest-frequency parsed
103469.608982269	3.5k	N highest-frequency parsed
103466.574989448	3.5k	N highest-frequency parsed
103540.352754508	3.5k	N highest-frequency parsed
103414.283269467	3.5k	N highest-frequency parsed
103563.379920035	3.5k	N highest-frequency parsed
103475.016597155	3.5k	N highest-frequency parsed
103476.270293743	3.5k	N highest-frequency parsed
103615.454164633	3.5k	N highest-frequency parsed
103456.688776863	3.5k	N highest-frequency parsed
103448.951844182	3.5k	N highest-frequency parsed
103445.177684908	3.5k	N highest-frequency parsed
103467.723755342	3.5k	N highest-frequency parsed
103439.776170562	3.5k	N highest-frequency parsed
103532.727731061	3.5k	N highest-frequency parsed
103423.134277239	3.5k	N highest-frequency parsed
103441.043366543	3.5k	N highest-frequency parsed
103474.323961502	3.5k	N highest-frequency parsed
103491.647479068	3.5k	N highest-frequency parsed
103461.456893167	3.5k	N highest-frequency parsed
103567.50007715	3.5k	N highest-frequency parsed
103418.555510139	3.5k	N highest-frequency parsed
103437.215806313	3.5k	N highest-frequency parsed
103503.441198957	3.5k	N highest-frequency parsed
103579.695639487	3.5k	N highest-frequency parsed
103445.272684522	3.5k	N highest-frequency parsed
103450.749866275	3.5k	N highest-frequency parsed
103394.794522086	3.5k	N highest-frequency parsed
103450.457228454	3.5k	N highest-frequency parsed
103459.786766019	3.5k	N highest-frequency parsed
103432.858889667	3.5k	N highest-frequency parsed
103397.850860555	3.5k	N highest-frequency parsed
103600.932079317	3.5k	N highest-frequency parsed
103448.910486938	3.5k	N highest-frequency parsed
103469.841354592	3.5k	N highest-frequency parsed
103452.573536679	3.5k	N highest-frequency parsed
103437.377421973	3.5k	N highest-frequency parsed
103472.964906573	3.5k	N highest-frequency parsed
103434.063048236	3.5k	N highest-frequency parsed
103594.870932621	3.5k	N highest-frequency parsed
103458.67630314	3.5k	N highest-frequency parsed
103419.142631781	3.5k	N highest-frequency parsed
103478.801556702	3.5k	N highest-frequency parsed
103477.054991408	3.5k	N highest-frequency parsed
103455.775761287	3.5k	N highest-frequency parsed
103473.908149825	3.5k	N highest-frequency parsed
103436.533582432	3.5k	N highest-frequency parsed
103466.241916264	3.5k	N highest-frequency parsed
103434.691298201	3.5k	N highest-frequency parsed
103446.179565261	3.5k	N highest-frequency parsed
103399.006235932	3.5k	N highest-frequency parsed
103487.522484224	3.5k	N highest-frequency parsed
103408.067662013	3.5k	N highest-frequency parsed
103479.58385626	3.5k	N highest-frequency parsed
103460.390004014	3.5k	N highest-frequency parsed
103443.947439026	3.5k	N highest-frequency parsed
103540.424517577	3.5k	N highest-frequency parsed
103427.205053698	3.5k	N highest-frequency parsed
103418.762063866	3.5k	N highest-frequency parsed
103438.157004921	3.5k	N highest-frequency parsed
103419.277514158	3.5k	N highest-frequency parsed
103455.094402573	3.5k	N highest-frequency parsed
103479.892147426	3.5k	N highest-frequency parsed
103458.20926679	3.5k	N highest-frequency parsed
103464.362593611	3.5k	N highest-frequency parsed
103437.461559745	3.5k	N highest-frequency parsed
