item,logprob
eaifI,-9.077069
noAtO,-5.927863
noepE,-7.234898
ienie,-9.231848
ErANI,-5.921497
epUmu,-7.032602
opeNU,-7.972751
fEawe,-7.07128
AnOkI,-5.708112
wEneA,-4.856352
nekIi,-7.570244
utAwE,-6.369184
pENaO,-6.046184
kuIhu,-5.492667
NeipU,-7.047239
Iteru,-6.339802
iwiti,-4.669386
otErE,-5.54342
EpufI,-7.950127
omofe,-9.270516
iowaA,-11.35481
Okoie,-7.273636
poiNO,-6.213243
ahekU,-7.078715
hUnao,-5.517658
nimei,-7.293587
tUNoa,-7.412478
tUAmo,-6.320877
tOami,-6.610631
EkerO,-5.207492
nuaiO,-7.39293
enofi,-9.069287
iwIpU,-6.498587
uneNu,-7.771876
huomO,-7.461602
ItIfi,-5.573981
AirAu,-5.819418
wEpEO,-6.209775
rArUa,-4.741512
ameAo,-8.336482
NApui,-6.068734
pEpEO,-5.754258
iwirE,-5.463014
UareU,-6.868469
oNUho,-8.502289
UahIi,-8.588675
AwIwI,-6.991128
rUhAu,-5.308404
iwawE,-5.268906
UrIia,-5.810034
okEru,-5.524941
piaao,-8.043554
OmOmA,-6.295375
ukIho,-6.546832
UrIfa,-6.368841
apuhU,-5.576299
ufahe,-6.448439
hUorO,-6.556017
AakIi,-9.138532
EiNAu,-7.188287
tiNoU,-6.132522
AiakE,-6.092393
wAmao,-6.044362
Naefu,-8.680913
NEkEi,-5.898793
Ehaho,-6.453525
inohU,-5.221341
Oweru,-8.023828
eonoA,-7.955293
tuoke,-6.704795
unife,-7.770652
ukIro,-5.685394
AuNAo,-7.14124
afeNU,-7.35213
EpuNe,-9.222281
AtEme,-6.611508
iaerO,-7.412704
kANOo,-7.343514
OnutE,-7.294131
inaNI,-5.581269
eEteU,-8.865742
uhOnI,-6.623659
UnoNU,-8.265407
umeta,-5.997904
pIhIa,-4.710431
eomio,-8.429802
Uarae,-6.257586
tUAme,-6.558361
aikIi,-7.297902
eoeiA,-9.038798
iniei,-7.208699
puAno,-5.701694
IrawE,-5.791333
oapEO,-8.247353
IreNU,-6.927232
aorAo,-7.157203
fipie,-6.943001
pApOi,-5.248061
irawi,-6.685332
hEaoA,-7.474477
aunOu,-7.068461
Eiati,-7.629695
itIhA,-5.789698
ENapa,-6.818656
inEti,-4.819594
amUhi,-5.8247
iNaiE,-7.047878
fatEA,-4.889876
rUkue,-5.863433
wekAo,-5.409978
wurUA,-6.242065
aAnaa,-9.027616
etewI,-7.751001
epepU,-6.333207
otifI,-5.786848
kIoNU,-7.312999
etueu,-8.47402
EfaiO,-7.537861
irAnO,-6.112855
kunio,-6.378236
Anemo,-6.792219
fAoku,-6.525012
iNAfu,-8.132214
uirIi,-7.895473
Eruhe,-6.734942
onEro,-6.271924
parIa,-3.978729
afEri,-5.60029
enAura,-7.479398
uroohI,-9.289838
aNAmAu,-6.987382
utUaiA,-6.981605
aAirii,-10.41792
futoNo,-8.826479
ANUtuA,-7.009374
emoIta,-9.166519
oweame,-11.9791
onIokI,-8.58086
tepUhE,-7.190346
konEpE,-7.220795
mIpewi,-9.077912
rOtife,-7.473224
wurife,-9.389639
etiNoU,-8.40671
nAtEtE,-6.674652
anIrIi,-8.328042
Omuneu,-10.29691
Nenuii,-9.437437
OuNAwe,-8.649121
Oiaomi,-8.397229
rApUpu,-5.540926
aetIro,-7.831563
AitiwE,-8.050205
Anuiui,-9.24644
roahOi,-7.34102
tOmemi,-7.176519
uniAkU,-7.592868
rurEwE,-7.223325
riAkuI,-7.023902
oNApAA,-9.544656
kOwAtu,-7.728043
iwEwau,-8.475934
tUhetE,-6.849896
kUfAfa,-8.389491
ihEpaa,-9.436139
OtUAro,-7.085875
opuehu,-8.239373
ehUtua,-6.183342
ehiAmo,-8.534588
kOfIfa,-7.966646
aNUreU,-7.374141
iriomo,-8.032936
foahai,-8.630693
newApu,-8.358861
otoena,-7.470223
tIrime,-6.553532
NUhikI,-6.738154
eotOfA,-10.60013
nUmUfa,-9.149364
fifanI,-5.67131
ouNinE,-9.756793
fOmeau,-11.07942
OhAtiU,-7.826277
mUfeNA,-7.496675
aohOpo,-8.408457
kUremi,-6.270327
ofAtOI,-9.500788
NAfipe,-8.754515
kofIfa,-7.966646
upipEO,-10.09785
toIatO,-7.010672
koAkiI,-7.866248
uiameA,-7.954386
tEpeha,-6.496318
ioutOu,-9.719814
kuunia,-8.007641
eEheha,-9.015249
ioeomO,-11.0488
eIhiaA,-10.03615
moNueo,-9.672738
iAmiwi,-9.627571
wUrapO,-8.059129
mIhaiE,-7.79746
EtotOI,-8.250889
IwIpEO,-9.286324
ekIoNU,-9.333857
uAnuku,-7.642961
fEkopi,-6.924339
ImaAnO,-9.674407
okIfea,-7.772621
hawenI,-5.934667
apANOo,-9.118985
aetEkE,-7.312741
hIapei,-8.119392
fatAiE,-6.712445
NirAmi,-8.00914
ENaOki,-8.724518
riaenu,-7.602901
nOhoie,-7.548484
koutOi,-7.396504
apenaA,-7.997168
remunO,-7.64439
opAkii,-8.729958
hUkENi,-6.353355
mUtefa,-7.431513
NuimAi,-8.430685
anOtoI,-7.25906
meNUpi,-8.704181
epawie,-10.25277
nEnumi,-9.33033
UatANI,-7.442286
meiufa,-9.763569
hekiii,-10.01452
NotEfI,-8.770726
oufinI,-8.663939
uAhAta,-7.496184
ahEreo,-7.115642
uNehau,-9.504476
hInAhO,-6.445411
tofEnE,-7.331393
akuArE,-6.658119
noNUpO,-8.626349
kaiANO,-7.003821
foaene,-8.235739
wUnerO,-8.468256
OmAakI,-8.747955
pifIta,-6.574521
wiNAiE,-8.22387
OununO,-9.580551
UroeNi,-9.26906
hOpukI,-5.885688
wIpOkE,-6.699394
uNeNai,-9.844576
OfInAa,-10.9147
eofaNI,-10.47704
rUtofA,-9.104102
peniNi,-6.514505
nIrIia,-6.68561
kumukU,-5.801759
anIonI,-8.512045
ItIonI,-8.319625
ENetUI,-9.431414
oNoApi,-9.020637
ometOI,-9.501988
nOmOwA,-8.972449
ItamAI,-7.194707
eNuemi,-10.26617
winofi,-9.414982
ipiNAa,-9.525699
rEmemu,-6.014056
ruwihi,-8.312739
hahIkA,-5.552306
ANOpEO,-8.736336
uruuno,-9.271547
faeNoU,-7.087714
AahEnA,-8.972639
AkEwie,-9.348469
fIokAI,-6.928425
NoepEO,-9.514242
omOmAI,-7.253688
rErifi,-6.811525
AifOnE,-9.508184
EhiANU,-8.603122
anofEa,-8.890664
kupEnA,-5.341475
AmAmuA,-6.536825
rEtOea,-7.637886
hiaamU,-8.744204
eafIno,-9.86849
NEnAme,-7.59909
tiNAhi,-6.116108
tofefA,-9.001692
pUhUra,-5.757606
AutetO,-7.98729
aefOno,-10.08182
nikahU,-6.252329
OfepAA,-11.62357
muirEi,-7.578617
OAtueo,-9.131923
niwEpE,-8.060969
kENiua,-8.500403
rOpIfe,-8.603673
ekierI,-8.333517
ikuhEa,-8.37825
fItAfu,-7.713284
IhoNAe,-7.67737
hapAiE,-6.963207
Auaefu,-10.13606
EtiuNu,-11.38617
NerakU,-6.025002
nenanI,-6.68358
hAtEnE,-5.483768
rAwIpo,-7.727253
imIpOI,-8.659741
oekeku,-8.87838
waienA,-7.108232
oahufa,-8.966093
kONUre,-6.482381
hUkanI,-6.074673
tuUhiu,-9.09166
noemua,-8.444229
rAwaNI,-5.820391
ENatEi,-7.727319
piAkuA,-7.13561
fEretA,-5.752893
kAferU,-7.55043
AerEnE,-6.931022
pIwEkE,-6.951615
wOpAkA,-6.790712
AnAkiI,-7.673417
orEurO,-9.039477
UaNEna,-9.372022
heumoe,-9.299303
ukuhie,-8.474203
imiaiE,-10.05189
ahukiI,-8.352935
mArEpu,-5.763913
muhuwE,-9.411431
huteho,-7.463648
pIpakA,-5.554915
hUkarU,-5.997969
uhUpOI,-7.689229
eaekiI,-12.00147
ekeutE,-9.035176
OAnarO,-7.821653
teNowA,-8.805336
NOpefA,-8.156489
UritEA,-6.733912
wetoNU,-7.509371
akoNOu,-8.108918
eowehU,-10.08583
aukUko,-7.574936
imiNOo,-10.50537
tIpuhi,-5.696619
aefOmu,-11.25163
ewAiNO,-8.218852
EkotUI,-7.733597
rumiAu,-8.308777
iakufe,-9.736378
NONopa,-8.439986
oNepOu,-9.089678
pANOkI,-6.373835
Irouou,-9.260076
wUnopE,-9.57337
howaka,-7.536232
petOno,-6.408041
wurafA,-9.704444
ANohAo,-7.761969
tANefu,-9.483451
rEtApI,-5.99518
rimewI,-8.294599
witAkU,-6.204958
Enoteu,-9.293013
wOuNAi,-8.384945
nErAiE,-7.902969
hOrONA,-5.333629
pahUNo,-7.451693
